BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
0.968750	-25.029693	-63.103248	157.296045	3.382904	-17.466845	-5.878340	0.111044	0.021507	-0.628345	-0.540055	-1.729936	-0.114978	0.218920	-0.235005	0.000000	0.000000	-29.422352	-92.386200	275.188547	-3.353126	-35.690846	-12.055452	0.129696	-0.012185
0.969792	-25.487456	-63.026954	159.127099	3.045532	-17.690539	-6.055724	0.111172	0.019139	-0.780933	-0.616349	-2.131483	-0.351100	0.064750	-0.238056	0.000000	0.000000	-28.888294	-91.737701	272.779275	-2.590889	-35.368088	-11.986788	0.129658	-0.009498
0.970833	-25.640044	-63.789894	160.958154	3.398010	-17.800707	-5.914580	0.110592	0.021111	-0.590198	-0.387467	-2.533030	0.036028	0.028580	-0.209065	0.000000	0.000000	-28.392384	-90.517002	267.157618	-2.989031	-35.144103	-11.924227	0.131548	-0.011188
0.971875	-25.868926	-64.171363	162.178857	3.574249	-18.019366	-5.929839	0.111108	0.022039	-0.666492	-0.273026	-0.926842	0.350055	0.312888	-0.210590	0.000000	0.000000	-28.010914	-89.601475	265.149879	-2.323924	-34.782770	-11.805208	0.131182	-0.008765
0.972917	-25.640044	-64.781715	163.704736	3.671600	-18.174547	-6.004225	0.111020	0.022428	-0.704639	-0.120439	-1.729936	0.661680	0.310485	-0.178547	0.000000	0.000000	-27.553150	-88.495213	262.740589	-2.714855	-34.368445	-11.660250	0.130808	-0.010333
0.973958	-26.021514	-65.010597	164.925439	3.340942	-18.610186	-6.061446	0.112840	0.020257	-0.742786	0.146590	-0.926842	0.644857	0.115339	-0.193806	0.000000	0.000000	-27.057240	-87.541538	259.126671	-2.694630	-33.807161	-11.574801	0.130466	-0.010399
0.975000	-26.021514	-65.163185	167.061670	3.596069	-18.663592	-6.019484	0.111717	0.021525	-0.628345	0.222884	-2.934577	0.077885	0.074363	-0.198383	0.000000	0.000000	-26.713917	-86.626011	257.118936	-2.350761	-33.351861	-11.460360	0.129714	-0.009143
0.976042	-26.479278	-65.239479	169.197900	3.513824	-18.833880	-6.124388	0.111313	0.020768	-0.780933	0.299178	-3.737671	0.715554	0.161121	-0.186176	0.000000	0.000000	-26.332447	-85.634190	253.505016	-2.332935	-33.183272	-11.359652	0.130898	-0.009203
0.977083	-26.708159	-65.926124	168.892724	3.109313	-18.999132	-6.101500	0.112492	0.018410	-0.933521	0.489913	0.277800	0.382300	-0.041235	-0.178547	0.148433	1.376171	-25.836536	-84.794956	251.497265	-2.144878	-32.718357	-11.263521	0.130094	-0.008528
0.978125	-27.013335	-65.926124	171.944482	3.277160	-19.326281	-6.029021	0.112398	0.019059	-0.895374	0.375472	-1.328389	-0.092347	0.057540	-0.209065	0.000000	0.000000	-25.416920	-84.299046	246.678718	-2.176121	-32.402809	-11.211641	0.131356	-0.008822
0.979167	-27.242217	-66.612766	174.080712	3.040496	-19.171099	-6.170164	0.110128	0.017466	-0.819080	0.566207	-2.934577	0.538112	0.255089	-0.152607	0.000000	0.000000	-24.882862	-83.459812	244.269416	-1.907754	-32.080047	-11.135348	0.131331	-0.007810
0.980208	-27.547393	-66.689060	176.522119	2.874328	-19.498247	-6.095778	0.110458	0.016283	-0.552051	0.489913	-2.131483	0.542919	0.079169	-0.175495	0.000000	0.000000	-24.310658	-83.192783	240.655495	-1.844266	-31.417585	-11.071261	0.130550	-0.007664
0.981250	-27.928863	-67.070529	177.742822	3.050567	-19.827074	-6.210218	0.111549	0.017163	-0.475757	0.451766	-0.525295	0.545322	0.180347	-0.180073	0.000000	0.000000	-23.929188	-82.925755	238.246223	-1.539855	-31.104440	-10.999544	0.130556	-0.006463
0.982292	-28.157744	-67.375705	177.437646	2.805511	-19.885516	-6.143461	0.112070	0.015811	-0.475757	0.222884	-2.533030	0.479432	0.035790	-0.219746	0.000000	0.000000	-23.509571	-82.315403	236.640034	-1.738924	-30.788890	-10.909517	0.130109	-0.007348
0.983333	-28.539214	-67.451999	181.099759	3.142884	-19.893909	-6.269346	0.109851	0.017354	-0.552051	0.032149	-1.328389	0.411139	-0.306316	-0.193806	0.000000	0.000000	-23.280689	-82.086521	231.018371	-1.753344	-30.388985	-10.821016	0.131544	-0.007590
0.984375	-28.691802	-67.986057	183.846337	3.406402	-20.591540	-6.320845	0.112004	0.018529	-0.437610	-0.158586	-1.328389	0.423155	0.279122	-0.218220	0.000000	0.000000	-22.746632	-81.705051	227.805991	-1.616758	-29.969854	-10.720308	0.131559	-0.007097
0.985417	-29.149566	-67.986057	185.372216	2.986785	-20.655016	-6.191145	0.111425	0.016112	-0.475757	-0.273026	0.679347	0.189437	0.132161	-0.172443	-0.194542	0.278851	-22.250721	-81.170994	228.207547	-1.248857	-29.697684	-10.615023	0.130135	-0.005472
0.986458	-29.378448	-68.443820	185.982568	3.164703	-20.873675	-6.250273	0.112235	0.017016	-0.513904	-0.501908	1.080894	0.605403	-0.014799	-0.152607	0.013691	0.560095	-21.754810	-80.789524	224.192068	-1.594125	-28.991842	-10.506685	0.129317	-0.007111
0.987500	-29.836211	-68.443820	190.255029	2.829009	-21.097369	-6.231199	0.110890	0.014870	-0.666492	-0.425614	-3.336124	0.038431	-0.168969	-0.167866	0.000000	0.000000	-21.373341	-80.369907	220.176601	-1.138705	-28.871438	-10.392244	0.131129	-0.005172
0.988542	-30.141387	-68.596408	191.170556	2.916290	-21.264300	-6.322752	0.111232	0.015255	-0.742786	-0.578202	-0.926842	0.369282	-0.077404	-0.216694	0.000000	0.000000	-21.182606	-79.530674	218.570410	-1.512815	-28.281194	-10.305269	0.129392	-0.006921
0.989583	-30.522857	-69.054172	193.001609	3.429900	-21.486316	-6.339918	0.111327	0.017771	-0.857227	-0.578202	-1.729936	0.048044	0.204500	-0.163288	0.000000	0.000000	-20.762989	-78.844028	215.759581	-1.154527	-27.917458	-10.261019	0.129392	-0.005351
0.990625	-30.828032	-69.817111	193.917138	3.027069	-21.760058	-6.400953	0.112213	0.015610	-0.704639	-0.463761	-2.533030	0.362072	0.214113	-0.198383	0.000000	0.000000	-20.381519	-78.157383	209.334827	-1.197784	-27.507940	-10.129793	0.131406	-0.005722
0.991667	-30.828032	-69.969699	197.579246	3.366118	-21.546435	-6.427656	0.109052	0.017037	-0.704639	-0.425614	-1.729936	0.359669	0.406856	-0.148029	0.000000	0.000000	-19.961903	-77.394444	206.925548	-0.763995	-27.192391	-10.009249	0.131411	-0.003692
0.992708	-31.056914	-70.122287	198.189597	3.369475	-22.405963	-6.418119	0.113053	0.017001	-0.895374	-0.540055	-2.533030	0.045641	0.105726	-0.172443	0.000000	0.000000	-19.465992	-76.745945	205.319363	-0.644230	-26.775664	-9.939058	0.130410	-0.003138
0.993750	-31.209502	-70.274875	202.156882	3.121062	-22.462726	-6.341826	0.111115	0.015439	-0.780933	-0.463761	-2.131483	0.442381	-0.127993	-0.201435	0.000000	0.000000	-19.084522	-75.906712	202.910072	-0.536483	-26.077031	-9.838350	0.128515	-0.002644
0.994792	-31.819854	-70.808933	203.987937	3.300658	-22.369342	-6.545912	0.109660	0.016181	-0.895374	-0.234879	-1.729936	0.347652	-0.087017	-0.166340	0.000000	0.000000	-18.588612	-75.258213	196.083774	-0.978886	-25.804861	-9.765108	0.131601	-0.004992
0.995833	-31.972442	-70.885227	204.598289	2.966643	-22.799945	-6.513487	0.111438	0.014500	-0.666492	-0.196733	-1.328389	-0.056298	0.264702	-0.152607	0.000000	0.000000	-18.092701	-74.266392	193.272948	-0.639824	-25.532691	-9.665926	0.132107	-0.003310
0.996875	-31.972442	-70.961521	207.650046	3.807555	-23.334002	-6.538282	0.112372	0.018336	-0.780933	0.146590	-1.729936	0.323620	-0.176179	-0.177021	0.000000	0.000000	-17.825672	-73.732334	190.060562	-0.352231	-24.937639	-9.569796	0.131209	-0.001853
0.997917	-32.353911	-70.732639	211.006980	3.550750	-23.716235	-6.526838	0.112396	0.016828	-0.819080	0.184737	-2.131483	0.401526	-0.034025	-0.146503	0.000000	0.000000	-17.215321	-72.931248	185.643556	-0.161771	-24.176403	-9.473665	0.130230	-0.000871
0.998958	-32.430205	-71.495578	211.617332	3.399688	-23.717914	-6.570707	0.112079	0.016065	-0.666492	0.337325	0.277800	0.070675	0.168331	-0.189228	-0.605943	0.254410	-16.643116	-72.282749	184.037364	-0.363246	-23.754869	-9.418734	0.129076	-0.001974
1.000000	-32.887969	-71.724460	214.974265	3.824340	-23.674579	-6.618391	0.110128	0.017790	-0.628345	0.413619	-1.729936	0.306797	-0.070194	-0.141926	0.000000	0.000000	-16.604969	-71.405369	178.817244	0.143645	-23.222422	-9.290560	0.129867	0.000803
1.001042	-32.735381	-71.724460	218.331199	3.404723	-23.938250	-6.587874	0.109642	0.015594	-0.628345	0.375472	-0.926842	-0.012038	0.122548	-0.143452	0.000000	0.000000	-16.032764	-70.947605	177.211066	-0.206430	-22.800890	-9.224947	0.128665	-0.001165
1.002083	-32.964263	-71.724460	220.162253	3.740416	-24.370532	-6.700407	0.110694	0.016989	-0.628345	0.261031	0.679347	0.316410	0.122548	-0.151081	-0.180392	0.465756	-15.765736	-70.222814	173.195597	0.390382	-22.398582	-9.118135	0.129325	0.002254
1.003125	-33.116851	-72.182224	218.941550	3.246947	-24.801135	-6.696592	0.113277	0.014830	-0.666492	0.337325	1.080894	0.070675	-0.024412	-0.158711	0.022585	0.065386	-15.422413	-69.955785	167.172393	-0.027987	-22.232396	-9.075411	0.132991	-0.000167
1.004167	-33.574615	-72.334812	222.298484	3.502074	-25.078235	-6.719481	0.112813	0.015754	-0.666492	0.375472	-0.525295	0.068272	0.168331	-0.141926	0.000000	0.000000	-15.040943	-69.612462	167.975485	0.432241	-21.822878	-9.025057	0.129917	0.002573
1.005208	-33.650908	-72.334812	223.824363	3.753844	-25.346942	-6.778608	0.113245	0.016771	-0.475757	0.070296	-4.139218	0.649664	-0.060581	-0.131245	0.000000	0.000000	-14.583179	-69.230992	163.156916	0.568827	-21.119439	-8.954866	0.129442	0.003486
1.006250	-34.032378	-72.411106	226.265769	3.587676	-25.141711	-6.809126	0.111116	0.015856	-0.704639	-0.005998	1.482441	0.172614	0.310485	-0.134296	-0.209441	0.116439	-14.201710	-69.078404	159.542997	0.157667	-20.758107	-8.896883	0.130110	0.000988
1.007292	-34.108672	-72.563694	229.012351	3.339263	-25.837665	-6.795775	0.112822	0.014581	-0.361316	0.032149	-1.328389	0.732377	0.091186	-0.134296	0.000000	0.000000	-13.667652	-68.849523	156.330621	0.464484	-20.435348	-8.817537	0.130719	0.002971
1.008333	-34.184966	-72.639987	229.622703	3.340941	-25.305285	-6.799589	0.110204	0.014550	-0.819080	-0.005998	-0.525295	0.895399	0.062346	-0.154133	0.000000	0.000000	-13.515064	-68.468053	153.118242	0.601072	-20.040249	-8.732088	0.130881	0.003926
1.009375	-35.100493	-72.716281	233.589988	3.426543	-26.340137	-6.946455	0.112762	0.014669	-0.704639	-0.311173	-2.533030	0.191840	-0.075001	-0.149555	0.000000	0.000000	-13.133595	-67.972142	151.110501	0.168281	-19.871659	-8.718355	0.131504	0.001114
1.010417	-35.176787	-72.792575	234.810691	3.260375	-26.128192	-6.992231	0.111273	0.013885	-0.704639	-0.425614	0.679347	0.199050	0.214113	-0.184650	-0.315175	0.293002	-13.057301	-67.247350	148.299677	1.006022	-18.758583	-8.576448	0.126491	0.006784
1.011458	-35.100493	-73.174045	236.336570	3.520537	-25.859485	-6.969343	0.109418	0.014896	-0.780933	-0.425614	-0.123747	0.038431	0.016564	-0.163288	0.000000	0.000000	-12.713978	-66.293675	143.079565	0.223157	-18.688768	-8.405550	0.130618	0.001560
1.012500	-35.176787	-72.487400	237.862449	3.757201	-26.555438	-6.957899	0.111642	0.015796	-0.780933	-0.654496	-2.533030	0.213469	0.016564	-0.144978	0.000000	0.000000	-12.790272	-65.149266	140.670284	0.472297	-18.115347	-8.335359	0.128779	0.003357
1.013542	-35.634551	-72.716281	242.440085	3.678313	-26.939349	-6.997953	0.111118	0.015172	-1.009815	-0.540055	-0.926842	-0.436216	0.002145	-0.170918	0.000000	0.000000	-12.103626	-64.119298	138.261002	0.728646	-17.686603	-8.202608	0.127922	0.005270
1.014583	-35.710845	-72.792575	241.219382	3.512145	-27.047839	-7.161985	0.112130	0.014560	-0.819080	-0.578202	-0.926842	0.048044	0.206903	-0.161762	0.000000	0.000000	-12.065479	-63.013036	133.040890	0.578641	-17.057787	-8.111055	0.128215	0.004349
1.015625	-36.092315	-72.868869	244.881492	3.849517	-27.483478	-7.058989	0.112232	0.015720	-1.047962	-0.387467	-3.737671	0.116337	0.047927	-0.175495	0.000000	0.000000	-11.569569	-61.563451	129.828515	0.647937	-16.641059	-7.923372	0.128177	0.004991
1.016667	-36.473784	-72.639987	246.102195	3.676635	-27.812305	-7.116209	0.113011	0.014939	-0.780933	-0.311173	-4.540766	0.914625	-0.031622	-0.085468	0.000000	0.000000	-11.302540	-60.342748	128.222321	1.052890	-16.431493	-7.750948	0.128148	0.008211
1.017708	-36.931548	-72.716281	248.238425	4.097930	-27.555347	-7.045637	0.111004	0.016508	-0.666492	-0.349320	-0.926842	0.515481	0.023774	-0.134296	0.000000	0.000000	-10.882923	-59.045751	123.805305	0.890869	-15.971387	-7.651766	0.129004	0.007196
1.018750	-37.236724	-72.563694	248.238425	3.926726	-27.989307	-6.999861	0.112752	0.015818	-0.742786	-0.082292	-4.139218	0.016801	0.018967	-0.157185	0.000000	0.000000	-10.501453	-57.558019	118.183649	1.278999	-15.561869	-7.421358	0.131675	0.010822
1.019792	-37.236724	-72.563694	250.374656	4.010650	-28.149524	-6.969343	0.112430	0.016019	-0.857227	0.070296	-0.525295	0.248117	-0.036428	-0.164814	0.000000	0.000000	-10.043690	-56.070287	116.175911	1.104962	-15.002988	-7.276399	0.129140	0.009511
1.020833	-37.923369	-72.563694	252.510886	3.255340	-28.431659	-7.112394	0.112596	0.012892	-0.590198	0.032149	-0.926842	0.491448	0.028580	-0.097675	0.000000	0.000000	-9.852955	-54.277379	112.160438	0.831390	-14.605486	-7.041414	0.130220	0.007413
1.021875	-38.457427	-72.716281	254.036765	3.510466	-28.710437	-6.938826	0.113017	0.013819	-0.857227	0.375472	-1.328389	0.550128	0.156315	-0.122089	0.000000	0.000000	-9.662220	-52.484471	108.948063	0.718438	-14.111613	-6.809480	0.129526	0.006594
1.022917	-38.762603	-72.639987	256.478171	4.012328	-28.717151	-7.085692	0.111967	0.015644	-0.704639	0.337325	-1.729936	-0.009634	0.021371	-0.141926	0.000000	0.000000	-9.433338	-50.271947	105.334138	1.462451	-13.470780	-6.565340	0.127886	0.013884
1.023958	-39.220366	-72.639987	258.614402	3.760558	-28.887439	-7.123838	0.111701	0.014541	-0.857227	0.489913	-2.131483	-0.260176	-0.132799	-0.102253	0.000000	0.000000	-9.357044	-48.097569	104.129496	1.566394	-13.225045	-6.273897	0.127006	0.015043
1.025000	-39.601836	-72.411106	260.140281	4.342986	-29.269672	-7.058989	0.112515	0.016695	-0.780933	0.337325	0.277800	0.231294	0.064750	-0.132771	-0.233081	0.832593	-9.013722	-45.999486	97.704745	1.273595	-12.914302	-5.993135	0.132177	0.013035
1.026042	-40.059600	-72.258518	262.276511	4.423552	-29.546771	-7.058989	0.112655	0.016866	-0.704639	0.528060	-1.328389	0.058659	0.069556	-0.058003	0.000000	0.000000	-8.784840	-44.282872	95.697009	1.085139	-12.562583	-5.811556	0.131275	0.011339
1.027083	-40.135894	-72.487400	262.886863	3.925048	-29.548450	-7.074247	0.112400	0.014931	-0.704639	0.299178	-0.926842	0.153388	0.406856	-0.125141	0.000000	0.000000	-8.632252	-42.795140	92.083085	1.232341	-11.926556	-5.495699	0.129520	0.013383
1.028125	-41.051421	-72.258518	265.023093	4.003936	-29.621997	-7.030378	0.111771	0.015108	-0.857227	0.261031	-0.926842	-0.004828	0.204500	-0.093098	0.000000	0.000000	-8.594105	-40.811497	92.484632	1.508919	-11.875967	-5.253084	0.128410	0.016315
1.029167	-41.280303	-72.182224	267.159324	3.750487	-30.214496	-7.182966	0.113095	0.014038	-0.742786	0.108443	0.277800	0.245713	-0.029218	-0.125141	0.105178	0.884499	-8.098194	-38.560826	88.469159	1.367126	-11.459240	-4.853304	0.129528	0.015453
1.030208	-41.738067	-72.182224	267.159324	3.918334	-30.224567	-7.182966	0.113133	0.014667	-0.666492	-0.120439	-0.926842	0.019205	0.409259	-0.106831	0.000000	0.000000	-8.288929	-33.678014	87.666068	1.220128	-10.989400	-4.165132	0.125355	0.013918
1.031250	-42.119536	-72.334812	271.431785	4.089538	-30.126148	-7.131468	0.110990	0.015067	-0.552051	-0.273026	0.679347	-0.131801	0.223726	-0.126667	-0.329326	-0.194011	-8.403370	-29.977757	83.650593	0.987012	-10.996609	-3.774507	0.131459	0.011799
1.032292	-42.424712	-72.029636	273.568016	3.495360	-30.506702	-7.074247	0.111514	0.012777	-1.162403	0.299178	0.277800	0.394316	-0.055654	-0.051899	0.200339	1.419426	-7.373402	-29.977757	80.036670	0.906702	-10.594422	-3.699739	0.132370	0.011329
1.033333	-43.340240	-71.800754	271.736960	3.826018	-31.060901	-7.198225	0.114305	0.014080	-1.086109	-0.540055	-1.328389	0.286569	-0.147219	-0.061054	0.000000	0.000000	-6.953785	-28.909642	78.430478	1.160649	-10.086129	-3.548677	0.128600	0.014798
1.034375	-43.569121	-71.877048	274.178367	3.995543	-30.959125	-7.144819	0.112916	0.014573	-1.162403	-0.768937	-2.934577	0.300988	-0.248397	-0.247212	0.000000	0.000000	-6.228993	-28.413731	77.627384	0.968788	-10.136838	-3.557832	0.130583	0.012480
1.035417	-44.179473	-71.571872	275.399070	3.988830	-31.292987	-7.076155	0.113628	0.014484	-0.628345	-0.311173	-4.139218	0.834315	0.122548	-0.079365	0.000000	0.000000	-6.114552	-27.955968	75.218101	1.100567	-9.840514	-3.425081	0.130826	0.014632
1.036458	-43.874297	-71.724460	277.230124	4.327880	-31.286273	-7.224928	0.112853	0.015611	-0.628345	-0.005998	0.277800	-0.068314	0.074363	-0.146504	-0.267685	-0.245913	-5.771229	-27.154881	74.415006	1.210718	-9.529771	-3.425081	0.128062	0.016270
1.037500	-44.332061	-71.571872	280.587058	4.072753	-31.563373	-7.167708	0.112490	0.014515	-0.590198	-0.463761	1.883988	0.442381	0.269509	-0.141926	-0.143052	0.234811	-5.580494	-26.277501	71.604181	0.753896	-9.180456	-3.162630	0.128211	0.010529
1.038542	-44.866118	-71.571872	279.671531	3.820983	-31.842151	-7.127653	0.113856	0.013662	-0.437610	0.032149	-0.123747	0.652067	0.134565	-0.128193	0.000000	0.000000	-5.199024	-25.705296	72.005725	1.119393	-8.915495	-3.112276	0.123816	0.015546
1.039583	-45.247588	-71.266696	282.418113	4.401732	-31.797138	-7.095228	0.112589	0.015586	-0.513904	-0.044145	0.679347	0.175017	-0.062984	-0.012226	0.092713	0.257626	-5.771229	-24.675328	66.785616	0.974196	-8.517873	-2.944429	0.127541	0.014587
1.040625	-45.934234	-71.190402	281.807761	3.728667	-31.919055	-7.099043	0.113265	0.013231	-0.780933	0.261031	-2.533030	-0.004828	0.209307	-0.181599	0.000000	0.000000	-5.771229	-23.683507	64.777879	0.831402	-8.373316	-2.886446	0.129262	0.012835
1.041667	-46.086822	-71.037814	284.859519	3.389617	-32.349658	-6.988417	0.113564	0.011899	-0.628345	0.032149	-3.336124	0.652067	-0.070194	-0.123615	0.000000	0.000000	-5.580494	-22.729833	65.179426	0.691011	-8.313114	-2.752168	0.127542	0.010602
1.042708	-46.391997	-71.037814	283.333640	4.312774	-32.302966	-7.163893	0.114010	0.015222	-0.704639	-0.044145	-0.926842	0.335636	0.021371	-0.132771	0.000000	0.000000	-5.275318	-21.928746	58.353125	1.363327	-7.667474	-2.649934	0.131398	0.023363
1.043750	-46.926055	-70.961520	285.469871	3.891478	-32.795368	-6.965529	0.114882	0.013632	-0.933521	-0.158586	-1.328389	0.423155	-0.137606	-0.070210	0.000000	0.000000	-5.199024	-20.593602	59.959312	0.797357	-7.662668	-2.486665	0.127798	0.013298
1.044792	-47.307525	-70.198581	287.606101	3.958617	-32.857166	-7.081877	0.114244	0.013764	-1.314991	0.184737	-2.533030	0.642454	-0.017082	-0.102253	0.000000	0.000000	-4.855702	-19.754369	56.746937	1.065723	-7.255553	-2.405794	0.127858	0.018780
1.045833	-47.765288	-70.045993	286.385398	4.123107	-33.080860	-7.024656	0.115512	0.014397	-0.933521	0.032149	-0.123747	0.170211	0.006951	-0.065632	0.000000	0.000000	-4.970143	-19.029576	52.329919	1.421608	-7.214577	-2.250154	0.137867	0.027166
1.046875	-47.841582	-69.969699	289.742332	4.373198	-32.922321	-7.123839	0.113626	0.015093	-1.009815	-0.044145	1.883988	0.094708	0.243073	-0.129719	-0.129020	0.050270	-4.970143	-18.381078	52.329918	1.059515	-6.732721	-2.150972	0.128659	0.020247
1.047917	-48.375640	-69.893405	290.963035	4.035827	-32.934070	-7.047545	0.113190	0.013871	-0.590198	-0.005998	-1.328389	0.574161	0.173137	-0.090046	0.000000	0.000000	-4.970143	-17.503697	53.936106	1.004240	-6.539978	-2.060945	0.121254	0.018619
1.048958	-48.909698	-69.664523	293.404441	4.366485	-32.945819	-7.066618	0.112288	0.014882	-0.475757	0.146590	0.679347	-0.158237	-0.060581	-0.091572	0.089176	-0.232925	-4.893849	-16.588170	49.117541	0.625324	-6.535171	-1.954134	0.133052	0.012731
1.050000	-49.062285	-69.130466	290.963035	4.354735	-33.055988	-6.999861	0.113609	0.014967	-0.666492	-0.082292	-1.328389	0.578967	-0.217154	-0.090046	0.000000	0.000000	-4.893849	-16.015965	47.511353	0.910513	-6.342429	-1.812227	0.133493	0.019164
1.051042	-49.367461	-69.283053	293.099265	4.442016	-33.543353	-6.858717	0.114444	0.015155	-0.628345	-0.044145	0.679347	0.817492	0.026177	-0.071735	-0.038533	1.203351	-4.779408	-15.367467	46.306712	0.628729	-6.190662	-1.696260	0.133688	0.013577
1.052083	-49.443755	-68.901584	296.761375	3.594390	-33.651843	-6.988417	0.113397	0.012112	-0.895374	-0.196733	0.679347	0.184630	0.105726	-0.045795	-0.155628	0.271776	-4.664967	-14.604527	47.912901	0.741283	-5.894339	-1.609285	0.123022	0.015471
1.053125	-50.054107	-68.520114	296.456199	4.005614	-34.145923	-6.944548	0.115180	0.013512	-0.704639	-0.044145	-0.926842	0.496255	-0.075001	-0.080891	0.000000	0.000000	-4.893849	-13.650853	43.094335	0.681201	-5.426901	-1.513155	0.125931	0.015807
1.054167	-50.130401	-67.909762	298.592429	4.243956	-33.773761	-6.976973	0.113110	0.014213	-0.780933	-0.234880	-1.729936	0.347652	-0.079807	-0.106831	0.000000	0.000000	-5.046437	-12.811620	42.692789	0.708639	-5.581072	-1.412447	0.130726	0.016599
1.055208	-51.122222	-67.986056	298.287253	3.658172	-34.276233	-6.984602	0.114910	0.012264	-0.971668	-0.158586	-0.525295	0.101917	0.149105	-0.083942	0.000000	0.000000	-5.275318	-12.353856	43.495884	0.679800	-5.402749	-1.323946	0.124213	0.015629
1.056250	-51.198516	-67.299411	301.339011	4.482299	-34.384723	-6.893049	0.114106	0.014875	-0.971668	-0.120439	-1.328389	0.581371	0.149105	-0.094624	0.000000	0.000000	-5.237171	-11.781651	39.078866	0.724061	-5.255788	-1.235445	0.134492	0.018528
1.057292	-51.732574	-67.299411	301.949363	3.810912	-34.503284	-7.009398	0.114268	0.012621	-1.086109	-0.425614	-2.934577	-0.202497	-0.050848	-0.041218	0.000000	0.000000	-5.199024	-11.285741	37.874224	1.094366	-4.916086	-1.143892	0.129800	0.028895
1.058333	-51.656280	-66.841647	302.864890	3.884765	-34.661823	-6.957899	0.114446	0.012827	-0.857227	-0.349320	-3.737671	0.113934	0.059943	-0.090046	0.000000	0.000000	-5.313465	-10.827977	38.677318	0.423051	-4.826924	-1.145418	0.124800	0.010938
1.059375	-52.114043	-66.612765	304.695945	4.383269	-34.778705	-6.929289	0.114142	0.014386	-0.819080	-0.273027	-2.131483	0.269746	0.158718	-0.149555	0.000000	0.000000	-5.427906	-10.141332	35.866491	0.620721	-4.593206	-1.064546	0.128064	0.017306
1.060417	-52.800689	-66.536471	306.221824	3.626281	-35.060840	-6.936918	0.114495	0.011842	-0.704639	-0.349320	-1.328389	0.435171	0.165928	-0.105305	0.000000	0.000000	-5.275318	-9.912450	35.464943	1.007848	-4.728150	-0.966890	0.133319	0.028418
1.061458	-52.876983	-66.765353	306.221824	3.799163	-35.169330	-6.914030	0.114849	0.012407	-0.666492	-0.158586	0.679347	-0.139011	-0.072597	-0.105305	0.106864	-0.204624	-4.893849	-9.416539	32.252565	0.815987	-4.222260	-0.922639	0.130912	0.025300
1.062500	-53.411040	-66.155002	308.663230	4.289275	-35.394702	-6.824385	0.114671	0.013896	-0.857227	-0.082292	-0.525295	0.418349	0.349057	-0.061054	0.000000	0.000000	-4.931996	-9.149510	33.055659	0.477926	-3.935550	-0.892122	0.119058	0.014458
1.063542	-53.716216	-65.849826	308.968406	4.198638	-35.454822	-6.904493	0.114752	0.013589	-0.742786	0.108443	-0.525295	-0.236143	-0.029218	-0.109882	0.000000	0.000000	-4.855702	-8.768041	31.047925	0.534204	-3.978929	-0.803621	0.128154	0.017206
1.064583	-54.402862	-66.155002	308.968406	4.037505	-35.576740	-6.898771	0.115147	0.013068	-0.780933	-0.120439	-3.336124	-0.141414	0.016564	-0.099201	0.000000	0.000000	-4.626820	-8.195836	29.843283	0.578464	-3.723581	-0.765474	0.124771	0.019383
1.065625	-54.860625	-65.926120	310.494285	4.116393	-35.747028	-6.912123	0.115129	0.013258	-0.742786	0.222884	-1.328389	0.399123	0.163524	-0.080891	0.000000	0.000000	-4.703114	-7.738072	29.843283	0.710244	-3.632016	-0.734956	0.121703	0.023799
1.066667	-55.470977	-65.392062	311.714988	3.768950	-35.974079	-6.883513	0.115407	0.012091	-0.666492	0.184737	-2.131483	0.562145	-0.024412	-0.097675	0.000000	0.000000	-4.855702	-7.547338	30.244830	0.778537	-3.882558	-0.712068	0.128371	0.025741
1.067708	-56.233916	-65.086886	313.546042	4.097930	-35.990863	-6.883513	0.114787	0.013070	-0.780933	-0.005998	-0.525295	0.252923	0.161121	-0.061054	0.000000	0.000000	-4.931996	-7.089574	24.221624	0.669388	-3.839178	-0.672395	0.158502	0.027636
1.068750	-56.462798	-65.239474	313.546042	3.933440	-36.209522	-6.942640	0.115484	0.012545	-0.742786	0.146590	-2.934577	0.403929	0.163524	-0.093098	0.000000	0.000000	-4.703114	-6.669957	25.024718	0.642952	-3.246531	-0.652559	0.129733	0.025693
1.069792	-56.691680	-65.163180	315.377097	3.931762	-36.962238	-6.908308	0.117200	0.012467	-0.666492	0.261031	1.080894	0.236100	0.168331	-0.082417	-0.155733	0.218431	-4.779408	-6.212193	24.221624	0.292875	-3.251338	-0.539644	0.134233	0.012091
1.070833	-57.302032	-65.010592	315.682273	4.012328	-36.708637	-6.946455	0.116283	0.012710	-0.857227	0.070296	-2.533030	-0.153430	0.204500	-0.067158	0.000000	0.000000	-4.779408	-5.983312	21.009247	0.760312	-3.154966	-0.533540	0.150170	0.036189
