abs time (s)	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay
	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m
0.553125	-1.049402	1.576262	2.189972	0.015465	-0.293474	0.205826	0.134008	0.007062	-3.707694	-0.961112	-3.017917	0.222684	-0.172065	-0.674304	0.000000	0.000000	-91.046987	81.086548	469.951508	-62.237239	-52.625145	-7.797338	0.111980	-0.132433
0.554167	-1.201990	2.186613	-0.556610	0.421654	-0.243426	0.274490	0.000000	0.000000	-3.669547	-0.808524	-1.411728	0.213071	-0.362404	-0.672778	0.000000	0.000000	-90.589223	80.819519	471.156157	-62.782583	-52.451750	-7.716466	0.111326	-0.133252
0.555208	-0.973108	1.957731	0.358917	0.007073	0.455885	0.240158	-1.270167	0.019706	-3.516959	-0.655936	-3.821011	0.364077	-0.160048	-0.697192	0.000000	0.000000	-90.322194	80.819519	472.360798	-62.381036	-52.483112	-7.736303	0.111108	-0.132062
0.556250	-0.973108	2.339201	0.664093	0.418297	-0.238390	0.295471	0.358971	0.629877	-3.783988	-0.655936	-3.419464	0.123149	-0.417799	-0.668201	0.000000	0.000000	-89.749990	80.247314	472.360797	-62.666225	-52.350693	-7.666112	0.110828	-0.132666
0.557292	-0.896814	1.957731	1.274445	-0.076851	0.190534	0.314545	-0.149504	-0.060301	-3.478812	-0.655936	-3.821011	0.364077	-0.254016	-0.713977	0.000000	0.000000	-89.749990	80.209167	474.770082	-62.663821	-52.350693	-7.643224	0.110265	-0.131988
0.558333	-0.744226	1.957731	0.358917	0.174919	-0.179949	0.314545	0.501367	0.487353	-3.555106	-0.922965	-3.017917	0.220281	-0.258823	-0.669727	0.000000	0.000000	-89.330373	79.903992	473.565445	-62.885525	-52.565185	-7.632543	0.110999	-0.132792
0.559375	-1.201990	2.110319	0.664093	0.255486	-0.136614	0.276398	0.205715	0.384714	-3.593253	-0.655936	-1.813275	0.123149	-0.309412	-0.675830	0.000000	0.000000	-89.101491	79.522522	474.770084	-62.620563	-52.406209	-7.595922	0.110382	-0.131897
0.560417	-0.973108	2.034025	0.358917	0.173241	-0.291796	0.253510	0.812990	0.482677	-3.478812	-0.655936	-2.616370	0.283768	-0.398573	-0.674304	0.000000	0.000000	-88.872609	79.179199	473.565445	-62.358007	-52.439975	-7.576085	0.110734	-0.131678
0.561458	-1.049402	2.110319	1.884796	-0.080207	-0.346880	0.222992	0.184041	-0.042555	-3.593253	-0.617789	-1.813276	-0.039873	-0.502154	-0.671252	0.000000	0.000000	-88.872609	78.912170	473.966990	-62.100256	-52.488161	-7.608129	0.110742	-0.131022
0.562500	-0.896814	2.110319	0.358917	0.171563	0.030317	0.291657	-0.084468	0.478000	-3.516959	-0.655936	-1.010181	0.444386	-0.400977	-0.706348	0.000000	0.000000	-88.758168	78.454407	474.770082	-61.910797	-52.288208	-7.560826	0.110134	-0.130402
0.563542	-1.201990	1.881437	-0.861786	-0.159095	0.344038	0.331711	0.000000	0.000000	-3.478812	-0.541495	0.596007	0.115939	-0.109459	-0.727710	0.183655	0.194526	-88.567433	78.149231	472.762350	-62.132500	-52.517120	-7.598973	0.111086	-0.131424
0.564583	-0.744226	2.110319	1.274444	0.423333	-0.126543	0.345062	0.099293	0.332170	-3.326224	-0.770377	-1.010181	0.612215	-0.292589	-0.691089	0.000000	0.000000	-88.720021	77.691467	474.770085	-62.183969	-52.382176	-7.556249	0.110332	-0.130977
0.565625	-1.125696	2.186613	-0.861786	-0.333656	0.025282	0.268768	0.000000	0.000000	-3.593253	-0.770377	-1.813275	0.290977	-0.405783	-0.732288	0.000000	0.000000	-88.796315	77.767761	474.770087	-62.349395	-52.194240	-7.553197	0.109936	-0.131325
0.566667	-0.896814	2.110319	-1.166962	0.087639	-0.236712	0.276398	0.000000	0.000000	-3.478812	-0.846671	-2.214823	0.376093	-0.061274	-0.666675	0.000000	0.000000	-88.758168	77.309998	474.770078	-61.999318	-52.384579	-7.566930	0.110337	-0.130588
0.567708	-1.049402	2.186613	-0.251434	0.337731	-0.293474	0.221085	0.000000	0.000000	-3.631400	-0.884818	0.997554	0.057259	-0.360001	-0.680408	0.360883	0.057399	-88.910756	77.119263	473.966983	-61.987300	-51.912335	-7.611180	0.109527	-0.130784
0.568750	-1.125696	2.262907	-0.556610	0.755669	0.078687	0.255417	0.000000	0.000000	-3.593253	-1.037406	-1.813276	0.307800	0.076073	-0.718555	0.000000	0.000000	-88.948903	76.852234	473.966990	-61.970479	-52.203853	-7.550145	0.110142	-0.130749
0.569792	-1.278284	2.568083	0.969269	0.161492	-0.298510	0.266861	0.307974	0.166612	-3.707694	-1.075553	-2.616370	0.470822	-0.027508	-0.663623	0.000000	0.000000	-89.139638	76.623352	473.966988	-62.277296	-52.023126	-7.609655	0.109761	-0.131396
0.570833	-0.973108	2.415495	0.053741	-0.422615	0.082044	0.324082	-1.526651	-7.863860	-3.516959	-1.075553	-3.017917	-0.091344	-0.160048	-0.707874	0.000000	0.000000	-89.101491	76.432617	473.565430	-61.863731	-51.779794	-7.557775	0.109340	-0.130634
0.571875	-1.125696	2.110319	1.579620	0.171563	0.132093	0.335526	-0.083623	0.108610	-3.669547	-0.999259	-2.616370	-0.015841	-0.410590	-0.704822	0.000000	0.000000	-89.444814	76.547058	473.565428	-61.389085	-52.090537	-7.579137	0.109996	-0.129632
0.572917	-1.201990	1.957731	-0.861786	-0.160774	-0.403643	0.325989	0.000000	0.000000	-3.631400	-1.037406	-1.411728	0.548728	-0.263629	-0.723132	0.000000	0.000000	-89.406667	76.470764	473.565428	-61.544897	-52.088134	-7.608129	0.109991	-0.129961
0.573958	-1.125696	1.881437	0.053741	-0.075172	-0.348559	0.348877	6.485852	-1.398775	-3.783988	-1.113700	-5.427199	0.553535	-0.369614	-0.726184	0.000000	0.000000	-89.482961	76.280029	472.360785	-61.452571	-52.044754	-7.612706	0.110180	-0.130097
0.575000	-1.430871	2.110319	2.495148	-0.415901	-0.141650	0.293564	0.056770	-0.166684	-3.745841	-1.037406	-1.813275	-0.174056	-0.222654	-0.691089	0.000000	0.000000	-89.864430	76.203735	475.573187	-60.965910	-51.876047	-7.658483	0.109081	-0.128195
0.576042	-1.049402	2.186613	0.053741	-0.081886	-0.133257	0.259232	2.479601	-1.523704	-3.593253	-0.846671	-2.616370	0.617022	-0.213041	-0.677356	0.000000	0.000000	-90.093312	75.936707	472.360803	-61.109707	-51.697723	-7.650853	0.109445	-0.129371
0.577083	-0.896814	2.034025	2.495148	0.257164	-0.450335	0.285935	0.180484	0.103066	-3.669547	-0.808524	-1.010181	-0.027857	-0.410590	-0.694141	0.000000	0.000000	-90.284047	75.974854	471.156155	-60.710562	-51.565182	-7.675267	0.109444	-0.128854
0.578125	-1.125696	1.957731	-0.556610	-0.076851	-0.134936	0.308823	0.000000	0.000000	-3.745841	-0.655936	-3.821011	0.042839	-0.270839	-0.678882	0.000000	0.000000	-90.398488	75.860413	474.368536	-60.863971	-51.572392	-7.678319	0.108718	-0.128305
0.579167	-1.201990	2.110319	-1.777313	0.423333	-0.029803	0.299286	0.000000	0.000000	-3.669547	-0.541495	-2.616370	-0.044680	-0.121476	-0.665149	0.000000	0.000000	-90.818105	75.860413	472.360786	-60.301804	-51.454270	-7.783605	0.108930	-0.127660
0.580208	-1.278284	2.339201	-0.251434	-0.169166	-0.084887	0.238251	0.000000	0.000000	-3.516959	-0.732230	-1.010181	0.288574	-0.400977	-0.700244	0.000000	0.000000	-91.161427	75.707825	473.163878	-60.774047	-51.283156	-7.803441	0.108383	-0.128442
0.581250	-1.430871	1.881437	1.884796	0.260521	-0.034838	0.222992	0.018484	0.138223	-3.516959	-0.541495	-2.214823	-0.285608	-0.256420	-0.710925	0.000000	0.000000	-91.504750	75.555237	472.762334	-60.041647	-51.352971	-7.792760	0.108623	-0.127002
0.582292	-1.049402	2.186613	-0.251434	0.505577	0.026960	0.217270	0.000000	0.000000	-3.516959	-0.655936	-0.207087	0.444386	-0.015491	-0.666675	0.000000	0.000000	-91.809926	75.402649	470.754616	-59.630492	-51.131271	-7.817174	0.108616	-0.126670
0.583333	-1.201990	2.034025	-0.556610	0.592858	-0.029803	0.243973	0.000000	0.000000	-3.555106	-0.579642	-2.214823	0.038033	-0.355194	-0.698718	0.000000	0.000000	-92.267690	75.402649	471.156158	-59.550182	-51.304666	-7.817174	0.108891	-0.126392
0.584375	-1.201990	2.415495	0.664093	0.248772	-0.029803	0.341248	0.044877	0.374604	-3.555106	-0.503348	-1.010181	0.434773	-0.114266	-0.677356	0.000000	0.000000	-92.611013	75.097473	471.156168	-59.209718	-51.615411	-7.891942	0.109551	-0.125669
0.585417	-1.125696	2.186613	-0.861786	0.169884	0.132093	0.264954	0.000000	0.000000	-3.516959	-0.694083	-4.222558	0.286171	-0.497348	-0.649890	0.000000	0.000000	-92.992482	74.983032	472.360790	-58.961580	-51.013028	-7.884313	0.107996	-0.124823
0.586458	-1.125696	2.034025	-0.556610	0.089318	-0.134936	0.181030	0.000000	0.000000	-3.440665	-0.770377	0.194460	0.371287	-0.251613	-0.665149	1.293907	1.909323	-93.297658	74.944885	472.762338	-58.718246	-50.887696	-7.925511	0.107639	-0.124202
0.587500	-0.896814	2.034025	0.358917	0.676781	-0.290118	0.285935	0.808313	1.885619	-3.669547	-0.808524	-0.608634	-0.268785	-0.266033	-0.660571	0.000000	0.000000	-93.602834	74.639709	470.754601	-59.100567	-50.955109	-7.907201	0.108241	-0.125544
0.588542	-1.201990	1.881437	1.884796	0.092675	-0.243426	0.312637	0.129152	0.049170	-3.593253	-0.808524	-2.616370	0.293381	-0.116669	-0.684985	0.000000	0.000000	-94.098745	74.754150	471.156151	-58.706229	-50.938165	-7.940770	0.108113	-0.124600
0.589583	-1.049402	2.186613	0.969269	0.002037	-0.293474	0.301193	0.302779	0.002102	-3.631400	-1.037406	-2.214823	0.709347	-0.360001	-0.683459	0.000000	0.000000	-94.403920	74.525269	469.951492	-58.450881	-50.909204	-7.928563	0.108329	-0.124376
0.590625	-1.201990	2.262907	1.579620	0.168206	-0.083208	0.245880	0.052676	0.106485	-3.593253	-0.846671	-0.608634	0.857950	-0.550340	-0.652942	0.000000	0.000000	-94.785390	74.487122	472.360780	-58.448478	-51.029609	-7.957555	0.108031	-0.123737
0.591667	-1.201990	1.957731	-0.556610	-0.076851	-0.243426	0.188660	0.000000	0.000000	-3.707694	-1.037406	-3.017917	0.388110	-0.268436	-0.692615	0.000000	0.000000	-95.014272	74.448975	471.156159	-58.205150	-50.610359	-7.974340	0.107417	-0.123537
0.592708	-0.973108	2.339201	0.358917	-0.169166	0.028639	0.264954	-0.079792	-0.471324	-3.745841	-0.961112	-5.427199	0.543922	-0.078097	-0.706348	0.000000	0.000000	-95.281301	74.220093	470.353062	-57.869491	-50.627182	-7.969762	0.107637	-0.123034
0.593750	-1.201990	2.034025	0.358917	0.341088	-0.296831	0.285935	0.827019	0.950324	-3.669547	-1.113700	-2.616370	-0.008631	-0.121476	-0.660571	0.000000	0.000000	-95.548330	74.220093	471.557703	-57.949801	-50.692190	-7.965184	0.107499	-0.122890
0.594792	-1.049402	2.110319	0.358917	0.003716	-0.293474	0.284027	0.817666	0.010353	-3.593253	-0.770377	-0.608634	0.210668	-0.261226	-0.695667	0.000000	0.000000	-95.586477	74.143799	467.943790	-57.222212	-50.357295	-7.972814	0.107614	-0.122284
0.595833	-0.973108	2.110319	1.579620	-0.164131	0.135450	0.263046	-0.085749	-0.103905	-3.745841	-0.961112	-4.624105	0.062065	-0.270839	-0.700244	0.000000	0.000000	-95.777211	74.220093	468.746861	-57.387632	-50.176566	-7.913304	0.107044	-0.122428
0.596875	-1.430871	1.957731	0.053741	-0.076851	-0.141650	0.305008	2.635763	-1.430008	-3.707694	-0.922965	-1.010181	0.139972	-0.412993	-0.703296	0.000000	0.000000	-95.891652	74.029358	471.959243	-57.857474	-50.280148	-7.946874	0.106535	-0.122590
0.597917	-1.278284	2.110319	0.969269	-0.164131	-0.084887	0.221085	0.087578	-0.169335	-3.631400	-0.846671	-3.017917	0.215475	-0.070887	-0.651416	0.000000	0.000000	-96.120534	74.067505	467.943791	-57.538643	-50.390941	-7.905675	0.107686	-0.122961
0.598958	-1.049402	1.881437	1.274444	0.428368	-0.133257	0.312637	0.104561	0.336121	-3.631400	-0.846671	-2.616370	-0.186073	-0.504558	-0.675830	0.000000	0.000000	-96.082387	73.914917	468.746880	-57.047173	-50.099423	-7.949926	0.106879	-0.121701
0.600000	-0.896814	2.262907	-1.166962	-0.083564	-0.023089	0.337433	0.000000	0.000000	-3.669547	-0.770377	-0.608634	0.371287	0.023081	-0.655994	0.000000	0.000000	-96.082387	73.571594	467.943775	-56.704304	-50.195794	-7.966710	0.107269	-0.121178
0.601042	-1.049402	1.957731	1.884796	-0.244697	0.080366	0.104736	-0.042639	-0.129827	-3.516959	-0.732230	-4.222558	-0.032664	-0.497348	-0.709399	0.000000	0.000000	-96.158681	73.304565	468.746868	-56.205624	-50.296971	-7.956029	0.107301	-0.119906
0.602083	-1.125696	1.652556	1.274444	0.097710	-0.134936	0.152420	0.105878	0.076669	-3.669547	-0.541495	-2.616370	0.437177	-0.314218	-0.674304	0.000000	0.000000	-96.196828	73.113831	469.549973	-56.675466	-50.203004	-7.986547	0.106917	-0.120702
0.603125	-1.201990	2.110319	-1.777313	0.926873	0.077009	0.268768	0.000000	0.000000	-3.593253	-0.427054	-1.813275	-0.051890	-0.116669	-0.672778	0.000000	0.000000	-96.044240	72.732361	467.943773	-56.651430	-49.807904	-7.962133	0.106440	-0.121065
0.604167	-0.820520	1.805143	-0.556610	0.262200	-0.235033	0.205826	0.000000	0.000000	-3.478812	-0.617789	-2.214822	0.361674	-0.254016	-0.691089	0.000000	0.000000	-96.120534	72.350891	467.140675	-56.145541	-50.005453	-7.916356	0.107046	-0.120190
0.605208	-0.973108	2.339201	-1.472137	0.502220	-0.078173	0.329804	0.000000	0.000000	-3.478812	-0.694083	-2.616370	0.286171	-0.494945	-0.684985	0.000000	0.000000	-96.158681	71.854980	467.140671	-55.793059	-49.911484	-7.934667	0.106845	-0.119435
0.606250	-1.049402	1.957731	-1.472137	0.342766	-0.293474	0.310730	0.000000	0.000000	-3.516959	-0.617789	-2.214823	0.361674	0.129066	-0.683459	0.000000	0.000000	-96.044240	71.435364	470.353045	-56.087861	-49.518790	-7.901097	0.105280	-0.119246
0.607292	-1.201990	2.034025	0.053741	-0.078529	-0.243426	0.240158	4.529575	-1.461239	-3.402518	-0.388907	-1.813275	0.266945	-0.393767	-0.706348	0.000000	0.000000	-96.120534	70.901306	466.739143	-55.331435	-49.668156	-7.916356	0.106415	-0.118549
0.608333	-0.973108	2.110319	-0.251434	0.003716	0.135450	0.343155	0.000000	0.000000	-3.593253	-0.655936	-4.624105	0.364077	-0.068484	-0.684985	0.000000	0.000000	-95.929799	70.481689	467.943794	-55.385309	-49.511583	-7.934667	0.105807	-0.118359
0.609375	-0.896814	1.881437	0.358917	0.344445	0.137129	0.255417	-0.382062	0.959677	-3.631400	-0.846671	-3.419464	0.456403	-0.119072	-0.703296	0.000000	0.000000	-95.853505	69.795044	465.534496	-55.663288	-49.410404	-7.977391	0.106137	-0.119569
0.610417	-1.125696	2.186613	3.105499	0.085961	-0.134936	0.345062	0.043451	0.027680	-3.402518	-0.617789	-0.207087	-0.039873	0.088090	-0.663623	0.000000	0.000000	-95.853505	69.451721	465.132931	-54.758251	-49.169474	-7.899572	0.105711	-0.117726
0.611458	-1.201990	2.262907	0.969269	0.000359	0.023603	0.169586	-0.024352	0.000370	-3.631400	-0.846671	-2.616370	0.135165	-0.408186	-0.697192	0.000000	0.000000	-95.853505	68.879517	465.534486	-55.123751	-49.121289	-7.910253	0.105516	-0.118410
0.612500	-1.278284	1.957731	0.664093	-0.580391	-0.138293	0.263046	0.208243	-0.873960	-3.631400	-0.884818	-0.608634	0.378497	-0.167258	-0.713977	0.000000	0.000000	-95.586476	68.345459	468.746878	-55.250725	-49.104467	-7.945348	0.104757	-0.117869
0.613542	-1.201990	2.262907	1.579620	-0.335334	-0.510454	0.173401	0.323150	-0.212288	-3.478812	-0.999259	-1.411728	0.225088	-0.254016	-0.709399	0.000000	0.000000	-95.472035	67.811401	468.746874	-55.056461	-49.193628	-7.949926	0.104947	-0.117455
0.614583	-0.896814	2.262907	1.274444	-0.587104	-0.343523	0.253510	0.269547	-0.460675	-3.822135	-1.037406	-2.616370	0.147181	-0.227460	-0.691089	0.000000	0.000000	-95.395741	67.506226	467.542222	-54.635686	-49.044264	-7.962133	0.104898	-0.116857
0.615625	-1.049402	2.034025	0.358917	0.173241	-0.079851	0.297379	0.222479	0.482677	-3.822135	-0.961112	-2.616370	-0.178863	-0.516574	-0.724658	0.000000	0.000000	-95.205007	67.048462	467.943769	-54.687157	-48.984062	-7.939244	0.104679	-0.116867
0.616667	-0.820520	2.110319	-0.861786	-0.331978	-0.181628	0.205826	0.000000	0.000000	-3.516959	-0.884818	-3.419464	0.458806	-0.111863	-0.645313	0.000000	0.000000	-95.014272	66.438110	466.337599	-54.488089	-48.779305	-7.919408	0.104601	-0.116843
0.617708	-1.125696	2.262907	-0.251434	0.168206	-0.188341	0.236343	0.000000	0.000000	-3.516959	-1.037406	-3.017917	0.227491	-0.256420	-0.684985	0.000000	0.000000	-94.861684	66.323670	466.739133	-53.597474	-48.625134	-7.917882	0.104181	-0.114834
0.618750	-0.973108	2.186613	-0.556610	0.589501	-0.131579	0.207733	0.000000	0.000000	-3.745841	-0.922965	-3.017917	0.541519	-0.174468	-0.695667	0.000000	0.000000	-94.861684	65.751465	465.534500	-53.802353	-48.769692	-7.952977	0.104761	-0.115571
0.619792	-0.896814	2.110319	-1.472138	0.339409	0.030317	0.253510	0.000000	0.000000	-3.593253	-0.694083	-1.010181	0.928646	-0.020298	-0.659045	0.000000	0.000000	-94.594655	65.408142	466.739136	-53.379178	-48.704683	-7.928563	0.104351	-0.114366
0.620833	-1.430871	2.110319	0.358917	0.171563	0.018568	0.190567	-0.051733	0.478000	-3.631400	-0.884818	-1.813275	-0.183669	-0.215444	-0.640735	0.000000	0.000000	-94.518361	65.064819	465.132939	-53.518165	-48.796246	-7.902623	0.104908	-0.115060
0.621875	-1.278284	2.110319	-0.861786	0.171563	-0.084887	0.301193	0.000000	0.000000	-3.669547	-0.732230	-3.821011	-0.112973	-0.073290	-0.681934	0.000000	0.000000	-94.289479	64.721497	466.337577	-53.576845	-48.348156	-7.916356	0.103676	-0.114889
0.622917	-0.820520	2.110319	-0.556610	0.087639	-0.128222	0.316452	0.000000	0.000000	-3.631400	-0.808524	-1.813275	0.454000	-0.215444	-0.674304	0.000000	0.000000	-94.060597	64.340027	463.125217	-52.749722	-48.526480	-7.894994	0.104780	-0.113899
0.623958	-0.820520	2.034025	-0.251434	-0.162452	-0.181628	0.287842	0.000000	0.000000	-3.555106	-0.694083	-1.411728	0.205861	-0.258823	-0.697192	0.000000	0.000000	-93.908010	63.958557	462.723670	-53.448473	-48.083196	-7.894994	0.103913	-0.115508
0.625000	-0.820520	2.110319	-0.251434	0.171563	0.031995	0.354599	0.000000	0.000000	-3.669547	-0.503348	-2.616370	0.434773	-0.410590	-0.697192	0.000000	0.000000	-93.793569	63.538941	464.731408	-52.538633	-48.124172	-7.870580	0.103553	-0.113052
0.626042	-0.896814	2.262907	-0.251434	-0.167488	0.137129	0.253510	0.000000	0.000000	-3.593253	-0.770377	-4.624105	0.050049	-0.068484	-0.649890	0.000000	0.000000	-93.564687	63.119328	463.928308	-52.512197	-48.109753	-7.862950	0.103701	-0.113190
0.627083	-1.278284	1.957731	-0.556610	-0.244697	-0.138293	0.232529	0.000000	0.000000	-3.669547	-0.617789	-1.813275	0.281364	-0.314218	-0.668201	0.000000	0.000000	-93.335805	62.661564	462.322114	-52.483356	-48.095332	-7.780553	0.104030	-0.113521
0.628125	-1.049402	1.805143	-0.251434	0.346123	-0.079851	0.253510	0.000000	0.000000	-3.478812	-0.427054	-3.017917	0.510276	0.035097	-0.704822	0.000000	0.000000	-93.335805	62.356388	463.526754	-52.383821	-47.950776	-7.844639	0.103448	-0.113011
0.629167	-1.430871	2.110319	-1.166962	0.255486	0.178785	0.285935	0.000000	0.000000	-3.516959	-0.732230	-3.419464	0.609812	-0.208234	-0.691089	0.000000	0.000000	-93.030629	61.822331	463.125198	-51.627388	-47.883362	-7.841588	0.103392	-0.111476
0.630208	-1.354578	2.110319	-0.251434	-0.164131	-0.300188	0.253510	0.000000	0.000000	-3.440665	-0.655936	-3.017917	0.203458	-0.058871	-0.645313	0.000000	0.000000	-93.068776	61.364567	463.125202	-51.759169	-47.982137	-7.800389	0.103605	-0.111761
0.631250	-1.125696	2.034025	-0.861786	-0.162452	0.132093	0.303101	0.000000	0.000000	-3.516959	-0.770377	-4.624105	0.692525	-0.449162	-0.665149	0.000000	0.000000	-92.954335	60.792362	461.117462	-51.964049	-47.926742	-7.775975	0.103936	-0.112692
0.632292	-1.354578	2.186613	-0.556610	0.085961	-0.033160	0.251602	0.000000	0.000000	-3.631400	-0.694083	-2.214823	0.687718	-0.360001	-0.672778	0.000000	0.000000	-92.611012	60.410892	461.117479	-51.618780	-47.423257	-7.811070	0.102844	-0.111943
0.633333	-0.973108	2.034025	0.053741	-0.078529	-0.131579	0.287842	2.448368	-1.461239	-3.822135	-0.961112	-0.608634	0.543922	-0.179274	-0.660571	0.000000	0.000000	-92.763600	59.914982	462.723673	-51.748159	-47.625614	-7.803441	0.102925	-0.111834
0.634375	-0.973108	1.957731	1.274444	-0.076851	-0.024767	0.259232	0.019434	-0.060301	-3.707694	-0.922965	-1.813275	-0.020647	-0.316622	-0.648364	0.000000	0.000000	-92.687306	59.686100	462.322117	-50.689715	-47.476250	-7.757664	0.102691	-0.109642
0.635417	-0.744226	1.728850	1.579620	0.012108	-0.286761	0.293564	0.181538	0.007665	-3.707694	-0.961112	-1.813275	0.142375	-0.220250	-0.652942	0.000000	0.000000	-92.382131	58.999454	460.314373	-50.887384	-47.408837	-7.779027	0.102992	-0.110549
0.636458	-1.049402	2.034025	0.664093	0.425011	-0.026446	0.305008	0.039822	0.639987	-3.593253	-0.846671	-1.010181	0.456403	-0.020298	-0.686511	0.000000	0.000000	-92.153249	58.579838	460.314375	-51.182185	-47.394417	-7.728673	0.102961	-0.111190
0.637500	-1.125696	1.957731	-0.556610	-0.076851	-0.028124	0.369858	0.000000	0.000000	-3.555106	-1.113700	-3.017917	-0.088940	-0.355194	-0.668201	0.000000	0.000000	-92.115102	58.350956	462.723663	-50.525290	-47.392015	-7.727147	0.102420	-0.109191
0.638542	-0.744226	1.881437	0.969269	0.176598	0.033674	0.293564	-0.034742	0.182197	-3.669547	-0.999259	-1.010181	0.626635	-0.506961	-0.659045	0.000000	0.000000	-92.038808	58.007633	459.109750	-50.583974	-47.146281	-7.762242	0.102691	-0.110178
0.639583	-1.125696	2.034025	-0.556610	0.425011	-0.028124	0.257324	0.000000	0.000000	-3.631400	-0.961112	-1.010181	0.302994	-0.408186	-0.646838	0.000000	0.000000	-92.000661	57.626163	460.715913	-50.399317	-47.143875	-7.730199	0.102327	-0.109393
0.640625	-1.049402	1.805143	0.053741	-0.073494	-0.026446	0.222992	0.492091	-1.367543	-3.631400	-0.884818	-2.616370	-0.183669	-0.215444	-0.671252	0.000000	0.000000	-91.962514	57.092106	459.109745	-50.205058	-47.045103	-7.707310	0.102470	-0.109353
0.641667	-1.125696	1.957731	1.884796	0.258843	-0.134936	0.270676	0.071592	0.137332	-3.516959	-0.922965	-3.419464	0.300590	-0.400977	-0.674304	0.000000	0.000000	-91.924367	56.863224	459.109746	-50.190637	-46.849957	-7.711888	0.102045	-0.109322
0.642708	-0.973108	1.957731	-1.777313	-0.076851	-0.131579	0.354599	0.000000	0.000000	-3.555106	-0.961112	-2.616370	-0.018244	-0.017895	-0.671252	0.000000	0.000000	-91.657338	56.634342	461.519034	-50.658075	-46.929507	-7.670689	0.101685	-0.109764
0.643750	-1.049402	1.728850	-1.166962	0.599572	-0.240069	0.320267	0.000000	0.000000	-3.669547	-0.579642	-6.631840	-0.042277	-0.025104	-0.666675	0.000000	0.000000	-91.542897	56.214725	460.715933	-49.989162	-46.825925	-7.701207	0.101637	-0.108503
0.644792	-1.278284	1.805143	-0.251434	0.010430	0.128736	0.366043	0.000000	0.000000	-3.593253	-0.846671	-1.813275	-0.025454	-0.309412	-0.637683	0.000000	0.000000	-91.390309	55.909550	459.511284	-49.407768	-46.864496	-7.704259	0.101988	-0.107522
0.645833	-1.049402	2.110319	0.664093	-0.248054	0.080366	0.207733	-0.121016	-0.373523	-3.783988	-0.846671	-1.010181	0.135165	0.064057	-0.669727	0.000000	0.000000	-91.237721	55.756962	456.700440	-49.639083	-46.613953	-7.695103	0.102067	-0.108691
0.646875	-1.049402	1.881437	0.358917	-0.494789	-0.293474	0.236343	0.817666	-1.378560	-3.440665	-0.770377	-4.222558	-0.190879	-0.203428	-0.680408	0.000000	0.000000	-91.199574	55.375492	457.102001	-49.534741	-46.948851	-7.669163	0.102710	-0.108367
0.647917	-0.896814	2.034025	0.358917	-0.162452	0.137129	0.335526	-0.382062	-0.452618	-3.669547	-0.579642	-5.025652	0.439580	-0.506961	-0.669727	0.000000	0.000000	-91.085134	54.955875	454.692734	-49.347688	-46.748900	-7.638646	0.102814	-0.108530
0.648958	-1.049402	2.034025	0.969269	-0.162452	0.133772	0.194382	-0.138013	-0.167603	-3.593253	-0.732230	-0.608634	0.529502	-0.068484	-0.688037	0.000000	0.000000	-91.123281	54.574406	455.897367	-49.082728	-46.414003	-7.606602	0.101808	-0.107662
0.650000	-1.049402	2.262907	-1.472138	0.168206	0.026960	0.222992	0.000000	0.000000	-3.669547	-0.655936	-1.813275	-0.037470	-0.314218	-0.669727	0.000000	0.000000	-91.085134	54.459965	456.298920	-48.834589	-46.459786	-7.603551	0.101819	-0.107023
0.651042	-1.125696	1.805143	1.884796	0.262200	0.078687	0.350784	-0.041748	0.139113	-3.516959	-0.503348	-3.419464	0.274155	-0.208234	-0.663623	0.000000	0.000000	-91.046987	54.002201	457.102016	-48.645132	-46.650125	-7.565404	0.102056	-0.106421
0.652083	-0.896814	1.805143	1.579620	0.513970	-0.076495	0.306915	0.048426	0.325376	-3.593253	-0.884818	-4.222558	0.458806	-0.405783	-0.669727	0.000000	0.000000	-90.856252	53.773319	458.306639	-48.389782	-46.204436	-7.542515	0.100816	-0.105584
0.653125	-1.201990	2.034025	0.969269	0.173241	-0.083208	0.236343	0.085847	0.178734	-3.669547	-0.732230	-3.419464	0.449193	-0.121476	-0.669727	0.000000	0.000000	-90.894399	53.391850	456.298903	-48.606677	-46.255026	-7.553197	0.101370	-0.106524
0.654167	-1.278284	1.805143	-0.251434	0.178276	0.235548	0.228714	0.000000	0.000000	-3.478812	-0.808524	-3.821011	0.052452	0.035097	-0.662097	0.000000	0.000000	-90.589223	53.010380	455.897362	-48.181098	-46.187614	-7.544041	0.101311	-0.105684
0.655208	-1.278284	2.339201	-0.556610	0.250450	0.075330	0.284027	0.000000	0.000000	-3.555106	-0.770377	-2.214823	0.371287	-0.355194	-0.675830	0.000000	0.000000	-90.856252	52.667057	459.109736	-48.641326	-46.011694	-7.522679	0.100219	-0.105947
0.656250	-1.201990	1.957731	0.358917	0.174919	-0.296831	0.264954	0.827019	0.487353	-3.555106	-0.732230	-1.813275	0.609812	-0.114266	-0.659045	0.000000	0.000000	-90.512929	52.476322	457.905090	-47.906525	-46.230993	-7.519627	0.100962	-0.104621
