BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
Date	Oct 29, 2022  10:38:22
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay
	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m
0.000000	0.005757	0.244237	1.166962	-0.056044	0.014234	0.083887	-0.012197	-0.048026	1.804424	0.003839	1.343542	-0.006303	0.257327	0.556581	-0.191529	-0.004691	-0.023993	0.526141	0.494988	-0.399843	-0.163949	-0.122771	0.331217	-0.807782
0.001042	-0.070537	0.473119	-1.274445	-0.564619	0.012555	0.144923	0.000000	0.000000	1.842571	0.347162	-1.868835	-0.027932	0.356101	0.571840	0.000000	0.000000	0.014154	0.602435	1.298082	0.237826	-0.257917	-0.115142	0.198691	0.183213
0.002083	0.082051	0.320531	0.251434	-0.309493	0.176130	0.118220	-0.700500	-1.230909	1.842571	0.080133	-1.467288	0.069200	0.307915	0.542848	0.000000	0.000000	0.128595	0.564288	1.699629	0.159920	-0.009779	-0.118193	0.005753	0.094091
0.003125	0.082051	0.320531	-0.358917	0.361894	-0.037493	0.007593	0.000000	0.000000	1.918865	0.080133	-0.664194	0.229819	0.312722	0.573366	0.000000	0.000000	0.014154	0.716876	2.502724	0.310926	-0.306102	-0.122771	0.122308	0.124235
0.004167	0.158345	0.625707	1.777313	-0.400130	0.124402	0.081980	-0.069995	-0.225132	1.766277	0.003839	-1.868835	0.154316	0.351295	0.576418	0.000000	0.000000	-0.062140	0.602435	1.699629	-0.163721	-0.214538	-0.090728	0.126226	-0.096327
0.005208	-0.070537	0.244237	-0.358917	-0.307814	0.065961	0.116312	0.000000	0.000000	1.880718	0.156427	-2.671929	0.626560	0.165762	0.580995	0.000000	0.000000	0.128595	0.373554	-0.308106	0.252246	-0.154336	-0.147185	0.000000	0.000000
0.006250	-0.070537	0.320531	-1.579621	-0.309493	-0.254473	0.102961	0.000000	0.000000	1.537395	-0.034308	-1.467288	-0.405447	0.288689	0.571840	0.000000	0.000000	-0.023993	0.526141	-1.512747	0.322942	-0.115763	-0.104460	0.000000	0.000000
0.007292	-0.146830	0.396825	-0.969269	0.360216	-0.362963	0.122034	0.000000	0.000000	1.651836	0.041986	0.941994	0.392841	0.392270	0.558107	-0.416425	0.417031	0.166742	0.373554	0.093441	-0.149301	-0.007375	-0.090728	0.078932	-1.597814
0.008333	-0.223124	0.396825	-0.053742	0.444139	-0.311236	0.062907	0.000000	0.000000	1.918865	-0.072455	-1.065741	0.480360	0.553650	0.564211	0.000000	0.000000	0.014154	0.449847	0.093441	0.167130	0.079383	-0.075469	-0.849550	1.788612
0.009375	-0.223124	0.625707	0.251434	-0.148360	-0.151019	0.102961	0.600630	-0.590054	1.728130	-0.034308	-2.671929	0.317338	0.445263	0.570314	0.000000	0.000000	-0.062140	0.373554	1.699629	-0.149301	-0.021795	-0.115142	0.012823	-0.087844
0.010417	0.005757	0.549413	-0.664093	0.105089	0.121045	0.041926	0.000000	0.000000	1.880718	0.041986	0.138900	-0.089015	0.310319	0.542848	-2.234110	-0.640858	0.090448	0.297260	3.707365	-0.064185	0.421489	-0.066314	-0.113690	-0.017313
0.011458	-0.070536	0.396825	-1.274445	0.108446	-0.307879	-0.021017	0.000000	0.000000	1.804424	0.003839	0.540447	0.475554	0.257327	0.584047	-0.476136	0.879926	0.090448	0.297260	-1.914294	-0.064185	-0.060368	-0.084624	0.000000	0.000000
0.012500	0.005757	0.625707	-1.579620	0.355180	0.174451	0.055277	0.000000	0.000000	1.766277	0.041986	-3.475023	0.312532	0.158552	0.584047	0.000000	0.000000	0.128595	0.220966	-1.111200	-0.059379	0.038407	-0.067839	0.000000	0.000000
0.013542	0.234639	0.473119	0.556610	-0.061079	0.126081	0.102961	-0.226515	-0.109735	1.804424	-0.034308	-0.262647	-0.003899	0.160955	0.594728	0.000000	0.000000	0.166742	0.106525	2.101176	0.269069	-0.055561	-0.092253	0.026443	0.128056
0.014583	-0.070536	0.244237	-0.358917	-0.475661	-0.040850	0.047648	0.000000	0.000000	1.766277	-0.034308	-1.467288	0.879504	0.206738	0.556581	0.000000	0.000000	0.014154	0.297260	0.494988	0.096433	-0.161545	-0.075469	0.326362	0.194820
0.015625	-0.070536	0.396825	-1.884796	0.108446	0.332990	0.005686	0.000000	0.000000	1.689983	-0.072455	-1.868835	0.480360	0.346488	0.558107	0.000000	0.000000	0.014154	0.526141	0.896535	0.001704	-0.113360	-0.099883	0.126442	0.001901
0.016667	0.005757	0.015356	0.251434	-0.470625	-0.039172	-0.028646	0.155794	-1.871764	1.728130	0.080133	-1.065741	0.310128	0.445263	0.544374	0.000000	0.000000	0.166742	0.411700	0.093441	0.008914	0.088996	-0.110564	-0.952428	0.095399
0.017708	0.082051	0.167944	-0.969269	-0.138289	0.069318	-0.076330	0.000000	0.000000	1.842571	0.156427	-1.467288	0.225012	0.211544	0.527590	0.000000	0.000000	0.090448	0.449847	2.904271	0.086820	-0.060368	-0.093779	0.020786	0.029894
0.018750	0.082051	0.625707	1.472137	-0.148360	0.069318	0.019038	-0.047087	-0.100778	1.842571	-0.034308	0.540447	0.477957	0.259730	0.577944	-0.480583	0.884373	0.014154	0.602435	1.699629	-0.163721	-0.016988	-0.072417	0.009995	-0.096327
0.019792	0.158345	0.396825	-0.664093	0.108446	0.017591	0.041926	0.000000	0.000000	1.766277	0.194574	-2.671929	-0.178938	0.254923	0.547426	0.000000	0.000000	0.166742	0.526141	0.093441	-0.158914	0.185367	-0.090728	-1.983787	-1.700692
0.020833	-0.146830	0.473119	-0.053742	0.106767	0.224500	0.181162	0.000000	0.000000	1.842571	0.118280	-2.270382	-0.254441	0.115173	0.544374	0.000000	0.000000	0.128595	0.373554	0.494988	0.573483	0.134778	-0.083098	-0.272286	1.158580
0.021875	-0.375712	0.244237	0.251434	0.027879	0.059247	0.020945	-0.235637	0.110881	1.804424	0.041986	-1.065741	0.473151	0.160955	0.564211	0.000000	0.000000	0.052301	0.411700	0.494988	-0.392633	-0.159142	-0.099883	0.321507	-0.793217
0.022917	0.310933	0.396825	-0.358917	-0.143324	-0.139270	0.068629	0.000000	0.000000	1.842571	-0.072455	-0.664194	0.239432	0.211544	0.527590	0.000000	0.000000	-0.023993	0.449847	0.896535	0.006511	-0.115763	-0.138030	0.129123	0.007262
0.023958	0.234639	0.625707	-0.053742	0.103410	-0.301165	0.076258	0.000000	0.000000	1.842571	0.232721	1.343542	0.300515	0.066987	0.533693	-0.049859	0.223674	0.014154	0.449847	2.101176	-0.234417	0.031197	-0.139556	-0.014847	-0.111565
0.025000	0.310933	0.473119	-0.053742	0.106767	-0.085864	0.013315	0.000000	0.000000	1.918865	-0.072455	-1.065741	0.159123	0.553650	0.558107	0.000000	0.000000	-0.023993	0.487994	1.699629	0.004108	-0.019392	-0.096831	0.011409	0.002417
0.026042	0.082051	0.473119	-0.358917	0.190691	-0.037493	0.034296	0.000000	0.000000	1.880718	0.080133	-2.270382	0.711676	0.117576	0.580995	0.000000	0.000000	-0.062140	0.526141	0.896535	0.162323	-0.021795	-0.121245	0.024310	0.181056
0.027083	-0.375712	0.244237	0.861786	-0.139967	-0.047564	0.020945	0.055193	-0.162415	1.842571	-0.034308	-2.671929	-0.164518	0.356101	0.593202	0.000000	0.000000	0.052301	0.564288	0.896535	0.159920	-0.014585	-0.072417	0.016268	0.178376
0.028125	0.005757	0.167944	-0.053742	-0.390059	-0.092578	0.070536	0.000000	0.000000	1.957012	0.118280	0.941995	0.388035	0.411497	0.573366	-0.436835	0.411929	0.128595	0.335407	3.707365	0.094030	0.231150	-0.087676	-0.062349	0.025363
0.029167	0.005757	0.244237	-0.358917	0.195726	0.174451	-0.011480	0.000000	0.000000	1.918865	0.118280	-2.270382	0.066797	0.216351	0.547426	0.000000	0.000000	0.128595	0.373554	0.093441	-0.149301	0.375707	-0.089202	-4.020782	-1.597812
0.030208	-0.070537	0.473119	-0.664093	-0.061079	0.226178	0.102961	0.000000	0.000000	1.842571	0.156427	0.138900	-0.417463	0.018802	0.545900	-0.135360	-3.005484	0.052301	0.297260	1.699629	-0.144495	-0.014585	-0.083098	0.008581	-0.085016
0.031250	0.082051	0.167944	1.472137	-0.306136	-0.037493	0.076258	0.025469	-0.207953	1.728130	0.080133	-1.467288	0.711676	0.011592	0.577944	0.000000	0.000000	0.204889	0.373554	1.298082	-0.068992	-0.149529	-0.089202	0.115192	-0.053149
0.032292	0.387227	0.702001	0.556610	0.605272	-0.404620	0.131571	0.726936	1.087426	1.728130	0.080133	0.540447	-0.171728	0.059777	0.550478	-0.110607	-0.317752	-0.023993	0.335407	-0.709653	-0.146898	-0.019392	-0.142607	0.000000	0.000000
0.033333	0.082051	0.473119	-0.664093	-0.061079	0.122724	0.087702	0.000000	0.000000	1.918865	-0.072455	-1.868835	0.159123	0.071794	0.527590	0.000000	0.000000	0.090448	0.411700	0.494988	0.089224	-0.060368	-0.110564	0.121958	0.180254
0.034375	-0.223124	0.244237	-0.969269	-0.307814	-0.044207	0.143015	0.000000	0.000000	1.689983	0.041986	-1.868835	0.312532	0.153745	0.556581	0.000000	0.000000	0.128595	0.373554	0.093441	0.171936	0.086593	-0.128875	-0.926708	1.840051
0.035417	0.005757	0.396825	-0.664093	-0.227248	0.014234	0.095331	0.000000	0.000000	1.880718	0.118280	-3.475023	0.307725	0.454876	0.555055	0.000000	0.000000	0.090448	0.259113	3.707365	0.259455	0.036004	-0.076995	-0.009711	0.069984
0.036458	0.082051	0.549413	0.861786	0.356859	-0.037493	0.062907	0.043507	0.414092	1.918865	0.194574	-1.467288	0.222609	0.409093	0.532167	0.000000	0.000000	-0.023993	0.487994	-0.308106	0.245036	0.028794	-0.102935	0.000000	0.000000
0.037500	-0.146830	0.702001	-0.969269	0.017809	-0.042529	-0.015295	0.000000	0.000000	1.880718	0.080133	-2.671929	0.791985	0.069390	0.584047	0.000000	0.000000	0.090448	0.411700	0.896535	-0.151705	0.084189	-0.104460	-0.093905	-0.169212
0.038542	0.082051	0.396825	0.861786	0.360216	0.282941	0.116312	-0.328320	0.417988	1.804424	-0.034308	-0.262647	0.477957	-0.031787	0.548952	0.000000	0.000000	0.166742	0.487994	1.699629	0.325345	-0.200118	-0.086150	0.117742	0.191421
0.039583	-0.223124	0.549413	2.692840	-0.314528	-0.257830	0.131571	0.095747	-0.116802	1.728130	0.003839	-2.671929	0.475554	0.541634	0.580995	0.000000	0.000000	0.090448	0.373554	1.298082	0.091627	-0.060368	-0.084624	0.046505	0.070586
0.040625	0.082051	0.702001	-0.053742	0.269579	-0.090899	0.020945	0.000000	0.000000	1.880718	0.041986	-2.671929	0.473151	0.358504	0.564211	0.000000	0.000000	-0.062140	0.487994	0.093441	-0.156511	-0.118166	-0.116668	1.264608	-1.674973
0.041667	0.082051	0.396825	-0.969269	0.192369	0.069318	0.089609	0.000000	0.000000	1.728130	0.003839	-1.467288	0.074007	-0.084780	0.532167	0.000000	0.000000	0.052301	0.640582	0.896535	-0.487362	-0.110957	-0.133452	0.123762	-0.543606
0.042708	-0.299418	0.167944	0.556610	0.281328	0.221143	0.207865	-0.397303	0.505431	1.689983	0.080133	-1.467288	-0.252038	0.201931	0.539797	0.000000	0.000000	0.052301	0.678729	1.298082	-0.088218	-0.159142	-0.113616	0.122598	-0.067960
0.043750	-0.146830	0.473119	0.251434	-0.312849	0.171094	0.055277	-0.680473	-1.244260	1.689983	0.232721	-3.073476	0.380825	0.683788	0.558107	0.000000	0.000000	0.052301	0.526141	0.093441	0.001704	0.081786	-0.089202	-0.875269	0.018240
0.044792	-0.070536	0.549413	1.166961	-0.062758	0.226178	0.074351	-0.193818	-0.053779	2.071452	0.080133	1.745089	-0.252038	0.225964	0.573366	-0.129486	-0.144427	-0.023993	0.564288	-0.308106	0.079611	-0.067577	-0.072417	0.000000	0.000000
0.045833	0.234639	0.396825	0.861786	0.024522	-0.034137	0.020945	0.039611	0.028455	1.918865	0.194574	-1.065741	-0.178938	0.168165	0.587099	0.000000	0.000000	0.128595	0.411700	0.896535	0.169533	-0.009779	-0.078521	0.010907	0.189098
0.046875	-0.146830	0.549413	1.166962	-0.230605	0.010877	0.026667	-0.009321	-0.197611	1.995159	0.080133	-0.664194	0.229819	0.413900	0.518434	0.000000	0.000000	-0.100287	0.335407	0.494988	0.575887	0.216730	-0.109038	-0.437849	1.163435
0.047917	0.005757	0.396825	-0.664093	0.276292	-0.092578	0.137293	0.000000	0.000000	1.957012	0.003839	-2.270382	0.234626	0.122383	0.574892	0.000000	0.000000	-0.062140	0.259113	1.298082	-0.061782	0.315505	-0.104460	-0.243054	-0.047595
0.048958	0.082051	0.244237	-0.358917	0.363573	0.176130	0.062907	0.000000	0.000000	1.766277	0.080133	-0.262647	0.631366	-0.034191	0.561159	0.000000	0.000000	0.128595	0.411700	2.101176	-0.071395	-0.250707	-0.118193	0.119317	-0.033979
0.050000	-0.223124	0.091650	0.861786	-0.136610	0.062604	0.036204	-0.072645	-0.158520	1.842571	0.041986	-4.278117	-0.329944	0.548844	0.556581	0.000000	0.000000	0.090448	0.335407	1.699629	0.013721	0.084189	-0.086150	-0.049534	0.008073
0.051042	0.005757	0.167944	1.777313	-0.557906	-0.092578	0.123942	0.052089	-0.313904	1.689983	-0.110602	-2.270382	-0.079402	0.201931	0.562685	0.000000	0.000000	-0.100287	0.373554	0.093441	0.332555	-0.024198	-0.089202	0.258968	3.558984
0.052083	-0.375712	0.396825	-0.053742	-0.395094	0.326276	0.116312	0.000000	0.000000	1.880718	0.041986	-3.073476	0.392841	0.213947	0.545900	0.000000	0.000000	0.090448	0.487994	0.093441	-0.156511	0.084189	-0.092253	-0.900989	-1.674972
0.053125	-0.223124	0.549413	-0.969269	-0.314528	0.062604	0.184977	0.000000	0.000000	1.728130	-0.110602	-0.664194	-0.079402	0.204334	0.545900	0.000000	0.000000	0.052301	0.335407	1.298082	-0.066589	0.322714	-0.072417	-0.248609	-0.051298
0.054167	0.005757	0.320531	-0.358917	0.361894	0.067640	0.097239	0.000000	0.000000	1.766277	0.041986	0.540447	0.473151	0.158552	0.556581	-0.293372	0.875479	-0.062140	0.259113	1.298082	-0.061782	0.026391	-0.061736	-0.020330	-0.047595
0.055208	-0.146830	0.244237	1.472137	-0.307814	-0.042529	0.083887	0.028889	-0.209093	1.651836	0.041986	-0.262647	0.633769	0.247714	0.582521	0.000000	0.000000	0.052301	0.220966	1.298082	-0.059379	0.129972	-0.113616	-0.100126	-0.045744
0.056250	0.082051	0.320531	-0.358917	0.361894	0.069318	0.060999	0.000000	0.000000	1.880718	-0.072455	-3.073476	0.239432	0.213947	0.584047	0.000000	0.000000	0.090448	0.182819	0.494988	0.103643	-0.349482	-0.080046	0.706040	0.209385
0.057292	-0.146830	0.320531	-1.274445	-0.057722	0.117688	0.108683	0.000000	0.000000	1.804424	0.118280	0.540447	0.307725	0.257327	0.548952	-0.476136	0.569390	0.090448	0.297260	0.494988	-0.064185	-0.060368	-0.105986	0.121958	-0.129671
0.058333	-0.070537	0.549413	1.777313	0.105089	-0.094256	0.089609	0.053033	0.059128	1.918865	0.118280	-0.262647	-0.174131	0.553650	0.535219	0.000000	0.000000	0.052301	0.297260	1.298082	-0.385423	-0.062771	-0.122771	0.048357	-0.296917
0.059375	0.234639	0.320531	0.251434	0.194048	-0.140948	-0.034368	0.560576	0.771763	1.689983	0.041986	-3.073476	0.071603	0.009189	0.556581	0.000000	0.000000	0.166742	0.640582	-0.308106	-0.567671	0.040810	-0.101409	0.000000	0.000000
0.060417	0.005757	0.167944	0.556610	0.113481	0.227857	0.070536	-0.409365	0.203879	1.804424	0.156427	-3.073476	-0.096225	0.112770	0.550478	0.000000	0.000000	0.128595	0.564288	2.502724	-0.000699	-0.009779	-0.127349	0.003907	-0.000279
0.061458	0.158345	0.091650	0.556610	0.283006	0.017591	0.041926	-0.031603	0.508446	1.918865	0.041986	-1.065741	0.473151	0.360908	0.538271	0.000000	0.000000	0.052301	0.526141	1.298082	0.403252	-0.159142	-0.101409	0.122598	0.310652
0.062500	0.005757	0.167944	-0.053742	0.617021	-0.413012	0.028574	0.000000	0.000000	1.804424	-0.072455	-1.467288	-0.081806	0.209141	0.550478	0.000000	0.000000	0.014154	0.602435	0.494988	-0.083412	0.127568	-0.121245	-0.257720	-0.168512
0.063542	0.082051	0.320531	0.251434	0.026201	0.069318	0.087702	-0.275691	0.104206	1.766277	0.156427	0.540447	-0.176535	0.158552	0.552004	-0.293372	-0.326645	0.090448	0.678729	0.896535	-0.168527	0.180561	-0.105986	-0.201398	-0.187976
0.064583	-0.146830	0.549413	-0.053742	0.272935	-0.202746	0.110590	0.000000	0.000000	1.689983	0.156427	-1.065741	0.144703	0.153745	0.548952	0.000000	0.000000	-0.062140	0.564288	0.896535	0.320539	-0.310909	-0.110564	0.346789	0.357531
0.065625	-0.146830	0.396825	1.472137	-0.143324	-0.042529	0.083887	0.028889	-0.097358	1.804424	-0.034308	0.540447	-0.003899	0.257327	0.552004	-0.476136	-0.007215	0.052301	0.640582	2.502724	-0.647981	-0.207328	-0.112090	0.082841	-0.258910
0.066667	0.005757	0.396825	-0.053742	0.108446	0.121045	0.095331	0.000000	0.000000	1.689983	0.232721	-1.868835	0.300515	0.153745	0.573366	0.000000	0.000000	0.128595	0.411700	0.896535	0.169533	-0.009779	-0.087676	0.010907	0.189098
0.067708	0.234639	0.549413	2.082489	-0.314528	-0.034137	0.047648	0.016392	-0.151035	1.728130	-0.034308	0.138900	0.076410	0.300706	0.594728	-2.164903	0.550106	0.014154	0.373554	0.494988	-0.229611	0.031197	-0.105986	-0.063026	-0.463871
0.068750	-0.146830	0.396825	-0.053742	-0.227248	0.224500	0.057185	0.000000	0.000000	1.880718	0.156427	-2.270382	0.225012	0.021205	0.544374	0.000000	0.000000	0.090448	0.297260	1.699629	-0.465733	0.084189	-0.115142	-0.049534	-0.274020
0.069792	0.158345	0.473119	0.861786	0.022844	-0.035815	0.097239	0.041559	0.026508	1.918865	0.080133	-1.467288	0.229819	0.409093	0.567262	0.000000	0.000000	-0.062140	0.449847	0.494988	-0.073798	0.122762	-0.057158	-0.248010	-0.149091
0.070833	0.082051	0.320531	1.166962	-0.057722	-0.197711	0.034296	0.169424	-0.049464	1.918865	-0.034308	-1.467288	0.237029	0.023608	0.547426	0.000000	0.000000	-0.062140	0.259113	-0.308106	0.420074	0.122762	-0.101409	0.000000	0.000000
0.071875	0.005757	0.396825	0.861786	0.192369	-0.145983	0.083887	0.169396	0.223221	1.689983	-0.110602	-1.467288	0.402454	0.394674	0.571840	0.000000	0.000000	-0.062140	0.259113	1.699629	-0.142092	0.170948	-0.089202	-0.100579	-0.083602
0.072917	0.158345	0.473119	0.556610	-0.228926	-0.196032	-0.013387	0.352190	-0.411286	1.804424	-0.186896	-2.671929	-0.315524	0.257327	0.588625	0.000000	0.000000	-0.100287	0.220966	0.896535	-0.139688	-0.120570	-0.089202	0.134484	-0.155809
0.073958	0.005757	0.625707	-1.579621	0.019487	0.388074	0.055277	0.000000	0.000000	1.880718	0.080133	-1.868835	0.149510	0.262133	0.538271	0.000000	0.000000	0.014154	0.220966	1.298082	0.261859	-0.065174	-0.099883	0.050208	0.201727
0.075000	0.082051	0.396825	0.251434	0.360216	0.176130	0.062907	-0.700500	1.432644	1.804424	-0.110602	-3.073476	0.402454	0.112770	0.533693	0.000000	0.000000	-0.100287	0.297260	0.093441	-0.305114	0.168544	-0.098357	-1.803751	-3.265307
0.076042	-0.070537	0.396825	0.556610	0.276292	0.012555	0.104868	-0.022557	0.496384	1.804424	0.080133	1.343542	-0.011109	0.353698	0.587099	-0.263258	-0.008269	0.052301	0.259113	1.298082	0.259455	0.129972	-0.087676	-0.100126	0.199876
0.077083	0.082051	0.396825	1.166962	0.947679	0.015912	0.078165	-0.013636	0.812091	1.918865	0.080133	-2.671929	-0.171728	0.360908	0.625246	0.000000	0.000000	-0.023993	0.449847	2.101176	-0.234417	-0.163949	-0.092253	0.078027	-0.111565
0.078125	0.158345	0.244237	-1.274445	0.279649	0.231214	0.057185	0.000000	0.000000	1.842571	0.118280	-1.065741	0.628963	0.066987	0.562685	0.000000	0.000000	-0.023993	0.297260	0.896535	0.016124	0.076980	-0.101409	-0.085863	0.017985
0.079167	-0.223124	0.549413	-0.664093	-0.230605	0.116010	0.131571	0.000000	0.000000	1.804424	0.080133	-3.475023	-0.011109	0.064584	0.544374	0.000000	0.000000	0.014154	0.335407	-0.308106	0.254649	-0.161545	-0.110564	0.000000	0.000000
0.080208	-0.070536	0.320531	-0.969269	0.026201	-0.147662	0.114405	0.000000	0.000000	1.842571	0.080133	-1.868835	-0.011109	0.259730	0.567262	0.000000	0.000000	0.204889	0.297260	1.298082	0.257052	-0.149529	-0.122771	0.115192	0.198025
0.081250	-0.146830	0.473119	-0.053742	0.442461	-0.095935	0.081980	0.000000	0.000000	2.033306	0.118280	2.146636	0.147106	0.079003	0.561159	-0.036803	0.068529	0.090448	0.602435	1.699629	-0.003102	-0.301296	-0.087676	0.177272	-0.001825
0.082292	-0.146830	0.625707	-0.969269	-0.316206	0.277906	0.219309	0.000000	0.000000	1.766277	0.309015	0.941995	-0.105838	0.399480	0.530641	-0.424079	-0.112355	0.281183	0.602435	0.494988	-0.083412	0.144391	-0.122771	-0.291707	-0.168512
0.083333	0.005757	0.396825	-0.053742	-0.227248	-0.092578	0.179255	0.000000	0.000000	1.766277	0.232721	-1.065741	0.300515	0.158552	0.539797	0.000000	0.000000	0.014154	0.640582	2.101176	0.074804	-0.257917	-0.131926	0.122749	0.035601
0.084375	-0.146830	0.473119	0.861786	-0.145003	-0.042529	0.165903	0.049350	-0.168258	1.689983	0.347162	-3.876570	0.052377	0.394674	0.574892	0.000000	0.000000	0.014154	0.449847	1.298082	-0.555655	-0.161545	-0.099883	0.124449	-0.428058
0.085417	0.234639	0.396825	-0.664093	0.108446	-0.087542	0.062907	0.000000	0.000000	1.995159	0.194574	-1.868835	0.463537	0.269343	0.596254	0.000000	0.000000	0.052301	0.640582	0.093441	-0.326743	0.081786	-0.102935	-0.875269	-3.496784
0.086458	-0.146830	0.702001	-1.884796	-0.233962	0.331311	0.137293	0.000000	0.000000	1.842571	0.118280	0.138900	-0.093822	0.211544	0.562685	-1.522992	-0.675462	0.090448	0.449847	0.093441	0.006511	0.084189	-0.124297	-0.900989	0.069680
0.087500	0.310933	0.778295	1.777313	0.267900	0.448194	0.081980	-0.252175	0.150733	1.880718	0.080133	1.343542	0.149510	0.165762	0.565736	-0.123377	0.111280	0.014154	0.640582	-1.111200	0.235423	0.223940	-0.067839	0.000000	0.000000
0.088542	-0.299418	0.702001	0.251434	0.017809	0.060926	0.011408	-0.242313	0.070828	1.804424	0.156427	-2.671929	-0.176535	0.353698	0.565736	0.000000	0.000000	0.128595	0.487994	0.896535	0.004108	-0.009779	-0.136504	0.010907	0.004582
0.089583	0.158345	0.320531	1.166962	-0.057722	-0.196032	0.013315	0.167985	-0.049464	1.842571	-0.034308	-1.065741	0.477957	0.259730	0.556581	0.000000	0.000000	0.052301	0.335407	2.904271	-0.227208	0.129972	-0.124297	-0.044752	-0.078232
0.090625	-0.146830	0.625707	-1.274445	0.103410	0.117688	0.028574	0.000000	0.000000	1.842571	-0.034308	-3.475023	-0.164518	0.259730	0.562685	0.000000	0.000000	0.014154	0.487994	0.494988	0.084417	0.031197	-0.131926	-0.063026	0.170544
0.091667	-0.146830	0.549413	-0.053742	-0.230605	-0.095935	-0.083959	0.000000	0.000000	1.766277	0.003839	-1.467288	0.074007	0.495852	0.536745	0.000000	0.000000	0.090448	0.335407	1.699629	0.013721	0.084189	-0.092253	-0.049534	0.008073
0.092708	0.005757	0.778295	-1.884796	-0.067793	0.227857	0.055277	0.000000	0.000000	1.842571	-0.034308	-1.467288	-0.405447	0.211544	0.553529	0.000000	0.000000	0.052301	0.182819	0.896535	0.183953	0.081786	-0.112090	-0.091225	0.205182
0.093750	0.005757	0.396825	-0.969269	-0.143324	-0.039172	0.083887	0.000000	0.000000	1.842571	0.041986	-1.868835	0.633769	0.548844	0.553529	0.000000	0.000000	0.014154	0.259113	2.101176	0.259455	0.320311	-0.046477	-0.152444	0.123481
