BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
Date	Oct 29, 2022  10:36:11
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay	Fx	Fy	Fz	Mx	My	Mz	Ax	Ay
	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m	N	N	N	N m	N m	N m	m	m
0.000000	-0.132435	0.733190	0.781173	-0.202451	0.145212	0.060699	-0.185889	-0.259162	2.526577	0.028791	-1.394050	-0.078587	0.197359	0.710705	0.000000	0.000000	0.155468	0.382185	-0.285376	-0.048827	-0.014147	-0.100737	0.000000	0.000000
0.001042	0.020153	0.504308	-1.965409	0.222201	-0.225272	0.020645	0.000000	0.000000	2.602871	0.066938	-0.189409	0.481175	0.153980	0.739696	0.000000	0.000000	0.308055	0.305891	-1.490018	0.036289	0.043652	-0.125151	0.000000	0.000000
0.002083	-0.437611	0.504308	-1.049882	-0.029569	-0.181937	-0.036576	0.000000	0.000000	2.526578	-0.009356	-2.598691	0.325363	0.245545	0.736644	0.000000	0.000000	0.079174	0.305891	2.927000	0.277217	-0.115325	-0.100737	0.039400	0.094710
0.003125	-0.056141	0.504308	-0.439530	0.138278	-0.173544	0.053070	0.000000	0.000000	2.450284	0.295820	-3.401785	0.306137	0.144367	0.730541	0.000000	0.000000	0.155468	0.534773	-0.285376	-0.379678	0.274967	-0.064116	0.000000	0.000000
0.004167	0.020153	0.275427	0.170821	0.143314	0.041757	-0.034668	-0.244450	0.838967	2.641018	0.219526	0.212138	0.712490	0.300940	0.722912	-1.418604	3.358611	0.041027	0.420332	1.320812	-0.211849	0.075015	-0.082426	-0.056794	-0.160393
0.005208	-0.132435	0.351720	0.170821	0.309482	0.145212	0.127456	-0.850080	1.811727	2.641018	0.066938	0.212138	0.079628	0.108198	0.735119	-0.510034	0.375359	0.155468	0.496626	-1.891565	-0.056037	0.082224	-0.099211	0.000000	0.000000
0.006250	-0.666493	0.428014	1.086349	0.223880	-0.026755	0.123642	0.024628	0.206085	2.488431	-0.009356	-3.000238	-0.076184	0.387699	0.768688	0.000000	0.000000	0.041027	0.572920	0.919265	0.019466	0.026829	-0.061064	-0.029185	0.021176
0.007292	0.020153	0.733190	0.781173	-0.370297	-0.065054	0.030182	0.083278	-0.474027	2.564724	0.257673	-1.795597	0.629778	0.440691	0.764110	0.000000	0.000000	0.041027	0.534773	0.919265	-0.138750	-0.069542	-0.105314	0.075650	-0.150935
0.008333	0.020153	0.504308	0.170821	-0.197415	-0.171866	0.074051	1.006114	-1.155682	2.488431	0.066938	-0.992503	0.159938	0.339513	0.698498	0.000000	0.000000	0.231761	0.611067	-0.285376	0.257991	-0.105712	-0.091581	0.000000	0.000000
0.009375	0.020153	0.580602	0.781173	0.136600	-0.171866	0.087402	0.220010	0.174865	2.488431	0.066938	-0.590956	0.240247	0.098585	0.713756	0.000000	0.000000	0.155468	0.496626	1.320812	-0.056037	-0.014147	-0.087004	0.010711	-0.042426
0.010417	-0.132435	0.275427	0.170821	-0.024533	0.038400	0.018738	-0.224798	-0.143619	2.564724	0.066938	-1.795597	-0.161300	0.055206	0.707653	0.000000	0.000000	0.117321	0.420332	0.919265	-0.292159	0.031635	-0.076323	-0.034414	-0.317818
0.011458	0.249035	0.580602	-1.660233	-0.199094	0.046793	0.066421	0.000000	0.000000	2.679165	0.219526	-1.394050	0.070015	0.303344	0.739696	0.000000	0.000000	0.117321	0.382185	0.517718	-0.370065	-0.112922	-0.047331	0.218114	-0.714800
0.012500	-0.285023	0.504308	-1.660233	-0.029569	-0.071768	0.173233	0.000000	0.000000	2.717312	0.181379	-0.992503	0.152728	0.450304	0.758007	0.000000	0.000000	0.002880	0.420332	0.517718	0.430626	-0.023760	-0.019865	0.045894	0.831777
0.013542	0.096447	0.428014	-1.049882	-0.195737	-0.063376	0.081680	0.000000	0.000000	2.641018	-0.047503	2.219874	0.488385	0.156383	0.718334	-0.070447	0.220006	-0.035267	0.420332	0.919265	0.189698	0.022022	-0.085478	-0.023957	0.206358
0.014583	-0.285023	0.199133	-0.134354	0.061069	-0.125174	-0.009873	0.000000	0.000000	2.450284	0.143232	-1.394050	0.235440	0.385295	0.724437	0.000000	0.000000	0.041027	0.344038	-0.285376	-0.046424	0.075015	-0.100737	0.000000	0.000000
0.015625	0.020153	0.580602	0.475997	-0.283017	-0.011649	0.045440	0.024472	-0.594577	2.602871	-0.047503	-2.197144	0.247457	0.105794	0.744274	0.000000	0.000000	0.002880	0.305891	-1.490018	0.196908	0.217168	-0.070219	0.000000	0.000000
0.016667	-0.208729	0.122839	1.086349	0.566287	-0.123495	0.165603	0.113679	0.521276	2.412137	0.105085	-0.992503	0.800010	0.431078	0.727489	0.000000	0.000000	0.117321	0.382185	0.517718	-0.370065	-0.016550	-0.007658	0.031968	-0.714800
0.017708	0.020153	0.351720	0.475997	0.225558	-0.011649	0.074051	0.024472	0.473865	2.641018	0.028791	-2.197144	-0.078587	0.300940	0.758007	0.000000	0.000000	0.079174	0.420332	1.722359	0.350317	0.029232	-0.083952	-0.016972	0.203393
0.018750	0.249035	0.580602	-1.355057	-0.450864	-0.006613	0.138901	0.000000	0.000000	2.526577	-0.009356	-0.992503	0.325363	0.245545	0.703075	0.000000	0.000000	0.231761	0.382185	0.919265	-0.289755	0.135216	-0.094633	-0.147092	-0.315203
0.019792	-0.056141	0.428014	0.170821	0.307803	-0.066733	-0.040390	0.390658	1.801901	2.564724	0.219526	-0.189409	0.150324	0.247948	0.729015	0.000000	0.000000	0.231761	0.382185	-0.285376	-0.370065	-0.202083	-0.085478	0.000000	0.000000
0.020833	0.020153	0.351720	1.696700	0.561252	-0.118460	0.089310	0.069818	0.330790	2.564724	0.066938	-2.197144	0.079628	0.199763	0.719860	0.000000	0.000000	0.041027	0.496626	0.517718	0.104582	-0.117728	-0.082426	0.227398	0.202006
0.021875	-0.285023	0.809484	-0.134354	-0.120206	0.408884	0.184677	0.000000	0.000000	2.526577	0.295820	-0.992503	-0.175720	0.149174	0.696972	0.000000	0.000000	0.117321	0.534773	1.722359	0.021869	0.224378	-0.080900	-0.130274	0.012697
0.022917	0.172741	0.733190	0.781173	0.133243	0.045114	0.018738	-0.057752	0.170568	2.488431	0.181379	-0.992503	0.313347	0.243142	0.718334	0.000000	0.000000	0.155468	0.534773	3.328548	-0.299368	0.130410	-0.085478	-0.039179	-0.089940
0.023958	-0.285023	0.504308	-1.049882	0.306125	-0.178580	0.032089	0.000000	0.000000	2.450284	-0.009356	-0.590956	0.405672	0.192553	0.712230	0.000000	0.000000	0.002880	0.496626	0.116171	0.506129	-0.071946	-0.083952	0.619309	4.356765
0.025000	-0.361317	0.199133	0.475997	-0.106778	-0.020041	0.136993	0.042103	-0.224325	2.679165	0.143232	-2.598691	0.797606	0.255158	0.742748	0.000000	0.000000	0.002880	0.572920	-1.088470	0.260394	0.168983	-0.068693	0.000000	0.000000
0.026042	0.096447	0.504308	-0.439530	-0.197415	0.150247	0.068329	0.000000	0.000000	2.488431	0.028791	-1.795597	0.162341	-0.045972	0.727489	0.000000	0.000000	0.155468	0.496626	2.927000	0.265201	0.082224	-0.059538	-0.028092	0.090605
0.027083	0.020153	0.580602	0.170821	-0.870480	-0.065054	0.186584	0.380832	-5.095849	2.717312	0.372114	-0.992503	-0.019907	0.257561	0.747326	0.000000	0.000000	0.155468	0.611067	0.919265	-0.464794	-0.158704	-0.094633	0.172642	-0.505615
0.028125	0.172741	0.275427	1.696700	-0.276303	-0.008292	-0.007965	0.004887	-0.162847	2.488431	-0.009356	-1.795597	0.325363	0.435884	0.722912	0.000000	0.000000	0.231761	0.649214	2.927000	-0.547507	-0.202083	-0.105314	0.069041	-0.187054
0.029167	0.172741	-0.029749	-0.439530	-0.857053	-0.168509	0.033996	0.000000	0.000000	2.602871	0.257673	-0.590956	0.228231	0.202166	0.741222	0.000000	0.000000	0.079174	0.572920	-0.285376	-0.060843	-0.115325	-0.114470	0.000000	0.000000
0.030208	0.249035	0.656896	0.170821	-0.200772	0.153604	-0.015595	-0.899209	-1.175334	2.450284	0.105085	-2.197144	0.237844	0.192553	0.710705	0.000000	0.000000	0.117321	0.534773	3.328548	0.021869	0.224378	-0.102263	-0.067410	0.006570
0.031250	-0.132435	0.122839	-1.660233	0.146670	-0.175223	0.060699	0.000000	0.000000	2.564724	0.066938	-1.795597	-0.161300	0.344320	0.719860	0.000000	0.000000	-0.111561	0.382185	1.722359	0.352720	-0.175527	-0.056486	0.101911	0.204789
0.032292	0.096447	0.122839	0.475997	0.398441	-0.116782	0.081680	0.245341	0.837065	2.564725	0.028791	-1.394050	0.082031	0.585248	0.748851	0.000000	0.000000	-0.073414	0.344038	0.517718	-0.046424	-0.221309	-0.035124	0.427471	-0.089670
0.033333	-0.056141	0.580602	0.475997	0.052676	0.093485	0.054977	-0.196397	0.110665	2.564724	0.066938	-2.598691	0.159938	0.344320	0.768688	0.000000	0.000000	0.041027	0.305891	-1.088470	-0.044021	-0.021357	-0.071745	0.000000	0.000000
0.034375	0.020153	0.351720	0.170821	-0.194058	0.041757	0.074051	-0.244450	-1.136030	2.602871	0.105085	-0.189409	-0.324322	0.057609	0.759533	0.000000	0.000000	0.117321	0.305891	2.123906	0.116598	-0.016550	-0.029020	0.007792	0.054898
0.035417	0.096447	0.275427	-1.049882	0.311160	0.150247	-0.028946	0.000000	0.000000	2.564724	-0.085650	-3.000238	0.571098	0.392505	0.716808	0.000000	0.000000	0.117321	0.382185	0.517718	-0.209446	0.079821	-0.117521	-0.154179	-0.404556
0.036458	-0.056141	0.504308	-1.660233	0.138278	0.040079	0.121734	0.000000	0.000000	2.373990	0.028791	-2.598691	0.162341	0.428675	0.686290	0.000000	0.000000	0.041027	0.344038	1.722359	0.194504	0.219572	-0.048857	-0.127483	0.112929
0.037500	-0.056141	0.656896	0.781173	0.134921	-0.280356	0.220917	0.358891	0.172716	2.450284	0.181379	-0.590956	0.072418	0.192553	0.719860	0.000000	0.000000	0.079174	0.305891	2.927000	-0.525877	0.173789	-0.061064	-0.059374	-0.179664
0.038542	-0.132435	0.580602	1.391525	-0.199094	0.145212	0.033996	-0.104354	-0.143076	2.679165	0.066938	-1.795597	-0.000681	0.255158	0.724437	0.000000	0.000000	-0.035267	0.344038	1.320812	0.435433	0.262951	-0.015288	-0.199083	0.329670
0.039583	0.249035	0.428014	0.170821	-0.195737	-0.166830	0.013016	0.976636	-1.145856	2.450284	0.066938	-0.590956	-0.080991	0.192553	0.715282	0.000000	0.000000	-0.035267	0.420332	1.722359	-0.131540	-0.074349	-0.076323	0.043167	-0.076372
0.040625	0.172741	0.428014	-0.134354	-0.279660	-0.115103	-0.049927	0.000000	0.000000	2.564724	0.257673	-3.000238	0.549468	0.488876	0.724437	0.000000	0.000000	0.231761	0.572920	1.722359	0.180085	-0.057526	-0.047331	0.033400	0.104557
0.041667	0.249035	0.733190	0.475997	-0.118527	0.100198	0.054977	-0.210502	-0.249008	2.488431	0.295820	-0.189409	0.145518	0.146770	0.722912	0.000000	0.000000	0.079174	0.344038	2.123906	0.274814	-0.018954	-0.074797	0.008924	0.129391
0.042708	-0.361317	0.351720	-1.049882	-0.194058	0.140176	0.095032	0.000000	0.000000	2.602871	0.143232	-1.795597	0.476369	0.443094	0.736644	0.000000	0.000000	0.193615	0.649214	0.919265	0.014659	-0.156301	-0.070219	0.170028	0.015947
0.043750	0.096447	0.580602	-0.134354	-0.450864	-0.223593	0.028274	0.000000	0.000000	2.641018	0.143232	0.613686	-0.005488	0.156383	0.704601	-0.254827	-0.008942	0.041027	0.611067	-0.686923	0.017063	0.219572	-0.065642	0.000000	0.000000
0.044792	-0.361317	0.428014	-0.134354	0.056033	0.086771	0.135086	0.000000	0.000000	2.564724	0.066938	-1.394050	0.079628	0.296134	0.777843	0.000000	0.000000	0.155468	0.496626	0.517718	0.265201	0.082224	-0.108366	-0.158821	0.512249
0.045833	0.096447	0.580602	-0.744706	0.220523	-0.116782	0.150345	0.000000	0.000000	2.488431	0.066938	-0.992503	0.481175	0.339513	0.732067	0.000000	0.000000	0.193615	0.420332	2.525453	-0.292159	0.132813	-0.109892	-0.052590	-0.115686
0.046875	-0.056141	0.580602	0.170821	-0.031247	0.146890	0.066421	-0.859905	-0.182922	2.450284	0.219526	-0.189409	0.150324	0.433481	0.730541	0.000000	0.000000	0.193614	0.458479	0.116171	-0.294562	0.036442	-0.093107	-0.313693	-2.535593
0.047917	0.096447	0.504308	0.170821	-0.365262	-0.170187	0.095032	0.996288	-2.138268	2.526577	0.219526	-0.992503	0.471562	0.341916	0.715282	0.000000	0.000000	-0.035267	0.496626	-0.686923	-0.136346	-0.267092	-0.076323	0.000000	0.000000
0.048958	0.096447	0.656896	0.170821	0.470615	0.043436	0.026367	-0.254275	2.755009	2.641018	0.105085	-1.394050	0.237844	0.300940	0.770214	0.000000	0.000000	0.117321	0.611067	-0.285376	-0.384484	0.079821	-0.135832	0.000000	0.000000
0.050000	0.249035	0.428014	-0.134354	0.391727	0.207010	0.054977	0.000000	0.000000	2.793606	0.105085	-3.000238	0.237844	0.503296	0.773266	0.000000	0.000000	0.079174	0.458479	1.320812	0.106985	0.077418	-0.082426	-0.058614	0.081000
0.051042	-0.361317	0.656896	-1.355057	-0.116849	0.193582	0.178955	0.000000	0.000000	2.717312	0.143232	-0.590956	0.396059	0.305747	0.713756	0.000000	0.000000	0.079174	0.496626	1.320812	-0.216656	-0.115325	-0.059538	0.087314	-0.164032
0.052083	0.096447	0.656896	1.086349	0.050998	-0.009970	0.053070	0.009178	0.046944	2.793606	0.105085	-0.992503	0.639391	0.262368	0.724437	0.000000	0.000000	-0.035267	0.458479	2.123906	0.267604	-0.122535	-0.096159	0.057693	0.125996
0.053125	0.249035	0.580602	-0.134354	0.388370	-0.220236	-0.028946	0.000000	0.000000	2.564724	0.143232	-1.795597	-0.166107	0.344320	0.777843	0.000000	0.000000	0.041027	0.382185	1.320812	0.593648	-0.021357	-0.108366	0.016169	0.449457
0.054167	-0.285023	0.504308	-0.439530	-0.029569	0.141855	-0.051834	0.000000	0.000000	2.564724	0.066938	-1.795597	0.159938	0.247948	0.738170	0.000000	0.000000	0.041027	0.267744	1.320812	-0.202236	0.075015	-0.067167	-0.056794	-0.153115
0.055208	0.172741	0.275427	1.086349	-0.444150	-0.221915	0.007294	0.204276	-0.408846	2.602871	0.105085	-0.590956	0.559081	0.394908	0.750377	0.000000	0.000000	0.117321	0.229597	-0.285376	-0.039214	-0.112922	-0.102263	0.000000	0.000000
0.056250	0.020153	0.733190	-0.744706	-0.286374	-0.011649	0.018738	0.000000	0.000000	2.488431	-0.009356	-1.394050	0.245053	0.194956	0.732067	0.000000	0.000000	0.117321	0.344038	1.722359	-0.287352	0.031635	-0.027495	-0.018367	-0.166836
0.057292	-0.132435	0.351720	0.170821	0.141635	-0.495657	0.184677	2.901612	0.829141	2.450284	0.257673	-2.598691	0.308540	0.240738	0.744274	0.000000	0.000000	0.041027	0.496626	0.517718	-0.216656	-0.214099	-0.058012	0.413544	-0.418482
0.058333	0.020153	0.504308	0.475997	-0.113492	-0.225272	-0.036576	0.473262	-0.238430	2.793606	0.105085	-0.590956	0.237844	0.406925	0.742748	0.000000	0.000000	0.041027	0.229597	-0.285376	-0.039214	0.171386	-0.056486	0.000000	0.000000
0.059375	0.020153	0.504308	-0.134354	-0.617032	-0.011649	0.085495	0.000000	0.000000	2.602871	0.181379	-2.197144	0.233037	0.394908	0.725963	0.000000	0.000000	0.155468	0.267744	0.517718	0.279620	-0.110518	-0.099211	0.213472	0.540102
0.060417	0.020153	0.351720	-1.355057	-0.277982	-0.225272	0.047348	0.000000	0.000000	2.564725	0.028791	-2.197144	0.563888	0.392505	0.748851	0.000000	0.000000	0.117321	0.305891	0.517718	-0.204640	-0.016550	-0.071745	0.031968	-0.395272
0.061458	0.172741	0.580602	2.307052	0.220523	-0.008292	0.144623	0.003594	0.095586	2.526577	-0.009356	-2.598691	0.004125	0.245545	0.715282	0.000000	0.000000	-0.149708	0.344038	1.320812	0.435433	-0.033373	-0.074797	0.025267	0.329670
0.062500	-0.132435	0.275427	-0.439530	-0.192380	-0.068411	0.060699	0.000000	0.000000	2.717312	0.105085	-1.394050	0.559081	0.402118	0.718334	0.000000	0.000000	0.002880	0.267744	0.116171	-0.121927	-0.071946	-0.056486	0.619309	-1.049548
0.063542	0.325329	0.733190	0.170821	0.133243	-0.165152	0.018738	0.966811	0.780012	2.564724	0.181379	-0.992503	0.152728	0.055206	0.742748	0.000000	0.000000	0.384349	0.420332	-1.490018	-0.292159	-0.047913	-0.087004	0.000000	0.000000
0.064583	0.172741	0.428014	-0.134354	0.223880	-0.008292	0.018738	0.000000	0.000000	2.717312	0.066938	-0.590956	0.240247	0.305747	0.713756	0.000000	0.000000	0.231761	0.344038	0.116171	-0.126733	0.135216	-0.074797	-1.163945	-1.090922
0.065625	0.249035	0.580602	2.612228	-0.031247	-0.166830	0.066421	0.063865	-0.011962	2.679165	0.257673	-0.590956	0.228231	0.303344	0.716808	0.000000	0.000000	0.193614	0.496626	3.730095	-0.377275	-0.011744	-0.122099	0.003148	-0.101143
0.066667	-0.132435	0.351720	-1.965409	-0.110135	0.091806	0.016830	0.000000	0.000000	2.526577	0.143232	-1.394050	0.235440	0.293731	0.690868	0.000000	0.000000	0.041027	0.534773	2.123906	-0.379678	0.075015	-0.065642	-0.035319	-0.178764
0.067708	0.249035	0.504308	1.696700	-0.113492	0.100198	0.053070	-0.059055	-0.066890	2.564725	0.181379	0.613685	0.473965	0.247948	0.739696	-0.404031	0.772326	0.155468	0.611067	0.116171	-0.464794	-0.062333	-0.054960	0.536560	-4.000951
0.068750	-0.056141	0.351720	-0.134354	-0.277982	-0.013327	0.106476	0.000000	0.000000	2.602872	0.066938	0.613686	0.320556	0.443094	0.742748	-0.722021	0.522346	0.079174	0.496626	0.919265	0.184891	-0.067139	-0.044279	0.073036	0.201129
0.069792	0.096447	0.351720	0.170821	-0.361905	-0.170187	0.095032	0.996288	-2.118616	2.641018	0.143232	-3.000238	0.556678	0.204569	0.713756	0.000000	0.000000	-0.035267	0.420332	-1.088470	-0.051230	-0.218906	-0.070219	0.000000	0.000000
0.070833	-0.285023	0.733190	-0.439530	-0.034604	0.248666	0.091217	0.000000	0.000000	2.564725	0.524702	-1.394050	-0.109830	0.296134	0.753429	0.000000	0.000000	0.002880	0.305891	0.517718	-0.204640	-0.023760	-0.079374	0.045894	-0.395272
0.071875	0.020153	0.199133	-0.134354	0.228915	-0.011649	0.127456	0.000000	0.000000	2.641018	0.219526	0.212138	0.551872	0.493683	0.744274	-2.327174	2.601469	-0.035267	0.420332	0.116171	0.189698	-0.074349	-0.048857	0.639997	1.632921
0.072917	0.020153	0.733190	1.391525	-0.202451	0.041757	0.060699	-0.030008	-0.145488	2.602871	0.105085	-1.795597	0.478772	0.250351	0.716808	0.000000	0.000000	0.269908	0.420332	1.722359	-0.774015	0.041248	-0.100737	-0.023949	-0.449392
0.073958	0.172741	0.504308	-0.134354	0.390048	-0.115103	0.116012	0.000000	0.000000	2.450284	0.219526	-2.598691	0.310943	0.337110	0.706127	0.000000	0.000000	0.002880	0.420332	-1.088470	-0.533087	0.072611	-0.074797	0.000000	0.000000
0.075000	-0.132435	0.504308	0.781173	-0.197415	0.252023	0.058792	-0.322622	-0.252716	2.488431	-0.047503	-2.197144	0.568694	0.387699	0.703075	0.000000	0.000000	0.079174	0.344038	0.919265	-0.126733	0.029232	-0.138884	-0.031799	-0.137864
0.076042	-0.056141	0.351720	0.781173	-0.361905	-0.066733	0.026367	0.085426	-0.463284	2.526577	0.105085	-1.795597	0.478772	-0.043569	0.729015	0.000000	0.000000	0.117321	0.420332	-2.293112	-0.131540	-0.161107	-0.097685	0.000000	0.000000
0.077083	0.096447	0.504308	-1.965409	0.054355	0.096841	0.037811	0.000000	0.000000	2.602871	0.028791	-1.795597	0.644197	0.153980	0.704601	0.000000	0.000000	0.002880	0.305891	2.525453	0.518145	-0.168317	-0.039702	0.066648	0.205169
0.078125	-0.285023	0.656896	-1.049882	0.134921	-0.071768	0.058792	0.000000	0.000000	2.717312	0.066938	-0.590956	0.400866	0.402118	0.732067	0.000000	0.000000	0.079174	0.420332	1.320812	0.109388	0.077418	-0.068693	-0.058614	0.082819
0.079167	0.020153	0.428014	-1.355057	-0.279660	-0.545706	0.129364	0.000000	0.000000	2.717312	0.105085	-0.590956	0.398463	0.402118	0.733593	0.000000	0.000000	-0.111561	0.229597	2.123906	-0.039214	0.065401	-0.096159	-0.030793	-0.018463
0.080208	0.096447	0.885778	0.475997	0.213809	0.096841	0.108383	-0.203450	0.449181	2.412137	0.066938	-2.197144	0.400866	0.479263	0.722912	0.000000	0.000000	0.117321	0.382185	1.722359	-0.289755	-0.161107	-0.083952	0.093539	-0.168232
0.081250	0.020153	0.351720	-1.660233	-0.529752	-0.065054	0.016830	0.000000	0.000000	2.526577	0.181379	-3.803332	0.393656	0.293731	0.677135	0.000000	0.000000	0.155468	0.344038	0.517718	0.114195	-0.014147	-0.090056	0.027326	0.220574
0.082292	0.020153	0.580602	0.170821	0.304446	0.148569	0.060699	-0.869731	1.782249	2.602872	0.143232	-2.598691	0.155131	0.346723	0.761059	0.000000	0.000000	0.308055	0.344038	0.919265	0.515742	-0.149091	-0.065642	0.162185	0.561037
0.083333	0.096447	0.733190	-1.355057	0.552859	-0.116782	0.024460	0.000000	0.000000	2.526578	0.105085	-1.394050	0.077225	0.486473	0.732067	0.000000	0.000000	0.155468	0.344038	0.116171	-0.608590	-0.255075	-0.105314	2.195691	-5.238750
0.084375	-0.361317	0.809484	-0.439530	0.131564	-0.287070	0.136993	0.000000	0.000000	2.526577	0.181379	-0.189409	0.152728	0.245545	0.747326	0.000000	0.000000	0.079174	0.687361	2.525453	0.012256	-0.067139	-0.054960	0.026585	0.004853
0.085417	-0.285023	0.656896	1.696700	0.050998	-0.125174	-0.051834	0.073775	0.030057	2.412137	0.028791	-1.394050	-0.078587	0.382892	0.709179	0.000000	0.000000	0.041027	0.382185	0.919265	-0.129137	0.123200	-0.047331	-0.134020	-0.140478
0.086458	-0.132435	0.656896	0.781173	0.302768	0.038400	0.074051	-0.049157	0.387581	2.679165	0.143232	-3.000238	0.556678	0.206972	0.745800	0.000000	0.000000	-0.035267	0.496626	1.320812	0.265201	-0.218906	-0.076323	0.165736	0.200786
0.087500	-0.132435	0.428014	0.170821	0.307803	0.145212	0.087402	-0.850080	1.801901	2.564724	0.066938	-2.197144	0.079628	0.199763	0.698498	0.000000	0.000000	0.002880	0.382185	-0.686923	0.031482	0.217168	-0.079374	0.000000	0.000000
0.088542	-0.056141	0.428014	-1.355057	-0.111813	-0.226950	0.039718	0.000000	0.000000	2.755459	0.143232	0.613686	0.155131	0.356336	0.730541	-0.580649	0.252786	-0.035267	0.420332	2.123906	-0.372468	-0.026163	-0.091581	0.012318	-0.175369
0.089583	0.096447	0.733190	-0.134354	0.049319	-0.009970	0.051163	0.000000	0.000000	2.564724	0.143232	-3.803332	0.396059	0.392505	0.747326	0.000000	0.000000	-0.035267	0.458479	2.123906	0.106985	0.070208	-0.056486	-0.033056	0.050372
0.090625	0.401623	0.428014	-1.355057	-0.279660	-0.216879	0.108383	0.000000	0.000000	2.602871	0.105085	1.015233	0.237844	0.394908	0.686290	-0.388983	0.234275	0.193614	0.496626	-0.285376	0.265201	0.084628	-0.131254	0.000000	0.000000
0.091667	0.172741	0.504308	0.781173	0.306125	0.045114	0.058792	-0.057752	0.391878	2.526578	0.219526	-1.394050	0.230634	0.293731	0.745800	0.000000	0.000000	0.041027	0.420332	2.525453	0.350317	0.219571	-0.103789	-0.086943	0.138714
0.092708	0.172741	1.038366	0.475997	0.378299	-0.115103	0.087402	0.241815	0.794750	2.526578	0.143232	0.212138	0.074822	0.390102	0.718334	-1.838903	0.352702	0.041027	0.382185	2.525453	0.192101	0.026829	-0.080900	-0.010623	0.076066
0.093750	0.020153	0.275427	-1.049882	-0.695920	0.041757	0.075958	0.000000	0.000000	2.450284	0.181379	-1.394050	0.875513	-0.000190	0.756481	0.000000	0.000000	0.155468	0.382185	1.722359	0.352720	-0.255075	-0.094633	0.148096	0.204789
