NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:11:03	2503.81721951
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
166	0.68750	562.712	385.680	1395.830	798.134	437.286	1285.624	829.092	438.033	872.992	784.537	263.787	1264.239	789.556	217.072	984.691	707.265	160.719	791.056	660.030	195.813	630.325	742.384	259.750	835.688	579.923	275.724	398.556	835.538	315.766	155.014	794.539	378.463	143.403	731.922	319.933	17.178	719.602	595.762	1249.774	708.613	660.369	982.798	607.802	664.855	788.637	563.753	612.688	636.698	752.947	581.050	854.500	691.018	527.247	385.038	757.659	503.859	37.497	741.951	430.811	56.776	587.374	469.297	4.383
167	0.69167	560.103	385.994	1395.713	795.585	437.645	1285.604	826.672	438.368	873.035	782.421	263.964	1264.131	787.470	217.406	984.481	704.770	160.803	791.393	657.350	196.246	630.438	740.125	259.950	836.011	574.696	275.828	400.108	826.940	316.173	152.557	786.119	379.935	142.434	721.859	321.430	13.359	716.706	595.841	1250.019	705.852	660.741	983.121	604.939	664.454	788.732	561.060	612.451	636.716	750.710	581.206	854.408	689.819	527.237	384.907	757.698	503.909	37.417	741.862	430.757	56.824	587.472	469.518	4.633
168	0.69583	557.391	385.668	1395.425	792.936	437.961	1285.833	824.393	438.563	872.983	780.068	264.149	1263.861	785.336	217.546	984.308	702.344	161.139	791.576	653.771	196.256	631.235	737.769	260.085	836.194	570.572	275.958	401.083	817.898	315.424	148.188	778.425	379.804	139.492	709.656	321.204	14.871	714.097	595.912	1250.116	703.087	660.986	983.178	602.179	664.466	788.990	558.499	612.550	636.556	748.431	581.351	854.348	688.616	527.361	384.566	757.599	503.877	37.568	741.915	430.759	56.808	587.592	469.676	4.819
169	0.70000	554.787	385.679	1395.302	790.516	438.178	1285.976	822.075	438.830	873.054	777.772	264.401	1263.704	783.149	217.788	983.993	699.690	161.347	791.710	650.422	196.327	631.529	735.589	260.214	836.390	566.513	276.373	400.617	809.068	315.574	145.292	770.187	380.761	135.340	697.019	320.255	14.892	711.215	596.002	1250.184	700.408	661.213	983.385	599.456	664.425	789.224	556.135	612.413	636.257	746.120	581.524	854.213	687.535	527.301	384.477	757.615	503.650	37.373	742.135	430.808	56.722	587.583	469.707	4.710
170	0.70417	552.117	385.652	1395.086	787.878	438.405	1285.944	819.752	438.900	872.832	775.717	264.667	1263.494	780.879	218.134	983.819	697.099	161.467	791.815	647.674	196.474	631.571	733.109	260.375	836.507	561.948	276.675	402.595	800.121	315.361	141.725	758.966	380.281	134.979	684.373	320.500	14.209	708.468	596.138	1250.217	697.597	661.408	983.551	596.579	664.207	789.130	553.824	612.432	635.995	743.871	581.749	854.170	686.248	527.330	384.494	757.462	503.651	37.609	741.943	430.618	56.856	587.645	470.005	5.014
171	0.70833	549.796	385.437	1395.076	785.465	438.598	1285.970	817.391	438.996	872.762	773.578	264.826	1263.332	778.686	218.329	983.446	694.621	161.601	791.449	644.030	196.585	631.048	730.516	260.809	836.213	558.434	276.198	404.222	790.769	315.288	137.826	752.290	379.188	131.303	671.837	319.832	12.678	705.779	596.240	1250.134	694.920	661.432	983.764	593.827	664.026	789.122	551.104	612.532	636.394	741.685	581.925	854.015	685.199	527.581	384.360	757.398	503.423	37.830	742.091	430.563	56.833	587.386	469.421	4.486
172	0.71250	546.931	385.193	1394.882	782.922	438.764	1285.936	815.066	439.173	872.989	771.196	264.967	1262.930	776.942	218.359	983.582	692.204	161.673	791.323	640.536	196.527	630.874	727.918	260.798	836.333	553.675	276.723	405.474	782.188	314.777	134.566	741.611	379.382	126.754	659.479	319.483	11.959	703.072	596.255	1250.145	692.211	661.521	983.906	591.012	663.637	789.203	548.551	612.192	636.755	739.481	582.037	853.979	684.000	527.533	384.171	757.437	503.440	37.756	741.915	430.759	56.807	587.420	469.605	4.580
173	0.71667	544.454	384.922	1394.369	780.481	438.902	1285.932	812.714	439.261	872.928	769.248	265.056	1262.685	774.943	218.667	983.313	689.604	161.849	791.280	636.634	196.548	630.886	725.225	261.014	836.093	549.845	277.228	404.934	772.617	314.418	130.638	732.072	378.384	124.148	648.550	318.275	12.530	700.401	596.316	1250.124	689.497	661.661	984.044	588.122	663.323	789.017	546.099	611.613	636.958	737.210	582.217	853.746	682.745	527.563	383.978	757.370	503.138	37.731	741.956	430.548	56.880	587.707	470.065	4.979
174	0.72083	541.961	384.848	1393.795	777.891	439.048	1285.845	810.311	439.350	872.894	767.017	265.347	1262.241	773.097	218.963	983.354	687.156	161.908	791.194	633.218	196.321	630.939	723.001	261.004	836.005	545.739	277.497	405.806	763.905	314.235	127.384	723.138	378.074	125.244	635.924	317.655	11.200	697.818	596.335	1250.121	686.966	661.875	984.175	585.436	663.298	789.192	543.651	611.184	637.050	738.630	581.426	854.224	681.625	527.736	383.826	757.338	503.014	37.760	742.959	428.514	55.610	587.535	469.839	4.862
175	0.72500	539.321	384.574	1393.734	775.316	439.099	1285.893	807.985	439.492	872.808	764.699	265.470	1262.125	770.934	219.257	983.050	684.313	162.100	791.044	630.137	196.029	631.338	720.812	261.171	836.211	541.694	277.553	406.790	754.723	313.054	122.920	711.264	377.960	121.061	623.424	316.922	11.319	695.186	596.406	1250.177	684.248	662.064	984.236	582.649	662.968	788.955	541.116	610.611	637.272	736.151	581.579	853.790	680.450	527.866	383.948	757.296	503.006	37.929	743.070	428.054	55.441	587.539	469.891	4.790
176	0.72917	536.939	384.028	1393.594	772.832	439.351	1285.746	805.773	439.583	872.817	762.457	265.456	1261.670	768.968	219.343	983.027	681.938	162.248	790.983	627.229	196.072	630.921	718.273	261.201	836.174	537.788	277.693	407.640	742.138	314.002	119.191	702.325	377.227	116.594	611.117	316.122	12.173	692.695	596.537	1250.164	681.635	662.308	984.160	579.884	662.573	788.912	538.567	610.065	637.483	733.878	581.788	853.420	679.276	527.934	383.953	757.219	503.032	38.035	743.085	428.216	55.494	587.507	469.867	4.661
177	0.73333	534.242	383.843	1393.547	770.266	439.484	1285.674	803.283	439.606	872.521	759.991	265.511	1261.361	766.680	219.770	982.763	679.435	162.338	790.821	624.505	196.015	630.609	715.715	261.265	836.377	534.208	277.899	409.350	732.761	313.035	114.960	693.966	377.634	113.592	598.492	316.099	11.191	690.093	596.520	1250.220	679.004	662.264	983.893	577.128	662.263	788.936	535.999	609.791	637.880	731.755	581.934	853.500	678.123	528.062	383.828	757.172	502.798	37.750	742.900	428.047	55.507	587.603	470.077	4.705
178	0.73750	531.875	383.878	1392.975	767.769	439.238	1285.458	800.822	439.581	872.445	757.794	265.635	1261.044	765.048	219.973	982.565	676.961	162.455	790.827	622.093	195.962	630.656	713.234	261.431	836.631	530.883	278.391	408.673	722.841	312.006	111.981	680.220	376.074	110.055	586.134	314.944	12.034	687.624	596.523	1250.254	676.516	662.456	983.811	574.438	662.156	789.197	533.579	609.281	637.631	729.594	581.858	853.226	676.947	528.018	383.766	757.153	502.649	38.139	742.950	427.837	55.452	587.562	470.065	4.884
179	0.74167	529.240	383.564	1392.773	765.288	439.425	1285.191	798.470	439.492	872.222	755.428	265.621	1260.694	762.889	220.217	982.346	674.468	162.509	790.814	618.562	195.880	630.464	710.622	261.608	836.501	527.411	278.491	408.099	712.597	311.738	108.044	673.286	375.300	110.755	573.841	315.181	11.325	685.157	596.674	1250.145	673.940	662.505	983.634	571.938	662.092	789.046	531.108	608.955	637.117	727.051	581.965	852.856	675.837	528.025	383.609	757.092	502.544	38.043	742.835	427.725	55.439	587.625	470.116	4.797
180	0.74583	526.721	383.718	1392.282	762.958	439.436	1285.012	796.159	439.514	872.034	753.006	265.646	1260.404	760.556	220.392	981.822	672.107	162.692	790.575	615.830	195.940	630.558	707.975	261.663	836.602	524.282	278.802	408.107	702.850	310.743	105.102	659.028	376.091	106.122	561.528	314.453	12.546	682.685	596.716	1250.043	671.447	662.646	983.468	569.302	661.888	789.155	528.314	608.602	637.393	725.007	582.056	852.377	674.742	528.223	383.377	757.046	502.612	38.020	742.681	427.638	55.443	587.584	470.029	4.717
181	0.75000	524.222	383.606	1392.149	760.450	439.394	1284.868	793.719	439.453	871.656	750.713	265.763	1260.242	757.966	220.460	981.600	669.466	162.927	790.419	613.022	195.690	630.881	705.695	261.635	836.688	520.700	279.154	409.118	692.353	309.955	100.436	653.221	374.204	103.064	549.015	312.949	12.122	680.291	596.637	1250.009	668.861	662.671	983.365	566.588	661.633	789.202	525.730	608.163	637.635	722.864	581.965	852.211	673.491	528.059	383.359	757.002	502.247	38.150	742.614	427.500	55.440	587.641	470.091	4.813
182	0.75417	521.523	383.282	1392.047	757.978	439.362	1284.613	791.251	439.443	871.394	748.345	265.991	1259.878	755.791	220.710	981.299	667.403	162.885	790.129	609.985	195.664	630.972	703.062	261.732	837.150	517.542	279.172	409.989	682.870	308.641	98.164	644.603	375.319	102.613	536.887	312.269	12.362	677.820	596.678	1249.934	666.344	662.816	983.265	563.859	661.135	789.276	523.060	607.527	637.403	720.512	581.945	852.112	672.464	527.817	383.053	756.976	502.320	38.146	743.816	426.832	56.395	587.422	469.438	4.305
183	0.75833	519.218	383.105	1391.726	755.524	439.425	1284.484	788.759	439.429	871.103	746.017	265.868	1259.628	753.621	220.850	980.787	664.916	163.127	789.923	607.161	195.513	631.373	700.509	261.804	837.370	514.068	279.201	410.745	673.006	307.562	94.692	633.981	372.096	98.013	524.894	312.320	13.542	675.298	596.659	1249.791	663.750	662.797	983.145	561.290	661.065	789.161	520.573	606.822	637.610	718.080	582.068	851.608	671.223	527.875	382.696	756.968	502.234	38.133	743.500	426.730	54.990	587.428	469.461	4.194
184	0.76250	516.720	382.851	1391.290	753.030	439.463	1284.410	786.359	439.430	870.842	743.571	265.940	1259.275	751.389	220.986	980.211	662.681	163.285	789.413	604.167	195.074	631.562	698.022	261.914	837.185	510.700	279.532	411.692	662.305	306.584	90.639	624.794	372.269	96.857	513.133	311.883	14.142	672.899	596.744	1249.687	661.214	662.873	982.873	558.887	660.835	789.074	518.138	606.505	637.564	715.802	582.067	851.524	670.194	527.956	382.572	756.993	502.001	38.144	741.376	428.600	55.563	587.481	469.553	4.203
185	0.76667	514.258	382.979	1390.994	750.562	439.320	1284.124	783.875	439.322	870.443	741.202	265.985	1259.141	748.932	220.944	979.744	660.267	163.360	789.005	601.340	194.803	630.871	695.098	261.966	837.078	507.863	280.268	411.168	652.625	305.597	88.027	615.010	370.603	94.273	500.944	310.566	15.461	670.537	596.694	1249.572	658.720	662.914	982.814	556.240	660.495	788.919	515.401	605.735	637.902	713.488	582.036	851.438	669.059	527.535	381.914	756.999	501.977	38.225	741.343	428.277	55.296	587.535	469.552	4.215
186	0.77083	511.713	382.588	1390.742	748.194	439.282	1283.976	781.435	439.305	870.146	738.695	265.910	1258.753	746.820	221.036	979.220	658.038	163.415	788.290	598.851	194.393	630.532	692.744	262.194	836.872	505.258	280.413	410.849	642.688	304.331	84.532	604.827	368.758	90.966	489.301	310.012	15.537	668.192	596.727	1249.362	656.281	662.942	982.609	553.680	660.251	788.849	512.871	605.503	637.796	710.614	582.311	851.086	667.783	526.935	381.031	756.945	501.884	38.208	741.301	428.336	54.945	587.530	469.621	4.177
187	0.77500	509.350	382.443	1390.178	745.834	439.272	1283.836	778.839	439.229	869.735	736.273	265.802	1258.300	744.847	221.182	979.017	655.663	163.308	787.788	596.371	194.326	630.279	690.039	262.222	836.469	502.550	280.553	410.527	632.289	302.868	81.649	595.945	369.705	90.081	477.385	309.120	16.701	665.879	596.656	1249.115	653.927	662.887	982.298	551.073	659.658	788.793	510.300	605.145	637.371	707.898	582.308	850.773	666.528	526.518	380.545	756.887	501.776	38.363	741.214	427.989	54.729	587.528	469.567	4.219
188	0.77917	507.056	381.985	1389.748	743.366	439.124	1283.530	776.215	439.245	869.625	733.868	265.757	1258.087	742.266	221.213	978.652	653.773	163.356	787.381	594.017	194.377	630.257	686.766	262.335	835.887	500.220	280.896	410.208	622.701	302.297	78.314	586.914	369.800	88.458	466.082	308.993	17.785	663.635	596.614	1248.886	651.587	662.872	982.069	548.317	659.042	788.364	507.614	604.472	636.628	704.715	582.298	850.352	665.560	526.190	380.134	756.804	501.668	38.354	741.095	428.205	55.137	587.556	469.597	4.172
189	0.78333	504.435	381.867	1389.366	740.861	439.031	1283.311	773.673	439.335	869.197	731.455	265.661	1257.575	740.260	221.353	978.697	651.056	163.360	786.989	591.732	194.337	630.011	684.604	262.285	835.597	497.240	280.994	410.627	615.096	299.324	76.901	576.576	366.818	85.562	454.551	307.798	19.864	661.204	596.492	1248.707	649.042	662.823	981.809	545.841	658.753	788.212	505.226	604.061	636.133	702.848	582.333	850.131	664.437	525.956	379.571	756.899	501.599	38.401	741.221	427.887	54.518	587.576	469.620	4.187
190	0.78750	501.910	381.902	1389.022	738.484	438.921	1283.140	771.124	439.059	869.036	728.921	265.531	1257.222	737.921	221.478	978.015	648.675	163.253	786.643	589.485	194.299	629.682	682.097	262.331	835.303	494.727	281.041	411.053	602.827	299.593	72.984	567.486	365.584	84.034	443.637	307.941	21.425	658.979	596.415	1248.483	646.540	662.668	981.558	543.138	658.176	788.011	502.196	603.495	635.879	700.686	582.359	849.829	663.252	525.645	378.915	756.832	501.621	38.357	741.148	427.832	54.868	587.562	469.793	4.216
191	0.79167	499.136	381.840	1388.269	736.060	438.693	1282.841	768.557	439.087	868.751	726.564	265.313	1256.896	735.695	221.538	977.764	646.505	163.347	786.281	587.276	194.263	629.431	679.313	262.345	835.053	491.880	281.369	411.225	592.655	297.812	70.993	558.301	365.784	83.124	432.329	307.285	22.789	656.634	596.218	1248.113	643.969	662.353	981.197	540.554	657.602	787.794	499.583	602.708	635.790	697.576	582.299	849.523	662.278	525.647	378.730	756.852	501.573	38.108	741.208	427.743	54.837	587.594	469.744	4.146
192	0.79583	496.929	381.444	1387.694	733.859	438.665	1282.617	765.926	439.038	868.592	724.112	265.268	1256.290	733.306	221.571	977.259	644.671	163.344	785.807	585.051	194.293	628.970	676.878	262.129	834.719	490.054	281.557	411.525	582.900	296.751	69.985	548.682	363.518	80.953	421.565	306.550	23.735	654.441	595.989	1247.872	641.720	662.547	981.007	538.081	657.207	787.751	497.050	601.978	635.927	695.363	582.272	849.862	661.224	525.709	378.484	756.851	501.475	38.378	741.219	427.864	54.653	587.615	469.826	4.274
193	0.80000	494.460	381.735	1386.838	731.415	438.383	1282.372	763.224	439.004	868.271	721.693	265.138	1255.990	730.737	221.567	976.954	642.622	163.260	785.673	582.731	194.324	628.092	674.453	262.134	834.309	487.525	282.024	411.507	572.625	295.651	67.922	539.712	362.881	80.160	410.720	305.745	25.551	652.101	595.975	1247.626	639.221	662.416	980.486	535.313	656.686	787.629	494.553	601.493	636.130	693.322	582.244	849.678	660.076	525.806	378.485	756.918	501.706	38.219	740.857	427.596	54.447	587.590	469.738	4.136
194	0.80417	491.883	381.612	1386.392	728.871	438.179	1281.983	760.630	439.069	867.975	719.253	265.007	1255.507	727.993	221.515	976.232	640.306	163.279	785.401	580.292	194.145	626.746	671.474	261.997	833.984	485.224	282.350	411.783	562.828	294.242	66.030	530.919	361.743	78.781	400.419	304.986	27.119	649.785	595.896	1247.472	636.913	662.305	980.283	532.916	656.480	787.809	491.884	600.575	636.150	690.620	582.206	849.229	659.128	526.027	378.331	756.892	501.468	38.308	740.922	427.520	54.424	587.562	469.776	4.077
195	0.80833	489.467	381.201	1385.966	726.438	437.903	1281.536	757.823	438.846	867.719	716.837	265.038	1255.066	725.434	221.453	975.521	638.346	163.308	784.640	578.003	194.029	625.614	668.731	261.957	833.561	482.897	282.796	411.581	553.245	293.407	63.761	521.512	360.737	77.863	389.996	304.910	28.589	647.358	595.743	1247.179	634.498	662.122	980.002	530.419	656.036	787.578	489.319	599.826	635.888	687.161	582.598	848.132	658.240	526.205	378.314	756.868	501.517	38.265	740.962	427.529	54.200	587.565	469.809	4.059
196	0.81250	486.954	380.639	1385.406	724.094	437.678	1281.236	755.214	438.603	867.240	714.378	264.800	1254.543	722.718	221.274	974.680	636.021	163.255	783.934	576.232	194.026	624.988	665.456	261.983	832.787	480.646	283.125	410.839	543.505	291.910	62.336	512.326	358.759	75.699	380.038	304.182	30.741	645.153	595.532	1246.978	632.032	661.830	979.852	527.975	655.597	787.390	487.108	599.327	636.172	685.292	582.471	848.169	657.159	526.434	378.200	756.916	501.416	38.339	741.104	427.451	54.187	587.646	469.913	4.098
197	0.81667	484.615	379.941	1384.198	721.806	437.436	1280.892	752.519	438.459	867.011	712.046	264.574	1254.021	720.478	221.141	974.537	633.710	163.158	783.179	574.395	193.906	624.678	662.560	261.989	832.303	478.320	283.181	410.986	535.017	290.846	61.092	503.892	359.660	76.650	370.292	304.008	32.681	643.018	595.299	1246.657	629.592	661.698	979.553	525.495	655.463	787.107	484.439	598.828	636.495	682.661	582.708	847.505	656.053	526.525	378.205	756.781	501.197	38.508	741.127	427.332	54.371	587.724	470.027	4.106
198	0.82083	482.135	379.919	1383.338	719.422	437.190	1280.494	749.853	438.352	866.605	709.679	264.572	1253.480	717.826	221.059	974.020	631.310	163.102	782.352	572.521	194.003	624.190	659.344	262.099	831.726	475.741	283.442	410.279	525.282	289.864	61.092	495.022	358.180	74.440	360.589	303.420	35.277	640.668	595.236	1246.463	627.198	661.600	979.261	522.912	654.988	786.817	481.758	598.263	636.010	680.361	582.244	847.512	654.939	526.405	377.895	756.782	501.204	38.433	740.732	427.305	54.149	587.667	469.971	4.098
199	0.82500	479.615	379.530	1382.795	716.895	436.905	1280.089	747.163	438.072	866.367	707.300	264.133	1252.951	715.734	220.850	973.679	629.190	163.056	781.650	570.959	193.907	623.577	656.571	261.977	831.535	473.556	283.925	409.833	515.654	288.854	59.246	486.819	356.780	73.798	351.159	303.959	37.053	638.289	595.091	1246.179	624.880	661.299	978.769	520.178	654.179	786.176	479.565	597.765	635.713	675.271	583.170	846.872	653.813	526.749	377.682	756.819	501.101	38.689	740.733	427.224	53.967	587.638	469.900	4.090
200	0.82917	477.009	379.235	1382.373	714.624	436.700	1279.492	744.469	437.935	865.921	704.914	264.057	1252.347	712.785	220.824	973.258	626.662	163.087	780.917	569.211	194.002	623.003	653.775	261.879	831.100	471.138	284.218	408.818	507.424	287.747	58.341	478.579	355.580	73.088	341.961	302.931	39.644	636.089	595.045	1245.824	622.382	661.087	978.471	517.620	653.420	785.699	476.982	597.406	635.307	672.806	582.927	846.520	652.663	526.732	377.485	756.772	500.940	38.589	740.559	427.130	53.977	587.664	470.049	4.172
201	0.83333	474.808	379.066	1381.708	712.275	436.441	1279.121	741.652	437.724	865.604	702.485	263.897	1251.743	710.394	220.752	972.823	624.666	162.867	780.028	567.969	193.976	622.318	651.131	261.753	830.788	468.555	283.793	408.796	498.871	286.710	56.807	470.197	355.143	73.398	333.227	302.984	41.366	633.903	594.785	1245.361	619.893	660.789	978.013	515.089	652.894	785.154	474.140	596.887	634.847	670.382	582.898	846.355	651.577	526.844	377.395	756.791	500.880	38.724	740.786	427.155	54.247	587.706	470.074	4.126
202	0.83750	472.193	378.648	1381.322	709.948	436.256	1278.474	738.900	437.384	865.175	699.994	263.757	1251.037	707.933	220.681	972.108	622.451	162.625	779.323	565.705	193.878	621.281	648.146	261.552	830.292	466.479	284.339	408.194	490.509	286.022	55.493	462.871	354.741	72.767	324.300	302.340	43.977	631.608	594.610	1245.195	617.403	660.572	977.742	512.443	652.238	784.867	471.628	596.105	634.477	667.905	582.820	845.878	650.276	526.918	377.234	756.668	500.734	38.683	740.452	427.154	53.855	587.735	470.163	4.143
203	0.84167	469.859	378.460	1380.952	707.595	435.901	1277.971	736.122	437.044	864.853	697.429	263.578	1250.489	704.984	220.358	971.238	620.321	162.549	778.662	563.934	193.712	619.783	644.169	261.603	829.298	464.182	284.995	407.287	481.530	284.885	56.310	455.315	354.643	73.338	316.183	303.107	45.697	629.298	594.479	1244.811	614.938	660.332	977.290	509.838	651.752	784.394	468.958	595.305	634.096	665.368	582.481	845.642	649.236	527.027	376.972	756.875	500.780	38.750	740.340	427.130	54.108	587.648	470.132	4.104
204	0.84583	467.610	378.311	1380.183	705.127	435.568	1277.412	733.341	436.819	864.510	695.177	263.557	1249.945	702.088	220.132	970.836	618.306	162.352	777.984	562.383	193.683	618.997	641.349	261.447	828.622	463.141	285.139	407.192	473.339	283.713	55.075	447.214	352.242	72.417	307.982	303.046	48.130	626.947	594.326	1244.415	612.528	659.916	976.790	507.286	651.219	784.096	466.270	593.862	633.391	662.939	582.332	845.278	647.934	527.076	376.624	756.627	500.753	38.890	740.118	427.084	53.925	587.654	470.257	4.133
205	0.85000	465.035	378.194	1379.921	702.791	435.343	1276.873	730.597	436.501	863.894	692.647	263.269	1249.424	699.314	219.863	970.086	616.279	162.173	777.292	560.652	193.826	618.003	636.586	261.737	827.910	460.802	284.797	407.360	466.264	282.974	55.211	439.888	351.724	72.108	299.974	302.826	50.350	624.897	594.130	1244.007	610.026	659.627	976.197	504.750	650.716	783.802	463.993	593.559	633.422	660.498	582.202	845.067	646.637	527.112	376.250	756.584	500.705	38.871	740.460	426.903	54.147	587.610	470.143	4.134
206	0.85417	462.633	377.858	1379.094	700.500	435.065	1276.338	727.726	436.208	863.485	690.127	263.122	1248.956	696.705	219.614	969.615	614.186	161.989	776.461	559.127	193.710	617.302	632.760	261.857	827.297	458.813	284.460	406.870	459.043	282.294	54.665	433.234	351.844	72.108	292.443	303.293	52.237	622.683	593.881	1243.701	607.299	659.084	975.652	502.309	650.512	783.467	461.468	593.090	633.169	657.976	582.053	844.586	645.402	527.080	375.935	756.566	500.745	38.879	740.118	426.909	54.165	587.711	470.298	4.169
207	0.85833	459.964	377.361	1378.531	698.161	434.760	1275.703	725.035	435.845	863.149	687.523	262.822	1248.434	694.413	219.399	969.296	611.859	161.862	775.791	557.834	193.684	616.555	630.216	261.622	827.032	456.763	284.232	406.393	450.136	281.373	54.929	426.572	351.057	72.221	284.869	303.360	54.788	620.420	593.759	1243.354	604.802	658.706	975.152	499.668	649.895	783.241	458.675	591.641	632.610	655.578	581.859	844.174	644.012	527.172	375.585	756.545	500.702	39.098	739.829	426.844	53.778	587.622	470.378	4.149
208	0.86250	457.495	376.875	1378.156	695.690	434.418	1275.356	722.220	435.530	862.881	685.069	262.595	1247.880	691.659	219.345	968.962	609.966	161.912	775.112	556.384	193.677	615.604	626.732	261.726	826.617	454.630	284.567	405.703	443.056	281.009	54.642	419.870	349.979	71.574	277.967	304.290	55.532	618.196	593.524	1242.875	602.259	658.229	974.560	497.026	649.476	782.890	456.169	590.620	631.956	653.321	581.746	843.961	642.796	527.602	375.694	756.484	500.693	38.965	739.944	426.805	54.164	587.584	470.296	4.063
209	0.86667	455.033	376.469	1377.709	693.251	433.981	1274.821	719.445	435.235	862.417	682.617	262.394	1247.264	688.908	219.174	968.606	608.076	161.681	774.639	554.284	193.384	614.583	623.386	261.521	825.698	452.647	284.567	405.370	436.918	280.259	54.462	413.009	348.544	71.435	270.944	303.848	57.986	616.023	593.268	1242.497	599.876	657.825	974.017	494.386	648.831	782.241	453.550	589.982	631.695	650.835	581.417	843.482	641.667	527.889	375.273	756.469	500.667	39.040	739.789	426.788	54.140	587.608	470.466	4.107
210	0.87083	452.353	376.140	1377.143	690.959	433.659	1274.187	716.676	434.652	861.925	679.906	261.703	1246.586	685.921	219.230	968.212	605.651	161.507	773.694	552.698	193.181	613.851	620.356	261.198	825.084	450.404	284.380	404.517	429.944	279.451	54.040	407.063	349.296	72.162	264.087	303.712	59.930	613.888	593.037	1242.158	597.336	657.489	973.601	491.657	647.999	781.574	451.016	589.222	631.698	648.492	581.227	843.196	640.103	527.248	374.700	756.449	500.518	39.198	739.693	426.802	54.304	587.575	470.563	4.119
211	0.87500	449.732	375.878	1376.783	688.540	433.395	1273.697	713.867	434.389	861.403	677.353	261.591	1245.985	683.289	218.888	967.354	603.498	161.206	772.931	551.276	192.939	613.569	617.405	261.072	824.575	447.997	283.979	403.224	422.874	278.616	53.550	401.392	349.021	72.694	257.850	304.472	61.172	611.670	592.831	1241.800	594.717	656.949	973.018	489.004	647.451	781.082	448.501	588.637	630.941	646.035	580.900	842.776	638.681	526.729	374.090	756.428	500.617	39.255	739.013	426.767	53.898	587.576	470.601	4.135
212	0.87917	447.498	375.569	1376.181	686.084	432.994	1273.173	711.095	433.874	860.857	674.729	261.226	1245.190	680.452	218.654	966.699	601.068	161.065	771.787	549.714	192.790	612.459	614.555	260.904	824.238	445.980	284.120	402.732	416.601	278.074	54.371	395.694	348.757	73.409	251.609	304.336	63.787	609.505	592.791	1241.536	592.073	656.626	972.675	486.454	647.110	780.824	446.104	587.975	630.353	643.696	580.620	842.401	637.196	526.338	373.191	756.385	500.478	39.344	739.007	426.729	53.811	587.452	470.497	4.129
213	0.88333	444.967	374.811	1375.603	683.506	432.804	1272.636	708.168	433.504	860.398	672.107	261.112	1244.694	677.613	218.397	965.723	598.885	160.829	771.115	548.301	192.691	611.871	611.499	260.751	823.757	443.807	284.545	401.933	410.354	277.689	54.341	390.257	348.464	74.238	245.505	304.754	64.858	607.454	592.708	1241.192	589.535	656.149	972.072	483.918	646.593	780.218	443.876	587.912	630.243	641.354	580.447	842.099	635.672	525.822	372.601	756.347	500.523	39.405	738.968	426.747	54.564	587.520	470.582	4.115
214	0.88750	442.685	373.884	1374.539	680.962	432.362	1272.225	705.423	433.034	859.764	669.592	260.704	1244.060	675.010	218.304	965.380	596.457	160.672	770.118	546.893	192.686	610.783	608.341	260.419	823.153	441.589	284.629	401.614	405.009	277.412	53.620	384.422	347.586	73.542	239.866	305.131	65.572	605.188	592.308	1240.662	586.928	655.695	971.332	481.308	646.231	779.858	441.094	587.295	629.577	638.810	580.103	841.620	634.319	525.716	371.773	756.247	500.476	39.403	738.684	426.734	54.166	587.456	470.640	4.124
215	0.89167	439.843	373.193	1373.902	678.557	432.024	1271.789	702.691	432.556	859.337	667.017	260.320	1243.418	672.330	218.219	965.044	594.903	160.476	769.629	545.140	192.532	609.322	605.633	260.032	822.516	439.386	284.599	401.489	399.067	276.713	53.176	379.245	347.650	72.632	234.277	304.918	67.591	602.807	591.942	1239.966	584.396	655.192	970.693	478.685	645.801	779.296	438.883	586.760	628.852	636.313	579.620	840.988	632.885	525.661	371.512	756.280	500.462	39.563	738.563	426.855	54.157	587.452	470.712	4.088
