NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:10:21	2461.84570916
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
266	1.10417	241.906	358.931	1387.569	482.560	361.488	1277.262	498.247	355.745	867.864	456.986	191.548	1259.043	458.292	142.455	982.260	387.713	94.692	781.983	365.524	125.119	615.258	392.243	188.824	834.752	291.685	239.394	387.539	330.713	247.373	37.579	317.499	319.753	55.468	170.694	301.007	15.879	418.768	525.527	1240.575	408.236	576.455	969.354	319.283	577.251	768.694	273.852	532.688	613.503	440.662	505.020	844.029	446.667	495.486	370.858	680.112	498.939	98.529	655.470	424.835	100.550	547.427	454.511	3.575
267	1.10833	239.511	358.164	1387.740	480.075	360.430	1277.307	495.646	354.839	867.848	454.301	190.632	1259.046	455.646	141.206	982.744	384.735	93.540	782.471	362.201	123.974	616.197	389.727	187.703	834.920	291.097	238.733	387.433	330.644	247.297	37.546	317.424	319.691	55.451	170.685	301.108	15.845	416.344	524.504	1240.841	405.802	575.740	970.095	317.545	577.488	768.962	272.345	533.391	613.616	437.256	504.119	843.870	442.067	495.637	370.888	677.926	499.355	100.610	653.214	425.273	102.764	547.350	454.402	3.540
268	1.11250	236.970	357.545	1387.969	477.691	359.342	1277.561	492.982	354.049	867.727	451.898	189.733	1259.573	452.720	139.911	983.493	381.683	92.474	783.037	358.899	122.913	616.503	387.441	186.827	834.685	290.147	238.366	387.627	330.732	247.308	37.476	317.446	319.707	55.377	170.604	301.083	15.677	413.875	523.423	1241.009	403.587	575.321	970.386	315.532	577.405	769.379	270.765	533.732	613.720	434.772	503.011	844.330	437.434	495.913	370.673	674.843	499.553	103.018	651.155	425.463	104.489	547.204	454.596	3.462
269	1.11667	234.361	356.903	1388.177	475.174	358.474	1278.093	490.306	353.291	867.894	449.337	188.868	1259.803	450.252	138.619	983.916	378.379	91.107	784.001	356.100	121.631	617.040	385.264	185.860	834.536	289.312	237.984	387.815	330.577	247.223	37.492	317.356	319.594	55.458	170.529	301.224	15.565	411.446	522.616	1241.269	401.471	574.727	970.855	313.651	577.403	769.727	269.044	534.330	613.859	431.339	502.182	844.319	432.663	495.743	370.178	672.706	500.019	104.017	648.409	426.169	105.515	547.231	454.696	3.649
270	1.12083	231.899	356.205	1388.507	472.425	357.574	1278.491	487.867	352.505	868.202	446.762	187.770	1260.281	447.382	137.446	984.177	375.121	89.843	784.953	352.678	120.568	617.777	382.669	184.641	834.853	288.601	237.367	388.046	330.695	247.217	37.169	317.437	319.644	54.960	170.354	301.140	15.459	408.827	521.613	1241.571	399.224	574.158	971.063	311.631	577.484	770.102	267.501	534.869	614.000	429.269	501.275	844.933	427.705	495.733	369.416	670.094	500.424	105.561	646.166	426.122	108.242	547.089	454.782	3.514
271	1.12500	229.368	355.509	1388.357	470.123	356.567	1279.104	485.145	351.457	868.315	444.081	186.985	1260.706	444.804	136.371	984.383	372.242	88.827	785.507	348.984	119.513	618.745	380.276	183.648	834.932	287.852	236.701	388.033	330.432	246.997	37.278	317.290	319.485	54.860	170.161	301.039	15.140	406.422	520.531	1241.866	397.117	573.480	971.477	309.980	577.462	770.397	265.916	535.741	614.300	426.039	500.164	845.644	422.677	496.012	369.426	667.075	500.702	107.638	642.910	426.277	109.825	546.994	454.771	3.491
272	1.12917	226.810	354.662	1388.777	467.457	355.719	1279.115	482.920	350.545	868.644	441.451	185.872	1261.292	442.099	135.089	984.634	369.508	87.756	785.796	345.739	118.003	620.079	377.564	182.497	835.195	287.031	235.713	387.961	330.326	246.859	37.650	317.242	319.376	54.837	169.906	300.913	14.865	403.937	519.735	1242.327	395.068	572.805	971.886	308.000	577.493	770.586	264.173	536.060	613.971	424.082	499.078	846.665	417.765	496.078	369.353	663.932	501.418	108.969	640.082	427.147	109.631	546.927	454.759	3.365
273	1.13333	224.274	353.949	1389.055	464.928	354.720	1279.403	480.310	349.711	868.797	438.722	184.787	1261.533	439.219	133.920	984.879	366.702	86.770	785.757	342.322	116.742	619.893	374.855	181.551	835.344	286.201	234.951	387.634	330.493	246.995	37.302	317.250	319.283	54.873	169.799	300.979	14.712	401.457	518.487	1242.632	392.966	572.244	972.361	306.230	577.531	770.893	262.423	536.471	614.050	421.011	498.712	846.671	412.378	497.039	369.618	661.338	501.664	110.519	636.904	427.065	111.169	546.987	454.838	3.651
274	1.13750	221.699	353.404	1389.107	462.422	353.653	1279.546	477.704	348.903	868.898	436.230	183.951	1261.923	436.868	132.880	984.917	363.743	85.493	785.974	339.413	115.814	619.474	372.274	180.686	835.544	285.528	234.272	387.578	330.547	246.922	37.136	317.073	319.272	54.782	169.751	301.017	14.434	399.176	517.605	1242.920	390.877	571.684	972.850	304.287	577.483	771.306	260.915	537.240	613.957	418.320	497.822	846.684	407.457	497.198	369.081	658.370	502.082	113.160	633.266	427.542	113.057	547.034	454.889	3.370
275	1.14167	218.812	352.514	1388.941	459.898	352.941	1279.601	475.410	348.155	868.810	433.725	183.119	1262.197	434.316	131.588	985.270	360.426	84.120	786.401	335.503	114.071	619.770	370.079	179.786	836.221	284.813	233.552	387.432	330.544	246.906	36.990	317.098	319.219	54.845	169.661	301.021	14.145	396.689	516.824	1242.952	388.840	571.281	973.162	302.487	577.535	771.721	258.754	537.600	613.914	416.173	496.974	846.673	402.094	497.631	369.241	654.297	502.753	114.589	629.789	428.002	114.954	547.511	455.050	3.287
276	1.14583	216.289	351.597	1388.781	457.400	351.880	1279.578	472.985	347.428	868.663	431.067	182.177	1262.260	431.706	130.486	985.561	357.510	82.984	786.765	332.061	112.743	620.509	367.969	179.052	836.389	284.023	232.821	387.435	330.536	246.877	36.922	316.939	319.100	54.720	169.558	301.046	13.436	394.268	515.866	1243.238	386.834	570.651	973.305	300.681	577.723	771.922	256.949	538.204	613.991	413.650	496.099	846.785	396.549	497.880	369.353	651.828	503.000	117.236	626.973	428.316	115.816	547.909	454.967	3.394
277	1.15000	213.731	350.882	1388.474	454.918	350.973	1279.625	470.696	346.831	868.618	428.651	181.273	1262.234	429.174	129.421	985.819	354.044	81.697	787.128	328.596	111.379	621.107	365.449	178.132	836.687	283.174	232.084	387.308	330.534	246.806	37.016	316.975	319.032	54.830	169.541	301.122	12.891	391.791	514.682	1243.333	384.868	570.197	973.496	298.867	577.796	772.279	254.994	538.515	614.179	411.057	495.478	846.783	390.288	497.045	368.593	650.552	502.821	120.599	623.631	428.746	118.342	547.803	454.795	3.528
278	1.15417	211.076	350.090	1388.323	452.450	350.133	1279.795	468.444	346.252	868.568	425.993	180.404	1262.285	426.288	128.324	986.160	350.969	80.315	787.711	325.057	109.974	621.710	363.271	177.474	836.480	282.503	231.729	387.210	330.479	246.730	36.921	316.833	318.901	54.729	169.362	301.258	12.497	389.411	513.778	1243.449	383.020	569.664	973.666	297.112	577.957	772.477	253.383	538.756	614.552	407.974	494.774	846.471	383.830	496.027	367.108	648.159	502.613	123.429	619.677	429.378	121.701	547.169	455.060	3.763
279	1.15833	208.699	349.321	1388.293	449.684	349.098	1279.659	466.221	345.658	868.891	423.446	179.574	1262.229	423.489	127.091	986.216	347.803	79.244	788.005	321.842	108.571	622.369	361.063	176.616	836.603	281.529	231.003	386.845	330.454	246.746	36.880	316.832	318.914	54.676	169.284	301.310	12.085	386.896	512.699	1243.593	381.012	569.173	973.851	295.410	577.972	772.622	251.486	539.334	614.679	405.986	494.032	846.608	377.601	495.377	366.359	644.959	502.910	126.630	616.862	429.848	121.463	546.425	455.074	3.575
280	1.16250	206.150	348.814	1388.140	447.653	347.999	1279.768	464.039	344.892	869.104	420.909	178.689	1262.437	420.522	125.717	986.454	344.700	78.037	788.185	318.341	107.265	622.584	358.941	175.837	836.488	280.735	230.417	386.541	330.363	246.694	36.964	316.822	318.790	54.696	169.262	301.482	11.809	384.563	511.862	1243.657	379.145	568.560	974.374	293.488	578.079	773.123	249.662	539.680	615.034	403.667	493.175	846.638	371.995	496.150	366.700	641.042	502.776	128.589	613.543	430.074	124.815	545.707	455.058	3.681
281	1.16667	203.737	348.406	1388.132	445.031	346.997	1279.898	461.740	344.242	869.578	418.145	177.729	1262.405	417.902	124.517	986.593	341.155	76.659	788.873	314.873	105.919	623.242	356.178	175.087	836.278	279.734	230.017	385.936	330.378	246.743	36.817	316.710	318.858	54.687	169.074	301.589	11.531	382.249	510.929	1243.749	377.129	567.928	974.710	291.894	578.301	773.246	247.892	540.325	615.365	401.232	492.561	846.390	366.542	497.206	367.032	636.256	503.187	131.570	609.579	430.299	128.345	544.847	455.181	3.808
282	1.17083	201.287	347.649	1388.134	442.269	346.009	1280.000	459.714	343.637	869.834	415.559	176.748	1262.571	414.943	123.360	986.684	338.132	75.330	789.283	310.840	104.426	623.016	353.878	174.505	836.285	279.174	229.409	385.997	330.283	246.656	36.835	316.707	318.915	54.745	169.010	301.700	11.349	379.980	510.091	1243.811	375.199	567.310	975.224	290.174	578.338	773.561	246.148	540.946	615.649	399.647	491.880	846.139	360.839	497.847	366.870	633.722	503.361	132.880	606.117	430.310	128.126	544.024	455.286	3.891
283	1.17500	198.652	347.100	1388.124	440.009	345.030	1280.261	457.594	342.980	869.945	412.979	175.872	1262.558	412.268	122.228	986.543	334.688	74.036	789.703	307.278	102.912	623.065	352.633	173.758	836.480	278.582	229.222	385.656	330.391	246.766	36.887	316.711	318.836	54.714	169.013	301.875	10.929	377.565	509.074	1243.908	373.291	566.906	975.631	288.431	578.471	773.759	244.516	541.097	615.817	396.872	491.295	846.125	355.304	498.607	367.556	628.066	503.509	135.640	601.767	430.100	131.338	543.047	455.418	3.892
284	1.17917	196.300	346.561	1388.005	437.503	344.167	1280.377	455.490	342.221	870.275	410.241	174.986	1262.656	409.450	121.188	986.440	331.467	72.758	789.970	303.691	101.347	623.087	350.152	173.035	836.548	277.829	229.000	385.680	330.239	246.780	36.820	316.570	318.798	54.729	168.969	301.686	10.795	375.361	508.180	1244.011	371.442	566.364	975.816	286.936	578.573	774.025	242.540	541.577	615.852	395.135	490.468	845.844	349.232	498.713	368.004	624.332	503.293	137.473	596.850	430.320	133.504	542.245	455.675	3.988
285	1.18333	193.779	346.122	1387.958	434.878	343.171	1280.561	453.768	341.963	870.505	407.630	174.017	1262.912	406.741	119.943	986.487	328.309	71.585	790.116	300.103	100.027	623.599	348.003	172.441	836.674	277.116	228.633	385.407	330.138	246.767	36.794	316.546	318.828	54.669	168.822	301.904	10.512	372.873	507.243	1244.289	369.488	565.999	975.932	285.028	578.521	774.177	240.971	541.743	616.042	393.038	490.024	845.727	342.309	497.352	366.484	618.556	503.559	140.516	593.448	430.282	133.247	541.196	455.768	3.646
286	1.18750	191.214	345.343	1388.003	432.366	342.257	1280.395	451.507	341.043	870.318	404.939	173.180	1262.983	404.094	118.719	986.940	325.308	70.378	790.007	296.706	98.643	623.810	347.290	171.642	836.645	276.323	228.319	384.760	330.183	246.710	36.773	316.393	318.775	54.671	168.918	301.804	10.162	370.659	506.425	1244.406	367.617	565.626	976.240	283.549	578.634	774.273	239.062	542.265	616.148	391.306	489.131	845.979	335.175	495.849	365.237	614.405	503.325	142.334	588.667	429.976	136.063	539.966	455.953	3.552
287	1.19167	188.766	344.928	1387.879	429.793	341.316	1280.415	449.477	340.411	870.319	402.139	172.073	1263.070	401.329	117.581	987.135	322.261	69.185	789.940	293.148	97.319	624.141	347.188	170.482	836.766	275.617	227.607	384.679	330.061	246.795	36.775	316.431	318.874	54.662	168.804	301.984	9.889	368.459	505.606	1244.660	365.841	565.395	976.879	281.652	578.397	774.412	237.434	542.422	616.115	389.277	488.648	845.452	329.236	495.684	365.334	611.501	502.808	145.746	583.961	429.499	139.078	538.659	455.916	3.443
288	1.19583	186.289	344.482	1387.789	427.366	340.663	1280.667	447.512	339.787	870.013	399.396	171.377	1263.101	398.497	116.460	987.584	318.903	67.837	790.122	289.058	95.897	624.710	345.276	169.753	836.514	274.843	227.206	384.576	330.143	246.891	36.674	316.309	318.708	54.618	168.712	301.972	9.596	366.087	504.679	1244.766	364.013	564.957	976.959	279.869	578.179	774.759	235.656	542.743	616.456	387.100	488.232	845.444	323.316	496.121	365.502	606.532	502.226	148.765	579.480	429.625	138.897	537.291	455.873	3.025
289	1.20000	183.709	344.095	1387.836	424.717	339.524	1280.530	445.715	339.195	869.917	396.725	170.491	1263.045	395.808	115.405	987.612	315.691	66.429	790.294	285.526	94.565	624.961	343.025	169.203	836.490	273.961	226.704	384.605	330.145	246.854	36.713	316.050	318.716	54.677	168.532	302.111	8.775	363.871	504.051	1244.947	362.314	564.737	977.125	278.209	578.294	775.213	233.906	543.216	616.716	384.869	487.770	845.129	317.519	496.653	366.525	602.325	501.928	151.217	574.105	428.922	142.095	535.507	456.162	2.950
290	1.20417	181.143	343.111	1387.652	422.241	338.643	1280.778	443.584	338.612	869.701	394.033	169.584	1262.990	392.796	114.235	987.649	312.302	65.027	790.960	281.042	92.381	625.677	340.625	168.677	836.424	273.188	226.187	384.484	330.013	246.904	36.626	316.201	318.843	54.762	168.496	302.095	9.012	361.636	503.162	1245.108	360.458	564.140	977.745	276.476	578.303	775.347	232.066	543.232	616.824	382.846	487.284	844.847	311.532	496.977	367.247	597.706	501.290	154.228	569.584	428.568	144.312	533.766	456.548	2.897
291	1.20833	178.583	342.760	1387.636	419.867	338.049	1280.716	441.633	337.817	869.671	391.329	168.805	1262.908	389.703	112.957	987.446	309.124	63.941	791.364	277.696	91.363	625.511	338.787	168.174	836.368	272.597	225.954	384.488	329.983	246.825	36.701	316.081	318.980	54.894	168.395	302.168	8.654	359.460	502.509	1245.190	358.519	563.579	977.967	274.765	578.386	775.813	230.423	543.633	616.980	381.069	486.595	844.665	305.475	497.024	368.236	592.602	500.864	156.382	564.462	428.001	144.153	531.439	456.435	2.217
292	1.21250	176.110	342.346	1387.644	417.644	336.842	1281.005	439.699	337.225	869.410	388.502	168.045	1262.593	386.806	111.801	987.384	305.658	62.420	792.091	274.677	89.946	625.216	336.214	167.583	836.273	271.758	225.508	384.087	329.859	246.752	36.921	316.093	319.106	54.928	168.229	302.175	8.156	357.198	501.770	1245.250	356.687	563.127	978.060	273.144	578.412	776.037	228.707	543.868	617.312	379.462	485.974	844.585	299.539	497.533	368.684	587.728	500.221	158.202	559.312	428.119	146.952	529.449	456.878	1.596
293	1.21667	173.283	341.438	1387.329	415.168	336.084	1281.150	437.863	336.436	869.579	385.861	167.207	1262.587	383.866	110.687	987.465	302.244	61.125	792.375	271.152	88.721	625.268	334.066	167.117	836.271	271.374	225.393	384.380	329.879	246.881	36.706	316.106	319.124	54.866	168.529	302.137	7.881	355.083	500.886	1245.452	354.710	562.588	978.274	271.385	578.403	776.178	226.799	544.005	617.456	377.482	485.416	844.434	292.809	495.711	366.831	581.007	499.799	161.014	554.357	427.113	148.948	526.376	457.630	1.088
294	1.22083	170.729	340.528	1387.045	412.522	335.222	1281.210	435.898	335.794	869.586	383.152	166.418	1262.527	380.760	109.300	987.050	299.073	60.184	792.375	267.165	87.158	625.958	332.342	166.692	836.137	270.789	225.240	384.268	330.014	246.973	36.586	315.941	318.714	54.662	168.187	302.265	7.700	352.957	500.191	1245.500	352.916	562.112	978.434	269.753	578.533	776.377	225.118	544.280	617.590	375.883	484.947	844.143	286.001	494.593	366.920	576.280	499.148	162.390	549.193	426.710	149.423	522.657	459.405	2.474
295	1.22500	168.070	340.002	1386.763	410.191	334.205	1281.635	434.174	335.247	869.651	380.257	165.493	1262.470	378.198	108.422	987.101	295.528	58.603	791.971	263.516	85.700	626.790	330.755	166.135	836.000	269.940	225.112	383.766	329.888	246.966	36.648	316.049	319.221	55.196	168.028	302.349	7.450	350.906	499.396	1245.785	351.158	561.824	978.611	268.144	578.598	776.752	223.288	544.540	617.926	374.593	484.332	843.968	279.368	493.539	366.768	570.904	498.619	164.437	543.594	426.440	151.565	518.139	461.938	4.469
296	1.22917	165.598	339.541	1386.644	407.579	333.506	1281.549	432.256	334.508	869.477	377.589	164.942	1262.258	375.583	107.537	986.971	292.582	57.635	792.339	259.245	83.469	627.058	328.622	165.570	835.858	269.015	224.693	383.662	329.836	246.860	36.784	315.975	319.234	54.993	168.068	302.427	7.420	348.743	498.712	1245.760	349.339	561.415	978.574	266.288	578.403	776.802	221.753	544.846	618.053	372.372	483.810	843.732	272.944	492.583	367.279	564.839	497.672	166.662	537.899	425.485	154.223	513.248	463.804	6.934
297	1.23333	163.076	338.789	1386.619	405.091	332.665	1281.748	430.319	333.754	869.486	374.877	163.901	1262.266	372.709	106.474	987.226	289.129	56.432	792.500	255.730	82.181	626.787	326.454	165.116	835.900	268.465	224.753	384.162	329.797	246.836	36.812	315.827	319.041	54.708	167.914	302.306	7.112	346.633	498.062	1245.955	347.573	560.934	978.695	264.659	578.312	777.112	219.618	545.051	618.001	370.730	483.284	843.592	267.507	493.037	367.639	559.446	496.796	168.310	532.706	425.049	154.177	506.980	465.092	8.391
298	1.23750	160.585	338.581	1386.571	402.794	331.807	1281.744	428.660	333.219	869.521	372.028	163.193	1262.278	369.537	105.506	987.131	285.646	55.118	792.774	252.317	80.794	626.704	324.231	164.645	835.940	267.075	224.140	383.382	329.806	247.057	36.800	315.795	318.969	54.893	167.878	302.228	6.983	344.519	497.404	1246.155	345.814	560.503	978.772	263.081	578.186	777.335	218.461	545.315	618.156	368.768	482.786	843.648	261.544	493.363	369.042	552.141	496.895	170.073	526.327	423.749	157.471	500.907	467.041	9.109
299	1.24167	158.133	338.373	1386.306	400.384	331.215	1281.918	426.846	332.504	869.545	369.258	162.355	1262.352	366.529	104.402	986.886	282.525	53.792	793.058	248.756	79.824	626.957	322.310	164.260	836.073	266.524	223.805	383.576	329.702	246.953	36.841	315.744	319.204	55.110	167.837	302.307	6.967	342.479	496.722	1246.232	344.088	560.053	978.904	261.420	578.115	777.386	216.578	545.303	618.192	367.423	482.264	843.514	255.479	493.263	370.008	548.794	494.700	171.785	521.367	423.389	158.658	494.517	467.503	10.526
300	1.24583	155.585	337.757	1386.120	397.951	330.245	1282.086	424.802	331.765	869.420	366.536	161.815	1262.380	363.438	103.443	986.916	279.035	52.691	793.065	245.435	78.147	627.842	319.830	163.820	836.083	266.341	223.755	382.778	329.800	247.053	36.647	315.754	319.173	55.023	167.805	302.299	6.900	340.489	496.065	1246.542	342.352	559.500	979.302	259.737	577.747	777.798	214.853	545.310	618.296	365.180	481.858	843.427	249.875	493.690	371.106	541.564	495.047	173.037	515.306	422.222	159.967	487.614	468.211	11.883
301	1.25000	153.056	337.185	1385.913	395.544	329.546	1282.165	422.829	331.392	869.197	363.863	160.949	1262.528	360.530	102.278	986.800	275.955	51.588	792.994	241.630	76.835	628.604	317.387	163.475	836.063	266.217	224.107	382.822	329.731	246.883	36.933	315.681	319.104	55.070	167.796	302.291	6.624	338.378	495.604	1247.021	340.569	558.981	979.718	258.130	577.708	778.021	213.319	545.453	618.715	363.567	481.311	843.429	244.426	493.680	371.628	537.868	492.144	175.072	509.609	421.502	161.641	480.177	469.563	13.635
302	1.25417	150.472	337.016	1385.747	393.207	328.878	1282.528	421.165	331.039	869.085	361.004	160.105	1262.431	357.490	101.329	986.851	272.738	50.451	792.833	238.225	75.481	628.556	315.060	163.286	836.133	265.689	223.943	382.939	329.646	246.874	36.893	315.738	319.198	55.027	167.798	302.403	6.642	336.400	494.932	1247.349	338.917	558.394	980.030	256.361	577.482	778.373	211.584	545.488	619.142	361.852	480.825	843.506	238.809	494.053	373.377	531.543	490.904	177.287	503.183	420.545	162.177	473.332	472.192	14.780
303	1.25833	148.117	336.326	1385.457	390.944	327.891	1282.519	419.167	330.376	868.988	358.089	159.581	1262.570	354.308	100.330	986.674	269.855	49.525	792.857	234.138	73.357	628.538	313.094	162.815	836.368	265.278	223.679	382.729	329.569	246.809	37.084	315.602	319.107	54.929	167.669	302.339	6.382	334.358	494.453	1247.511	337.181	557.974	980.418	254.932	577.308	778.713	209.892	545.407	619.353	360.300	480.424	843.507	232.919	493.912	374.639	526.742	489.469	177.126	496.438	419.469	162.683	465.733	474.018	16.583
304	1.26250	145.438	335.615	1385.000	388.526	327.391	1282.746	417.293	329.969	868.690	355.297	158.840	1262.549	351.514	99.242	986.831	266.480	48.370	793.330	231.269	72.159	628.188	311.108	162.439	836.239	264.652	223.734	382.640	329.708	247.078	36.839	315.630	319.133	54.967	167.605	302.380	6.329	332.523	493.820	1247.761	335.708	557.553	980.693	253.175	577.219	778.895	208.251	545.586	619.596	358.499	480.072	843.957	227.527	494.191	375.664	521.008	488.248	178.405	490.881	418.617	161.310	458.077	475.248	18.202
305	1.26667	142.935	335.130	1384.574	386.095	326.685	1282.742	415.608	329.508	868.793	352.572	158.169	1262.439	348.550	98.584	987.062	262.870	47.141	793.743	227.925	70.615	627.921	309.259	162.199	836.459	264.137	224.274	382.595	329.713	247.104	36.791	315.496	319.160	55.124	167.365	302.222	6.096	330.473	493.298	1248.011	333.870	557.169	980.964	251.669	577.177	779.198	206.563	545.487	619.816	356.798	479.652	844.235	222.136	494.229	377.040	514.267	486.569	179.083	483.397	417.639	162.329	449.735	476.607	18.697
306	1.27083	140.238	334.447	1384.141	383.779	326.034	1282.872	413.639	328.925	868.735	350.094	157.655	1262.600	345.987	97.951	987.198	259.983	46.144	794.009	224.312	69.609	628.645	307.280	161.790	836.483	263.618	224.304	382.682	329.460	246.888	37.243	315.530	319.228	55.110	167.363	302.253	5.875	328.549	492.641	1248.180	332.364	556.771	981.230	250.205	577.026	779.291	205.013	545.473	620.124	355.298	479.697	844.561	216.520	494.048	378.076	509.437	485.306	179.491	477.761	416.491	163.758	441.118	478.443	18.417
307	1.27500	137.709	333.656	1383.637	381.558	325.281	1283.106	411.819	328.662	868.743	347.120	156.979	1262.479	342.637	97.216	987.204	256.585	45.161	794.638	220.687	68.161	629.172	305.143	161.408	836.456	263.007	224.213	382.817	329.536	247.077	36.818	315.495	319.241	55.218	167.257	302.203	5.751	326.566	492.211	1248.364	330.788	556.496	981.513	248.701	577.002	779.576	203.277	545.056	620.638	353.470	479.129	844.778	211.340	494.766	379.586	503.036	484.046	180.194	469.876	416.285	163.738	433.112	479.856	20.325
308	1.27917	135.269	333.507	1383.471	379.195	324.523	1283.253	410.007	328.161	868.707	344.669	156.443	1262.472	339.753	96.309	987.302	253.280	44.135	794.860	217.175	66.747	629.670	303.390	161.105	836.348	262.590	224.111	382.919	329.531	247.108	36.970	315.452	319.298	55.155	167.179	302.113	5.551	324.655	491.593	1248.483	329.228	556.054	981.793	247.264	576.821	779.806	201.449	545.073	620.819	351.918	478.752	845.025	206.417	494.844	380.190	495.382	483.378	179.358	463.123	415.439	161.782	424.281	480.364	21.191
309	1.28333	132.767	333.187	1383.375	376.852	323.919	1283.500	408.139	327.499	868.825	342.079	155.882	1262.640	336.774	95.506	987.249	249.980	43.144	794.951	213.112	64.981	630.097	301.643	160.672	836.514	262.095	224.351	382.637	329.302	246.948	37.252	315.272	319.294	55.342	167.149	302.115	5.552	322.643	491.084	1248.760	327.736	555.811	982.136	245.624	576.608	780.057	200.139	545.199	621.003	349.985	478.596	845.314	201.078	495.025	382.102	487.510	482.951	176.442	455.453	414.666	160.495	414.794	480.526	21.425
310	1.28750	130.450	332.703	1383.265	374.460	323.294	1283.786	406.442	327.429	869.371	339.293	155.313	1262.602	333.899	94.728	987.275	246.833	42.317	794.948	209.405	63.524	630.172	299.235	160.487	836.346	261.697	224.210	382.636	329.467	247.200	36.979	315.302	319.418	55.265	167.107	302.232	5.168	320.837	490.522	1248.965	326.338	555.463	982.477	244.264	576.397	780.184	198.445	545.233	620.761	348.432	478.316	845.564	195.728	495.016	383.215	479.449	483.638	175.488	448.107	413.744	159.711	405.777	481.357	21.318
311	1.29167	127.816	332.281	1383.079	372.262	322.499	1284.060	404.616	327.044	869.579	336.721	154.818	1262.757	330.757	94.038	987.153	243.815	41.449	794.870	206.475	62.336	630.233	297.386	160.279	836.202	261.075	224.090	382.504	329.395	247.274	37.022	315.170	319.340	55.249	166.944	302.126	5.214	318.931	490.159	1249.017	324.696	555.012	983.152	242.754	576.140	780.356	196.873	544.950	620.745	346.694	478.031	845.798	190.706	494.611	383.859	476.255	480.545	175.894	441.449	413.025	158.852	396.049	482.002	22.675
312	1.29583	125.398	331.888	1382.980	369.923	321.980	1284.083	402.786	326.648	869.714	334.137	154.144	1262.719	327.810	93.180	987.041	240.766	40.616	794.803	203.206	61.354	630.310	295.277	160.091	835.876	260.326	223.901	382.495	329.111	247.064	37.557	315.122	319.525	55.290	166.859	302.184	4.955	316.988	489.469	1249.083	323.237	554.745	983.503	241.301	575.975	780.588	195.341	544.798	620.798	345.034	477.675	845.856	185.852	495.188	385.952	468.864	479.928	174.945	436.043	411.958	158.674	386.160	481.556	21.886
313	1.30000	123.016	331.497	1382.730	367.645	321.378	1284.245	400.854	326.344	870.137	331.441	153.752	1262.703	324.710	92.396	987.119	237.539	39.722	795.187	200.385	60.561	630.246	293.286	159.857	835.625	259.551	223.689	382.471	329.052	247.071	37.689	315.087	319.456	55.310	166.820	302.174	4.751	315.060	489.037	1249.366	321.869	554.372	983.952	239.850	575.581	780.653	193.802	544.828	621.439	343.288	477.297	846.109	180.705	494.983	386.922	460.510	479.645	172.566	427.314	411.210	158.469	376.546	482.012	20.835
314	1.30417	120.571	331.407	1382.567	365.286	320.824	1284.198	399.085	325.949	870.378	328.956	153.419	1262.719	321.999	91.721	987.209	234.120	38.741	795.318	196.973	59.344	630.809	291.480	159.523	835.498	259.017	223.590	382.217	329.036	247.197	37.623	314.981	319.648	55.624	166.688	302.209	4.767	313.088	488.632	1249.524	320.372	553.997	983.990	238.353	575.371	781.163	192.205	544.425	621.640	341.538	476.989	846.299	175.769	494.837	387.669	452.687	479.042	170.036	418.827	411.193	156.332	366.712	481.702	21.615
315	1.30833	118.041	331.137	1382.422	363.004	320.286	1284.123	397.287	325.620	870.837	326.194	152.725	1262.731	319.066	91.112	987.474	230.825	37.932	795.386	193.670	58.455	630.910	289.731	159.469	835.586	258.331	223.290	382.161	329.031	247.438	37.793	314.566	319.704	55.343	166.659	302.130	4.621	311.203	488.117	1249.794	318.888	553.650	984.071	236.942	575.215	781.355	190.466	544.146	622.002	339.815	476.692	846.402	171.573	495.610	388.850	447.306	477.841	168.593	411.796	410.575	154.545	356.286	481.006	21.388
