NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:12:54	2615.30190401
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
97	0.40000	82.658	445.477	1383.146	-155.067	423.136	1275.592	-183.935	433.616	863.098	-105.301	592.564	1259.981	-81.923	661.886	986.095	36.945	702.842	806.986	94.450	666.374	649.912	-65.544	593.966	829.992	-70.696	526.114	378.027	-175.692	507.607	40.070	-164.772	433.933	53.404	-15.865	458.769	0.983	-105.352	253.700	1237.656	-111.681	197.668	969.245	-19.820	178.984	770.309	25.550	230.235	621.475	-132.926	278.788	839.477	98.574	273.355	408.346	4.601	284.971	64.844	36.184	354.575	78.103	168.626	292.364	21.142
98	0.40417	85.128	445.373	1382.747	-152.772	422.948	1275.659	-181.780	433.374	863.171	-103.087	592.548	1259.651	-79.424	661.560	986.006	39.832	702.399	807.017	97.466	665.456	649.911	-63.449	593.600	829.791	-69.929	525.802	378.280	-175.602	507.506	40.199	-164.738	433.840	53.544	-15.906	458.797	0.954	-102.852	253.487	1237.424	-109.336	197.536	969.154	-17.693	178.957	770.051	27.830	230.094	621.176	-130.486	278.395	839.642	100.641	273.419	408.065	13.306	282.753	63.509	44.573	353.598	75.893	178.179	290.852	21.300
99	0.40833	87.437	445.199	1382.047	-150.578	422.544	1275.778	-179.349	432.902	862.862	-100.903	592.360	1259.448	-76.875	661.000	985.463	42.688	701.935	807.101	100.400	664.725	649.988	-61.311	593.407	829.530	-68.912	525.689	378.392	-175.316	507.715	40.634	-164.370	433.796	53.623	-15.925	458.901	0.964	-100.504	253.472	1237.264	-107.219	197.466	968.915	-15.508	178.769	769.982	29.984	229.903	620.802	-128.196	277.817	839.574	102.506	273.355	407.935	22.445	281.176	61.362	52.716	351.551	75.345	188.574	290.645	23.474
100	0.41250	89.838	445.249	1381.774	-148.186	422.352	1275.627	-177.140	432.667	862.482	-98.731	592.194	1259.313	-74.245	660.982	985.326	45.279	701.343	807.029	103.440	664.304	650.424	-59.443	593.253	829.221	-68.294	525.934	377.521	-175.498	507.539	40.841	-164.248	433.625	53.741	-15.905	458.880	0.872	-98.271	253.181	1237.204	-104.892	197.376	968.664	-13.769	178.420	769.813	31.838	229.742	620.660	-125.395	277.735	839.624	104.040	273.162	407.685	31.058	279.036	60.658	59.135	350.082	71.951	197.074	288.482	24.673
101	0.41667	92.222	445.254	1381.573	-146.044	422.057	1275.572	-174.835	432.385	862.226	-96.690	592.040	1259.134	-71.648	661.182	985.127	47.945	700.665	806.921	106.137	663.179	650.383	-57.590	592.989	828.961	-68.468	525.955	375.043	-175.501	507.246	40.870	-164.281	433.450	54.069	-15.899	459.032	0.995	-95.918	252.826	1237.176	-102.662	197.236	968.475	-11.150	178.380	769.913	33.851	229.442	620.537	-123.144	277.180	839.659	106.134	273.281	407.219	40.472	277.518	58.859	69.325	348.199	72.867	206.343	287.143	24.802
102	0.42083	94.416	445.100	1381.327	-143.803	422.076	1275.491	-172.523	431.795	862.094	-94.485	591.839	1258.849	-69.367	660.398	984.405	50.734	699.897	806.711	108.893	662.458	650.510	-55.570	592.747	828.498	-68.633	525.976	374.800	-175.461	507.226	41.222	-164.125	433.289	54.099	-15.810	459.086	1.019	-93.605	252.610	1237.085	-100.378	196.953	968.341	-9.169	178.283	769.624	35.875	229.128	620.301	-120.428	276.730	839.458	107.862	273.325	406.889	48.689	275.509	58.513	77.409	347.296	71.583	215.860	286.192	27.034
103	0.42500	96.458	444.759	1380.906	-141.446	421.644	1275.346	-170.303	431.382	861.641	-92.486	591.618	1258.686	-66.935	660.013	984.258	53.402	699.286	806.618	111.710	661.568	650.687	-53.444	592.381	828.299	-67.830	525.756	373.700	-175.590	506.926	40.984	-163.900	433.461	53.958	-15.818	459.033	0.997	-91.362	252.231	1237.020	-98.118	196.676	968.222	-7.020	177.919	769.298	37.698	228.723	620.077	-117.546	276.422	839.196	109.435	273.135	406.859	56.908	273.774	57.749	84.765	345.075	69.819	224.233	284.395	27.648
104	0.42917	99.043	444.611	1380.732	-139.414	421.302	1275.199	-167.902	430.796	861.381	-90.363	591.374	1258.521	-64.503	659.509	984.096	56.121	698.581	806.359	114.457	660.880	650.258	-51.543	592.144	828.185	-67.763	525.701	372.659	-175.480	506.784	41.353	-163.010	433.244	54.837	-15.866	459.016	0.985	-89.091	251.798	1236.977	-95.882	196.402	968.354	-4.806	177.842	768.962	39.851	228.282	619.663	-114.864	276.064	838.913	111.047	273.081	406.674	64.877	272.307	55.739	92.426	343.415	70.036	232.395	282.900	28.235
105	0.43333	100.592	444.608	1380.389	-137.182	420.977	1275.083	-165.594	430.039	861.445	-88.377	591.125	1258.252	-62.121	659.296	983.491	58.653	697.911	805.806	117.175	660.064	649.938	-52.516	593.570	828.100	-66.016	525.608	373.031	-175.455	506.405	41.526	-163.158	432.615	55.300	-15.715	459.185	0.988	-86.684	251.592	1236.836	-93.448	196.295	967.966	-2.440	177.630	768.500	42.024	227.905	619.332	-112.173	275.882	838.629	112.885	273.182	406.331	72.059	270.576	54.734	99.697	342.109	69.695	240.696	282.173	29.982
106	0.43750	103.400	444.591	1380.000	-134.943	420.759	1274.941	-163.243	429.486	861.333	-86.277	591.001	1257.971	-59.828	658.847	983.311	61.123	697.245	805.563	119.841	659.200	649.696	-51.065	593.539	827.876	-62.118	525.741	373.486	-175.422	506.060	41.794	-162.921	432.346	55.472	-15.696	459.174	1.058	-84.230	251.429	1236.373	-91.126	196.125	967.896	-0.178	177.188	767.999	44.058	227.702	618.938	-109.167	275.478	838.104	114.294	273.062	406.414	80.205	269.489	52.486	105.657	340.797	67.416	249.334	281.652	32.130
107	0.44167	105.345	444.218	1379.721	-132.786	420.224	1274.696	-160.825	428.896	861.098	-84.305	590.706	1257.594	-57.440	658.276	982.964	63.557	696.643	805.478	122.420	658.415	649.461	-48.769	593.221	827.469	-61.562	525.507	373.613	-175.336	506.024	42.190	-162.596	432.156	55.438	-15.697	459.289	0.917	-82.015	251.080	1236.103	-88.721	195.825	967.753	2.294	176.793	767.832	46.347	227.221	618.395	-106.425	275.036	837.895	115.436	272.874	406.359	86.967	267.924	52.019	113.427	339.258	67.739	256.794	280.048	32.690
108	0.44583	107.733	444.145	1378.875	-130.543	420.053	1274.282	-158.491	427.912	861.245	-82.350	590.304	1257.354	-55.129	657.671	982.733	65.907	696.036	805.398	124.909	657.779	649.178	-47.554	593.416	827.293	-62.069	525.001	372.898	-175.305	505.717	42.325	-162.343	432.023	55.705	-15.712	459.294	0.963	-79.586	250.709	1236.073	-86.365	195.535	967.758	4.378	176.645	767.659	48.210	226.861	618.396	-103.775	274.759	837.870	116.871	272.526	405.842	94.102	266.284	51.744	120.250	337.863	69.063	264.583	278.775	33.912
109	0.45000	109.978	443.879	1378.615	-128.462	419.695	1274.174	-156.079	427.298	861.055	-80.416	590.073	1257.007	-52.886	657.126	982.716	68.203	695.405	805.016	127.311	656.924	648.958	-45.455	592.690	827.089	-58.993	525.028	373.025	-175.060	505.544	42.627	-162.144	431.906	55.676	-15.575	459.448	0.935	-77.374	250.430	1235.928	-84.006	195.246	967.507	6.726	176.632	767.506	50.409	226.510	617.910	-101.366	274.065	837.827	118.500	272.410	405.457	102.085	264.921	50.913	126.693	336.707	67.650	272.355	278.402	36.196
110	0.45417	112.296	443.809	1377.916	-126.149	419.227	1273.914	-153.709	426.589	860.844	-78.469	589.717	1256.764	-50.545	656.319	982.086	70.442	694.676	804.674	129.562	656.237	648.483	-43.484	592.309	827.179	-58.179	524.837	372.918	-175.062	505.293	42.990	-162.013	431.599	55.797	-15.597	459.487	0.953	-74.779	249.977	1235.702	-81.509	194.695	967.376	8.785	176.274	767.289	52.342	226.270	617.665	-98.649	273.488	837.811	119.914	272.260	404.876	109.180	263.385	51.363	133.005	335.437	66.805	279.285	276.969	36.699
111	0.45833	114.591	443.685	1377.466	-124.125	418.820	1273.800	-151.342	426.031	860.371	-76.610	589.451	1256.810	-48.185	655.858	982.081	72.618	693.952	804.453	131.867	655.407	648.469	-41.684	592.005	826.928	-57.147	524.566	372.637	-174.948	505.172	43.180	-161.847	431.497	56.106	-15.560	459.546	0.842	-72.360	249.617	1235.229	-78.909	194.525	967.161	11.051	175.952	767.054	54.716	226.044	617.425	-96.105	272.923	837.598	121.746	272.296	404.311	115.598	262.306	51.640	139.643	334.349	66.191	286.357	276.437	37.724
112	0.46250	116.716	443.355	1376.745	-121.858	418.341	1273.506	-148.827	425.411	860.320	-74.850	588.997	1256.562	-45.846	655.178	981.821	74.949	693.311	803.911	134.051	654.619	648.021	-39.508	591.511	826.601	-55.909	524.425	372.848	-174.808	504.942	43.470	-161.501	431.374	56.126	-15.531	459.603	0.795	-69.579	249.464	1234.894	-76.425	194.535	966.754	13.069	175.537	766.823	56.737	225.761	617.198	-93.229	272.559	837.389	123.114	271.940	403.901	122.825	261.600	50.301	147.139	333.497	66.968	293.573	276.248	39.843
113	0.46667	119.065	443.502	1376.723	-119.672	417.928	1273.196	-146.340	424.941	860.002	-72.954	588.574	1256.395	-43.717	654.619	981.412	77.099	692.628	803.537	135.997	653.970	647.911	-37.401	591.039	826.622	-54.936	524.457	372.747	-174.876	504.768	43.745	-161.171	431.176	56.318	-15.514	459.633	0.904	-67.292	248.988	1234.747	-73.671	193.820	966.355	15.243	175.236	766.764	58.850	225.314	616.971	-90.230	272.276	836.631	124.323	271.653	403.460	128.828	260.762	50.080	152.874	332.096	67.870	300.438	275.813	41.786
114	0.47083	121.348	443.553	1376.296	-117.401	417.415	1273.056	-143.937	424.235	859.744	-71.216	588.121	1256.126	-41.312	653.775	981.182	79.357	691.760	803.002	138.126	653.124	647.199	-35.267	590.602	826.582	-54.237	524.708	372.306	-174.498	504.759	44.119	-161.088	431.065	56.489	-15.451	459.729	0.851	-64.588	248.623	1234.430	-71.175	193.356	966.104	17.447	174.867	766.682	60.924	225.007	616.672	-87.314	271.798	836.243	125.658	271.360	403.074	134.989	259.222	50.059	158.085	331.239	66.912	306.877	274.991	42.884
115	0.47500	123.536	443.305	1376.233	-115.268	416.954	1272.765	-141.546	423.447	859.491	-69.186	587.681	1255.967	-39.095	653.031	980.736	81.554	691.093	802.407	140.274	652.290	646.796	-33.327	590.179	826.402	-53.540	524.769	372.483	-174.419	504.560	44.327	-160.916	430.902	56.626	-15.436	459.744	0.941	-62.176	248.205	1234.147	-68.845	193.174	966.063	19.594	174.352	766.412	62.994	224.902	616.213	-84.644	271.299	836.099	127.117	271.031	402.454	141.513	257.973	50.486	163.295	330.887	65.573	313.071	274.410	43.733
116	0.47917	125.665	443.171	1376.015	-113.091	416.490	1272.428	-138.896	422.943	859.463	-67.389	587.123	1255.810	-36.946	652.414	980.296	83.656	690.394	801.740	142.168	651.575	646.504	-31.082	589.599	826.414	-52.721	524.578	372.681	-174.256	504.498	44.875	-160.495	430.947	57.032	-15.493	459.724	0.962	-59.536	247.923	1234.081	-66.165	192.879	966.097	22.068	174.230	765.921	65.518	224.341	615.705	-81.929	270.741	835.583	128.304	270.585	402.070	147.770	257.101	50.228	169.203	329.706	65.918	319.527	274.198	46.167
117	0.48333	127.979	443.000	1375.719	-110.743	415.954	1272.094	-136.433	422.171	859.243	-65.439	586.749	1255.460	-34.690	651.619	979.971	85.600	689.740	801.415	144.011	650.799	646.266	-28.899	589.149	826.171	-51.572	524.442	372.963	-174.102	504.458	45.118	-160.030	430.892	57.663	-15.403	459.795	0.824	-57.011	247.331	1233.901	-63.647	192.425	965.736	24.401	174.063	765.498	66.938	223.956	615.140	-79.000	269.929	835.402	129.350	270.462	401.681	153.578	256.078	50.499	176.147	328.967	67.415	325.472	273.612	47.375
118	0.48750	130.277	442.730	1375.637	-108.510	415.407	1272.083	-134.001	421.320	859.142	-63.608	586.261	1255.245	-32.401	650.923	979.602	87.569	688.914	801.153	145.862	649.981	645.917	-26.784	588.383	825.907	-50.729	524.310	373.172	-173.734	504.393	45.730	-160.101	430.758	57.848	-15.434	459.878	0.833	-54.625	246.674	1233.762	-61.316	191.898	965.904	26.837	173.734	765.119	69.155	223.630	614.833	-76.101	269.512	835.015	130.401	269.883	401.778	158.428	255.225	50.114	182.383	328.691	67.938	331.404	273.886	48.911
119	0.49167	132.397	442.634	1375.352	-106.319	415.088	1271.724	-131.552	420.686	858.917	-61.643	585.887	1254.974	-30.350	650.206	979.127	89.533	688.231	800.814	147.624	649.364	645.427	-24.512	588.127	825.817	-48.669	523.875	374.114	-173.454	504.434	45.971	-159.883	430.689	58.693	-15.287	460.001	0.756	-52.080	246.397	1233.714	-58.666	191.462	965.733	29.033	173.373	764.904	71.215	223.251	614.583	-73.577	269.028	834.650	131.434	269.840	401.750	164.829	255.025	49.726	190.710	331.172	72.109	336.888	273.469	50.059
120	0.49583	134.518	442.290	1375.195	-104.038	414.381	1271.484	-129.013	420.030	858.743	-59.732	585.409	1254.663	-28.309	649.339	978.616	91.384	687.602	800.726	149.518	648.284	645.014	-22.488	587.663	825.869	-45.702	523.329	374.020	-173.227	504.437	46.645	-159.290	430.917	58.986	-15.262	460.004	0.831	-49.515	245.801	1233.589	-56.001	191.117	965.632	31.334	172.953	764.663	73.298	222.850	614.254	-70.852	268.382	834.752	132.600	269.083	401.570	170.833	254.766	49.452	195.406	330.300	71.875	342.869	274.235	53.052
121	0.50000	136.760	442.245	1375.090	-101.731	413.759	1271.459	-126.478	419.118	858.513	-57.683	584.942	1254.474	-25.993	648.471	978.556	93.324	686.829	800.478	151.092	647.651	644.596	-20.395	587.271	825.789	-44.522	523.150	374.263	-173.067	504.488	46.900	-159.289	431.032	59.234	-15.256	459.995	0.696	-46.964	245.466	1233.586	-53.526	190.778	965.671	33.695	172.497	764.487	75.467	222.511	613.974	-68.135	267.590	834.508	133.838	268.655	401.155	175.672	254.256	49.700	200.046	329.149	71.754	347.623	273.830	54.052
122	0.50417	139.255	442.147	1374.496	-99.552	413.223	1271.099	-123.990	418.168	858.881	-55.885	584.264	1254.266	-23.930	647.806	977.996	94.998	685.945	799.885	152.779	646.687	644.131	-18.220	586.695	825.658	-43.109	522.874	374.230	-172.925	504.503	47.287	-158.676	430.962	59.372	-15.294	459.983	0.724	-44.385	244.907	1233.458	-51.110	190.011	965.611	35.997	172.265	764.382	77.647	222.128	613.789	-65.701	266.827	834.571	135.292	268.325	400.430	179.826	253.302	50.069	204.277	328.634	72.821	352.599	273.638	55.639
123	0.50833	141.660	441.744	1374.696	-97.144	412.546	1270.832	-121.463	417.459	858.644	-53.869	583.739	1253.993	-21.531	647.171	978.096	96.858	685.234	799.674	154.486	645.633	643.146	-15.896	586.251	825.685	-41.102	522.701	374.217	-173.073	504.390	47.495	-158.626	431.000	59.704	-15.348	459.953	0.960	-41.587	244.454	1233.217	-48.227	189.550	965.361	38.293	171.799	764.261	79.816	221.726	613.720	-63.136	266.024	834.555	136.611	268.006	400.118	185.033	252.487	50.822	205.462	325.583	68.169	357.580	273.790	57.845
124	0.51250	143.662	441.536	1374.109	-94.983	411.857	1270.711	-118.927	416.818	858.487	-51.869	583.208	1253.773	-19.609	646.082	977.431	98.611	684.291	799.013	156.034	644.792	642.070	-13.849	585.822	825.741	-39.569	522.453	374.787	-172.761	504.428	47.796	-158.367	431.006	59.844	-15.198	460.071	0.815	-39.088	243.852	1233.122	-45.876	189.089	965.259	40.851	171.602	763.966	81.884	221.430	613.883	-60.323	265.392	834.079	137.949	267.532	399.629	189.335	251.697	51.161	210.587	324.671	69.295	362.376	273.974	59.428
125	0.51667	146.166	441.280	1374.056	-92.731	411.267	1270.509	-116.311	416.119	858.471	-49.916	582.549	1253.541	-17.740	645.171	977.041	100.460	683.479	798.288	157.862	644.093	641.356	-11.571	585.317	825.708	-38.185	522.264	374.504	-172.387	504.395	48.106	-158.148	431.093	59.966	-15.188	460.095	0.792	-36.513	243.209	1233.240	-43.016	188.683	965.172	43.312	171.097	763.791	84.270	221.198	613.632	-57.493	264.976	833.639	139.394	267.149	399.352	194.955	251.652	50.600	213.927	324.581	69.979	366.606	274.234	60.472
126	0.52083	148.518	440.963	1374.131	-90.273	410.600	1270.219	-113.846	415.487	858.074	-47.903	581.981	1253.284	-15.635	644.432	976.744	102.255	682.639	797.591	159.368	643.652	640.853	-9.338	584.625	825.801	-34.490	521.755	375.464	-172.345	504.437	48.480	-157.942	431.224	59.991	-15.242	460.074	0.890	-33.863	242.490	1233.169	-40.274	188.123	964.907	46.067	170.697	763.611	86.410	220.950	613.242	-54.857	264.378	833.243	140.829	266.649	398.869	199.187	251.442	50.673	218.889	324.130	70.710	370.768	274.346	61.083
127	0.52500	150.616	440.700	1373.880	-87.932	409.992	1270.221	-111.170	414.819	857.888	-45.836	581.406	1252.950	-13.693	643.450	976.182	103.991	681.811	797.055	160.691	642.927	640.401	-6.642	583.874	825.960	-32.859	521.631	375.517	-171.987	504.540	49.499	-157.665	431.115	60.759	-15.091	460.168	0.815	-31.329	241.914	1232.971	-37.511	187.709	964.342	48.526	170.346	763.171	88.801	220.817	613.372	-52.010	263.709	832.940	142.489	266.279	398.375	203.169	251.345	51.413	221.980	323.331	71.605	374.748	274.686	62.333
128	0.52917	153.001	440.455	1373.890	-85.511	409.266	1270.164	-108.570	414.220	857.759	-43.804	580.914	1252.798	-11.687	642.557	975.997	105.645	681.003	796.468	162.070	642.166	640.066	-4.011	583.272	826.246	-31.093	521.390	374.966	-171.580	504.677	50.042	-157.220	431.068	61.025	-15.139	460.114	0.739	-28.668	241.381	1232.983	-34.704	187.195	964.437	50.857	169.706	763.021	91.262	220.704	613.037	-49.384	263.233	832.515	143.830	265.803	397.894	206.565	250.749	51.453	225.279	323.281	70.416	378.451	274.861	63.482
129	0.53333	155.444	440.235	1373.664	-83.107	408.417	1270.096	-106.029	413.657	857.617	-41.705	580.246	1252.531	-9.705	641.494	975.811	107.149	680.221	796.273	163.392	641.480	639.878	-1.618	582.544	826.326	-29.780	521.094	374.482	-171.382	504.849	50.699	-157.060	431.115	61.351	-15.097	460.108	0.637	-26.026	240.691	1232.934	-32.163	186.417	964.509	53.545	169.270	762.682	93.830	220.462	612.829	-46.894	262.204	832.100	145.622	265.483	397.122	209.829	250.133	51.452	228.398	323.126	70.313	382.124	275.415	64.848
130	0.53750	157.576	439.983	1373.798	-80.725	407.833	1269.887	-103.454	412.603	857.326	-39.730	579.550	1252.326	-7.800	640.608	975.352	108.825	679.403	795.806	164.774	640.429	639.127	0.871	581.901	826.426	-28.026	521.045	374.513	-171.114	504.955	51.041	-157.080	431.145	61.872	-15.009	460.287	0.680	-23.406	239.906	1232.808	-29.390	185.511	964.515	56.434	169.172	762.326	95.945	220.027	612.241	-44.391	261.523	831.928	146.847	264.894	397.153	213.272	250.016	50.923	231.107	322.871	70.236	385.471	275.711	65.732
131	0.54167	159.859	439.700	1373.431	-78.277	406.897	1269.867	-100.779	411.797	857.241	-37.593	578.836	1252.215	-5.912	639.696	975.186	110.246	678.721	795.437	165.986	639.476	638.648	3.543	581.248	826.426	-26.289	520.622	373.940	-170.821	505.097	51.439	-156.667	431.219	62.170	-15.089	460.158	0.744	-20.982	239.148	1232.707	-26.728	185.066	964.277	58.575	168.548	762.258	98.755	219.834	611.988	-41.748	261.135	831.679	148.102	264.338	397.260	217.134	249.853	50.709	233.938	322.423	69.901	388.413	275.848	65.750
132	0.54583	162.578	439.564	1373.611	-75.875	406.164	1270.023	-98.218	411.353	857.088	-35.501	578.223	1252.074	-3.972	638.665	974.971	111.613	677.941	794.924	167.184	638.681	638.049	5.870	580.537	826.151	-24.191	520.478	372.974	-170.608	505.158	52.016	-156.472	431.344	62.198	-15.018	460.264	0.557	-18.235	238.499	1232.766	-24.039	184.445	964.301	61.064	167.988	762.107	100.708	219.350	611.654	-38.818	260.577	831.411	149.374	263.722	397.334	220.079	249.803	50.253	236.932	322.243	70.021	391.221	275.967	66.086
133	0.55000	165.006	439.476	1373.588	-73.454	405.337	1269.905	-95.479	410.674	857.034	-33.329	577.525	1251.840	-2.101	637.809	974.736	113.164	676.900	794.210	168.413	637.751	637.524	8.664	579.615	826.204	-23.108	520.450	372.940	-170.484	505.255	53.064	-156.379	431.435	62.626	-14.964	460.295	0.480	-15.553	237.863	1232.746	-21.209	183.915	964.377	63.608	167.338	761.927	103.364	218.947	611.392	-36.825	259.429	831.833	151.080	263.400	396.880	222.818	249.345	50.354	239.818	322.070	69.663	393.971	276.086	66.217
134	0.55417	167.115	438.970	1373.520	-71.070	404.400	1269.994	-92.811	409.975	856.931	-31.123	576.714	1251.608	-0.153	636.644	974.442	114.642	676.201	793.627	169.470	636.697	636.619	11.171	578.958	825.778	-22.189	520.750	372.624	-170.091	505.689	53.639	-156.412	431.537	63.509	-15.041	460.186	0.610	-12.850	237.112	1232.638	-18.467	183.197	964.289	66.350	167.005	761.775	105.832	218.605	611.027	-34.126	258.670	831.926	152.822	262.898	396.926	225.090	249.128	50.128	243.160	321.984	69.375	396.379	276.059	66.155
135	0.55833	169.495	438.706	1373.698	-68.513	403.754	1269.777	-89.992	408.971	857.200	-28.950	575.936	1251.512	1.766	635.504	974.048	116.145	675.224	792.908	170.724	635.816	635.792	15.174	577.360	825.930	-21.155	520.491	372.829	-169.400	505.887	54.648	-155.755	431.583	63.826	-15.011	460.193	0.652	-10.080	236.458	1232.746	-15.773	182.276	964.422	68.788	166.443	761.801	108.101	218.046	610.974	-31.387	258.012	831.595	154.641	262.400	396.095	227.360	248.755	50.378	245.092	321.787	69.844	398.671	275.948	66.523
136	0.56250	171.927	438.399	1373.800	-66.152	402.959	1269.648	-87.540	407.920	857.400	-26.623	575.320	1251.209	3.562	634.673	973.889	117.424	674.222	792.500	171.835	634.857	635.051	19.661	575.510	826.241	-20.070	520.297	373.049	-169.108	506.135	55.602	-155.619	431.668	64.726	-14.962	460.298	0.666	-7.424	235.780	1232.600	-12.999	181.628	964.316	71.430	165.550	761.667	110.011	217.535	610.974	-28.710	257.129	831.455	156.537	261.750	395.621	229.118	248.484	50.251	247.145	321.560	69.852	400.475	275.818	66.649
137	0.56667	174.304	438.193	1373.893	-63.590	402.124	1269.513	-84.929	407.009	857.459	-24.396	574.463	1250.922	5.442	633.854	973.896	118.923	673.533	791.937	172.990	634.293	634.641	22.402	574.859	826.426	-18.971	520.005	373.077	-168.723	506.244	56.128	-154.635	432.095	65.956	-15.017	460.187	0.501	-4.635	235.079	1232.491	-10.298	181.002	964.188	73.820	164.985	761.502	112.348	217.032	610.844	-25.746	256.442	831.069	158.456	261.257	395.312	230.819	248.111	49.944	249.742	321.534	69.883	402.436	275.361	66.365
138	0.57083	176.635	437.805	1373.999	-61.027	401.383	1269.358	-82.222	406.326	857.279	-22.141	573.638	1250.813	7.428	632.812	973.844	120.322	672.530	791.241	173.628	633.302	634.083	25.183	573.886	826.790	-17.554	519.616	373.134	-168.559	506.316	56.565	-153.896	432.849	66.948	-14.910	460.275	0.661	-1.765	234.480	1232.453	-7.317	180.093	964.383	76.524	164.383	761.515	114.797	216.533	610.860	-23.081	255.478	831.266	160.418	260.760	394.969	232.733	247.878	49.869	251.325	321.269	70.011	403.955	275.128	66.009
139	0.57500	179.051	437.355	1374.044	-58.455	400.753	1269.071	-79.550	405.400	857.077	-19.781	572.829	1250.369	9.148	631.647	973.462	121.611	671.714	790.963	174.566	632.637	633.810	27.594	573.200	826.686	-16.414	519.477	373.075	-168.240	506.423	57.133	-153.171	433.100	67.574	-14.927	460.332	0.602	0.764	233.612	1232.490	-4.363	179.408	964.263	79.350	163.794	761.424	117.241	215.752	610.825	-20.339	254.620	831.119	162.412	260.320	394.567	234.101	247.943	49.118	252.393	321.042	69.632	405.583	274.738	65.754
140	0.57917	181.513	436.920	1374.197	-56.073	399.880	1268.972	-76.970	404.660	857.057	-17.544	571.951	1250.469	11.071	630.748	973.415	122.738	670.854	790.598	175.326	631.817	633.402	29.993	572.385	826.691	-14.831	519.490	372.592	-167.991	506.442	57.472	-152.535	433.434	68.323	-14.907	460.212	0.508	3.357	232.681	1232.582	-1.490	178.733	963.913	82.255	163.235	761.280	119.564	215.211	610.888	-18.005	253.818	831.051	164.758	260.141	393.842	235.665	247.963	48.242	253.392	320.908	68.980	407.013	274.444	65.178
141	0.58333	183.777	436.459	1374.283	-53.403	399.002	1269.035	-74.140	403.996	856.800	-15.099	571.105	1250.058	12.855	629.647	973.334	123.768	670.307	790.240	176.178	631.018	632.757	32.737	571.344	826.785	-13.683	519.325	372.835	-167.811	506.582	57.967	-151.937	433.794	68.722	-14.847	460.209	0.403	6.026	231.868	1232.716	1.420	178.085	963.746	85.152	162.781	760.988	122.273	214.620	610.835	-14.482	252.785	830.363	166.693	259.644	393.570	236.803	248.039	47.084	254.446	320.504	68.309	408.048	274.037	63.698
142	0.58750	186.095	436.088	1374.404	-50.852	398.299	1268.599	-71.247	402.964	856.816	-12.699	570.236	1249.826	14.731	628.642	973.096	125.069	669.403	789.936	176.958	630.189	632.119	35.563	570.516	826.911	-11.313	518.590	373.004	-167.356	506.971	58.816	-151.736	433.706	69.113	-14.841	460.125	0.437	8.712	231.109	1232.769	4.517	177.360	963.544	88.009	162.220	760.735	124.735	213.955	610.879	-11.697	251.991	830.379	169.019	259.266	393.419	237.627	247.797	46.792	255.288	320.412	67.373	409.180	273.994	62.690
143	0.59167	188.381	435.562	1374.542	-48.282	397.458	1268.582	-68.616	402.313	856.666	-10.295	569.390	1249.778	16.423	627.550	972.655	126.151	668.620	789.695	177.651	629.329	631.589	38.059	569.849	826.724	-9.340	518.446	373.071	-166.869	507.297	59.739	-151.698	433.669	69.672	-14.778	460.243	0.627	11.302	230.386	1232.828	7.435	176.600	963.562	90.778	161.391	760.856	127.137	213.222	610.760	-8.852	251.240	830.048	171.199	258.951	393.043	238.193	247.600	46.063	255.204	320.678	65.748	409.891	273.435	61.079
144	0.59583	190.912	435.033	1374.675	-45.645	396.627	1268.481	-65.916	401.255	856.644	-7.796	568.525	1249.458	18.351	626.497	972.905	127.309	667.806	789.248	178.445	628.435	630.766	40.580	569.058	826.512	-8.107	518.177	373.194	-166.249	507.638	60.443	-151.299	433.995	69.805	-14.925	459.920	0.475	13.937	229.302	1232.986	10.286	175.695	963.238	93.560	160.642	760.927	129.647	212.502	610.374	-6.232	250.360	829.932	173.489	258.422	393.106	239.114	247.483	45.290	256.304	320.565	64.735	410.910	273.705	59.818
