NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:09:38	2418.53507722
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
11	0.04167	992.406	291.942	1394.257	1224.618	320.649	1278.694	0.000	0.000	0.000	1189.445	156.091	1254.635	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1169.746	488.276	1242.146	1177.558	557.893	978.426	1075.089	570.815	783.093	1034.844	514.102	634.023	0.000	0.000	0.000	953.201	475.193	418.360	1117.121	456.701	102.623	1083.909	387.597	108.460	962.762	452.266	25.474
12	0.04583	989.956	291.906	1394.198	1222.163	320.616	1278.691	0.000	0.000	0.000	1186.897	156.189	1254.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1167.615	488.149	1242.008	1176.863	557.990	978.673	1073.291	570.679	782.628	1032.808	514.293	633.914	0.000	0.000	0.000	949.924	475.173	418.866	1105.665	453.793	96.071	1073.326	388.775	104.218	950.202	454.495	27.790
13	0.05000	987.348	292.474	1393.865	1219.950	320.579	1278.415	0.000	0.000	0.000	1184.095	156.160	1254.301	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1165.531	488.230	1241.557	1175.215	557.799	978.584	1071.695	570.939	782.102	1030.792	514.524	633.626	0.000	0.000	0.000	947.519	475.349	419.514	1094.723	457.543	94.810	1060.000	386.647	102.907	937.283	454.741	28.533
14	0.05417	984.944	292.749	1393.717	1217.375	320.460	1278.024	0.000	0.000	0.000	1181.919	156.182	1254.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1163.248	488.133	1241.342	1173.751	557.632	978.433	1069.881	571.081	781.738	1028.997	514.669	633.280	0.000	0.000	0.000	944.431	475.941	420.408	1084.096	461.851	93.743	1052.503	391.523	97.462	924.284	454.883	28.136
15	0.05833	982.401	292.601	1393.473	1215.012	320.455	1277.719	0.000	0.000	0.000	1179.313	156.213	1253.813	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1161.184	488.286	1240.871	1172.081	557.683	978.249	1068.172	571.384	781.542	1026.874	514.856	632.860	0.000	0.000	0.000	942.126	475.883	419.688	1072.829	460.499	86.962	1040.561	391.450	97.499	911.681	454.134	28.101
16	0.06250	979.888	292.727	1393.219	1212.648	320.546	1277.472	0.000	0.000	0.000	1176.775	156.181	1253.698	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1158.890	488.114	1240.809	1170.216	557.934	977.649	1066.481	571.599	781.169	1025.133	514.877	632.484	0.000	0.000	0.000	939.025	476.319	420.735	1062.007	464.545	86.108	1027.712	389.834	95.187	899.311	456.452	29.916
17	0.06667	977.424	292.923	1393.053	1210.243	320.559	1277.149	0.000	0.000	0.000	1174.553	156.337	1253.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1157.118	488.185	1240.319	1168.532	557.867	977.320	1064.770	571.869	780.886	1023.358	515.229	632.185	0.000	0.000	0.000	936.036	476.751	420.825	1050.360	461.930	79.905	1018.185	392.139	91.506	887.094	457.286	31.384
18	0.07083	974.909	293.058	1392.747	1207.810	320.703	1276.817	0.000	0.000	0.000	1171.842	156.271	1253.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1154.856	488.371	1240.106	1166.610	557.950	976.823	1063.094	572.260	780.332	1021.497	515.552	632.056	0.000	0.000	0.000	933.810	476.816	421.147	1039.589	465.517	79.145	1008.907	394.737	89.027	874.810	457.473	32.307
19	0.07500	972.545	293.742	1392.602	1205.342	320.835	1276.492	0.000	0.000	0.000	1169.203	156.454	1253.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1152.516	488.420	1239.677	1164.312	558.184	976.105	1061.355	572.505	780.204	1019.821	516.001	631.799	0.000	0.000	0.000	930.602	477.408	420.918	1028.879	469.915	79.485	996.802	394.000	90.316	862.648	457.158	33.538
20	0.07917	969.999	293.755	1392.078	1202.592	320.901	1276.156	0.000	0.000	0.000	1166.927	156.717	1252.829	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1150.447	488.340	1239.397	1162.701	558.281	975.789	1059.590	572.834	779.977	1017.924	516.340	631.574	0.000	0.000	0.000	928.284	478.141	420.487	1017.375	467.364	73.790	989.627	400.386	87.269	850.719	457.137	33.039
21	0.08333	967.467	293.875	1391.731	1200.389	321.019	1275.809	0.000	0.000	0.000	1164.597	156.711	1252.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1148.025	488.397	1238.872	1160.527	558.469	975.195	1057.970	573.184	779.664	1015.985	516.616	631.229	0.000	0.000	0.000	925.150	479.152	418.927	1006.912	471.375	73.687	977.807	398.673	84.822	839.525	458.806	35.344
22	0.08750	965.050	294.072	1391.350	1197.875	321.191	1275.299	0.000	0.000	0.000	1162.131	156.885	1252.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1145.505	488.498	1238.298	1158.426	558.608	974.772	1056.281	573.531	779.471	1014.282	517.168	630.919	0.000	0.000	0.000	922.959	479.611	418.234	995.842	470.366	69.666	966.972	399.485	85.531	828.136	459.682	37.168
23	0.09167	962.346	294.157	1390.776	1195.281	321.238	1274.972	0.000	0.000	0.000	1159.782	157.133	1251.859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1143.151	488.777	1237.557	1156.341	558.975	974.017	1054.452	573.902	779.293	1012.510	517.593	630.652	0.000	0.000	0.000	921.629	479.395	417.422	985.267	471.862	67.841	955.160	398.544	85.713	817.032	459.357	37.348
24	0.09583	959.904	294.520	1390.294	1193.142	321.367	1274.476	0.000	0.000	0.000	1157.321	157.217	1251.546	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1140.467	489.121	1237.026	1153.997	559.065	973.132	1052.789	574.325	778.872	1010.854	518.127	629.835	0.000	0.000	0.000	920.146	479.251	417.371	975.285	475.247	67.894	948.606	403.731	79.998	806.078	459.590	37.629
25	0.10000	957.461	294.803	1389.561	1190.513	321.610	1273.921	0.000	0.000	0.000	1154.704	157.582	1250.952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1138.024	489.123	1236.467	1152.647	559.147	973.203	1050.968	574.381	778.255	1008.963	518.690	629.493	0.000	0.000	0.000	918.754	479.026	417.446	965.514	478.855	68.363	938.143	403.391	80.695	795.473	459.784	38.288
26	0.10417	954.918	294.930	1388.945	1187.907	321.796	1273.695	0.000	0.000	0.000	1152.333	157.858	1250.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1135.733	489.281	1236.205	1150.907	559.195	973.049	1049.085	574.721	777.542	1007.228	519.368	628.622	0.000	0.000	0.000	917.447	478.673	417.405	954.814	475.855	62.890	929.006	405.570	81.435	785.371	460.206	38.758
27	0.10833	952.320	295.148	1388.407	1185.634	322.050	1273.285	0.000	0.000	0.000	1149.757	157.802	1250.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1133.224	489.504	1235.716	1149.862	559.311	972.763	1047.177	574.831	777.087	1005.372	519.866	628.038	0.000	0.000	0.000	916.332	478.715	417.255	945.399	478.862	63.066	915.668	403.368	80.180	775.231	460.196	38.889
28	0.11250	949.718	295.229	1387.806	1183.089	322.267	1272.799	0.000	0.000	0.000	1147.313	157.940	1249.547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1130.757	489.695	1235.477	1146.844	559.690	971.798	1045.328	575.024	776.521	1003.497	520.237	627.024	0.000	0.000	0.000	913.764	478.810	416.912	936.420	482.589	63.925	910.764	408.269	77.782	765.617	460.413	39.540
29	0.11667	947.153	295.547	1387.381	1180.700	322.482	1272.273	0.000	0.000	0.000	1144.659	158.223	1248.849	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1128.823	489.926	1235.050	1144.911	559.939	971.418	1043.311	575.131	775.807	1001.533	520.181	626.282	0.000	0.000	0.000	911.953	479.184	416.449	926.627	479.729	59.575	901.938	409.469	77.010	756.285	460.169	40.033
30	0.12083	944.630	295.473	1386.793	1178.301	322.712	1271.760	0.000	0.000	0.000	1142.510	158.466	1248.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1126.279	490.122	1234.658	1143.487	559.986	971.208	1041.603	575.683	775.414	999.919	520.251	625.385	0.000	0.000	0.000	909.868	479.288	416.123	917.989	481.453	59.462	894.434	409.851	79.133	747.260	460.785	40.375
31	0.12500	942.136	295.972	1386.468	1175.755	323.046	1271.179	0.000	0.000	0.000	1140.118	158.713	1248.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1123.856	490.370	1234.142	1141.809	560.029	970.705	1039.744	576.121	774.815	997.977	520.698	625.114	0.000	0.000	0.000	907.793	479.298	415.455	909.646	484.432	60.555	886.639	412.117	77.016	738.862	461.193	41.813
32	0.12917	939.677	296.246	1385.787	1173.222	323.260	1270.744	0.000	0.000	0.000	1137.650	158.977	1247.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1121.414	490.643	1233.294	1139.523	560.364	970.257	1037.828	576.627	774.415	996.195	521.255	624.832	0.000	0.000	0.000	905.559	477.943	413.746	901.525	486.353	61.278	878.792	413.356	77.585	730.733	460.917	42.851
33	0.13333	937.134	296.120	1385.312	1170.700	323.655	1269.998	0.000	0.000	0.000	1135.569	159.293	1247.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1118.431	491.120	1232.331	1137.765	560.439	969.819	1036.022	577.189	773.884	994.031	521.595	624.389	0.000	0.000	0.000	903.527	477.747	413.280	894.086	488.923	62.389	871.721	414.605	77.444	722.733	460.954	44.444
34	0.13750	934.564	296.494	1384.697	1168.354	323.969	1269.363	0.000	0.000	0.000	1133.409	159.562	1246.721	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1116.087	491.270	1231.845	1135.297	560.782	968.986	1034.167	577.660	773.373	992.287	522.316	624.168	0.000	0.000	0.000	901.558	477.657	412.324	886.299	488.163	59.851	864.397	415.688	76.804	715.289	460.614	45.322
35	0.14167	932.108	296.775	1384.069	1165.924	324.128	1268.949	0.000	0.000	0.000	1130.950	159.863	1246.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1113.917	491.449	1231.451	1133.077	561.143	968.610	1032.194	578.081	772.977	990.309	522.542	623.596	0.000	0.000	0.000	899.456	477.645	411.770	879.088	489.005	59.190	858.389	416.847	74.653	707.728	460.393	45.897
36	0.14583	929.479	297.383	1383.261	1163.396	324.414	1268.475	0.000	0.000	0.000	1128.522	160.261	1245.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1111.507	491.772	1230.932	1131.398	561.322	968.500	1030.132	578.499	772.301	988.199	523.005	623.452	0.000	0.000	0.000	897.469	477.973	411.249	872.598	490.838	59.630	852.139	417.713	75.895	700.982	460.203	47.247
37	0.15000	926.946	297.472	1382.651	1160.895	324.856	1267.908	0.000	0.000	0.000	1126.220	160.527	1245.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1109.018	492.130	1230.617	1129.478	561.532	968.210	1028.202	579.099	771.870	986.247	523.652	623.254	0.000	0.000	0.000	895.714	478.231	410.866	866.344	492.769	60.283	846.132	418.643	76.356	694.378	459.791	47.961
38	0.15417	924.359	298.017	1382.104	1158.256	325.253	1267.536	0.000	0.000	0.000	1123.731	160.834	1244.367	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1106.994	492.288	1230.230	1127.494	561.853	967.731	1026.292	579.627	771.427	984.163	524.278	622.872	0.000	0.000	0.000	893.841	478.888	410.480	860.341	494.617	61.156	840.624	419.623	77.262	687.807	459.737	48.421
39	0.15833	921.783	298.211	1381.608	1156.064	325.582	1267.234	0.000	0.000	0.000	1121.631	161.239	1243.767	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1104.208	492.819	1229.598	1125.283	562.376	967.131	1024.280	580.147	770.810	982.025	524.761	622.177	0.000	0.000	0.000	891.924	479.432	409.949	854.193	494.727	61.336	835.381	420.329	76.243	681.894	460.767	49.654
40	0.16250	919.206	298.365	1381.199	1153.711	325.966	1266.694	0.000	0.000	0.000	1119.115	161.536	1243.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1102.003	492.886	1229.002	1122.752	562.835	966.299	1022.143	580.504	770.142	979.846	525.276	621.084	0.000	0.000	0.000	890.190	479.792	409.497	848.093	493.455	60.014	829.917	420.609	77.430	676.144	460.885	50.226
41	0.16667	916.596	298.797	1380.747	1151.095	326.330	1266.358	1190.735	329.841	851.299	1116.712	162.061	1242.577	0.000	0.000	0.000	1043.385	34.181	777.761	1006.522	56.334	614.342	1082.986	162.024	819.587	1118.837	229.487	366.457	0.000	0.000	0.000	1097.864	302.175	1.122	0.000	0.000	0.000	1099.706	493.389	1228.436	1120.259	563.232	965.665	1020.077	581.051	769.558	977.757	525.419	619.938	1122.985	478.983	820.820	888.288	480.405	409.007	842.683	492.809	58.480	824.220	421.420	76.913	670.693	461.920	50.934
42	0.17083	914.042	299.196	1380.424	1148.552	326.734	1265.840	1187.917	330.350	850.935	1114.285	162.305	1241.962	0.000	0.000	0.000	1040.629	34.308	777.088	1003.565	56.294	613.403	1080.651	162.478	819.317	1117.110	230.024	366.153	0.000	0.000	0.000	1097.964	302.215	1.040	0.000	0.000	0.000	1097.079	493.794	1227.779	1117.934	563.680	965.103	1017.829	581.121	768.756	975.594	525.684	618.806	1118.563	479.790	819.452	886.717	480.768	408.477	837.294	492.673	57.482	821.166	420.630	78.332	665.551	462.637	51.324
43	0.17500	911.500	299.386	1379.927	1145.932	327.129	1265.423	1184.948	330.925	850.483	1111.726	162.644	1241.495	0.000	0.000	0.000	1037.554	34.614	776.237	1000.706	56.630	613.010	1077.821	163.009	818.861	1115.243	230.271	365.978	0.000	0.000	0.000	1097.960	301.980	0.952	0.000	0.000	0.000	1094.324	494.342	1226.815	1115.202	564.104	964.482	1015.496	581.454	767.962	973.201	526.558	618.190	1116.305	480.493	819.782	884.852	481.630	408.325	832.638	493.637	57.458	814.026	422.349	76.234	660.434	463.830	51.492
44	0.17917	908.849	299.856	1379.330	1143.223	327.561	1265.097	1182.455	331.463	850.006	1109.631	163.076	1241.044	0.000	0.000	0.000	1034.804	35.042	775.569	998.014	56.822	612.486	1075.522	163.404	818.436	1113.276	230.461	365.772	0.000	0.000	0.000	1097.931	302.024	0.930	0.000	0.000	0.000	1091.629	494.876	1226.058	1113.030	564.554	963.927	1013.468	582.136	767.317	971.157	527.207	617.348	1113.892	480.952	820.159	883.128	482.209	407.949	828.296	494.677	57.527	809.752	422.900	74.754	655.953	464.641	50.904
45	0.18333	906.270	300.044	1378.710	1140.855	328.031	1264.636	1179.121	332.305	849.366	1107.098	163.543	1240.729	0.000	0.000	0.000	1031.932	35.256	775.018	995.268	56.931	612.083	1072.681	164.070	818.036	1111.448	230.864	365.621	0.000	0.000	0.000	1097.917	302.080	0.929	0.000	0.000	0.000	1089.081	495.252	1225.424	1110.080	565.242	963.365	1011.279	582.681	766.768	969.281	528.076	616.767	1111.810	481.513	820.212	881.257	482.250	406.972	824.150	495.795	57.794	805.117	423.194	75.725	651.343	465.642	51.140
46	0.18750	903.659	300.367	1378.257	1138.437	328.343	1264.353	1176.405	332.908	848.858	1104.955	163.895	1240.219	0.000	0.000	0.000	1029.215	35.683	774.478	992.394	56.870	611.987	1069.926	164.666	817.725	1109.270	231.099	365.342	0.000	0.000	0.000	1097.880	301.923	0.936	0.000	0.000	0.000	1086.399	495.690	1224.847	1108.032	565.501	963.305	1009.013	583.175	766.384	967.425	528.552	616.430	1110.288	482.073	820.096	879.294	482.933	406.109	820.562	497.964	58.938	800.956	423.921	76.017	647.152	466.140	51.201
